model,n_est,max_depth,min_leaf,mean_acc,std_acc,lr
GBM,100,3.0,,0.815733487537231,0.06826217302956757,0.1
GBM,200,3.0,,0.8148592030015739,0.0719961438599384,0.1
RF,400,7.0,1.0,0.8143143696915677,0.07175228763924713,
RF,100,8.0,1.0,0.8140261213545388,0.07981084118669164,
RF,200,7.0,1.0,0.8130419910964437,0.07517218639144292,
RF,200,8.0,1.0,0.8125193798449611,0.07514282730046606,
RF,400,,2.0,0.8089456922355391,0.0830561523866485,
RF,400,6.0,1.0,0.8077785430678227,0.07580171616811189,
RF,200,8.0,2.0,0.8073577972415181,0.08453488833178527,
RF,100,8.0,2.0,0.8064587369522139,0.08674768615795495,
RF,200,6.0,1.0,0.805485140686502,0.07816919790270883,
RF,400,8.0,2.0,0.8046108561508447,0.08653907030402049,
RF,100,7.0,1.0,0.8045412802361185,0.0881671744363639,
RF,200,,2.0,0.8041136345220293,0.08718902230929283,
RF,400,7.0,2.0,0.8031796573628678,0.08881951834406901,
RF,200,6.0,2.0,0.8031247529177195,0.08704194803639634,
RF,400,6.0,2.0,0.8026933994347494,0.08749775091809894,
RF,200,7.0,2.0,0.8016724861449761,0.08942285710856357,
RF,200,5.0,1.0,0.8016128303536131,0.07983079193738114,
RF,100,6.0,1.0,0.8008783483485695,0.08663784296786296,
RF,100,,2.0,0.8007618114538139,0.08859116786366551,
RF,100,8.0,3.0,0.7998431564653912,0.09039481666213538,
RF,400,5.0,1.0,0.7998210080711499,0.0835405708766091,
RF,400,5.0,2.0,0.7989260852590405,0.08807421653487942,
RF,100,7.0,2.0,0.7984367334310614,0.0953627001003203,
RF,400,7.0,3.0,0.7979615865322048,0.09138789753182051,
RF,100,6.0,2.0,0.7979389347653669,0.08873544879183473,
RF,400,6.0,3.0,0.7959770707643652,0.08777861513335002,
RF,400,8.0,3.0,0.7956006217265434,0.08933602435217984,
RF,100,5.0,1.0,0.7950473784109633,0.08410273415299896,
RF,200,8.0,3.0,0.7932967221849809,0.0898504007993463,
RF,200,7.0,3.0,0.793196980746612,0.08810245337704713,
RF,200,6.0,3.0,0.7931653051051802,0.08640605230463458,
RF,400,5.0,3.0,0.7921886517717489,0.08792232800701198,
RF,100,6.0,3.0,0.7917135048728922,0.087563507968582,
RF,100,7.0,3.0,0.7908487475844254,0.09042630423861578,
RF,400,,3.0,0.7899775569486289,0.08935378290786601,
RF,200,,3.0,0.7894317537255711,0.0858462012623631,
RF,200,5.0,3.0,0.7883416205651034,0.08452752179639463,
RF,200,5.0,2.0,0.7879794132885455,0.08645277014366931,
RF,100,5.0,2.0,0.787038069701144,0.08945845639986803,
RF,100,5.0,3.0,0.7855609535104713,0.0908480494401033,
RF,100,,3.0,0.7822846117769544,0.09276250074352334,
RF,400,6.0,5.0,0.7811063147478349,0.09051229617822333,
RF,400,4.0,1.0,0.7806058518905938,0.08387404258735966,
RF,400,7.0,5.0,0.7802405138820341,0.0926292580971288,
RF,200,6.0,5.0,0.7801987707886744,0.08972033363579814,
RF,200,4.0,1.0,0.7801513064360485,0.08393520414926722,
RF,200,4.0,2.0,0.7788013347967971,0.08205246909341503,
RF,100,6.0,5.0,0.7783135667508896,0.09121369452518527,
RF,400,8.0,5.0,0.7778014894917901,0.09457952981611487,
RF,100,8.0,5.0,0.7774946532008358,0.0911729559085388,
RF,100,4.0,1.0,0.7772925429646927,0.08877523083779452,
RF,100,7.0,5.0,0.7770506785708148,0.09423941715667468,
RF,400,5.0,5.0,0.7767810059103308,0.09118779326044703,
RF,100,4.0,2.0,0.7763628506112908,0.08549047612032826,
RF,200,7.0,5.0,0.7760993043636266,0.09430499609471078,
RF,400,,5.0,0.7754864789209656,0.09599958051297568,
RF,400,4.0,3.0,0.7754078422995043,0.08887719600427489,
RF,400,4.0,2.0,0.7753972714749799,0.08460400032947568,
RF,200,4.0,3.0,0.7735489241331557,0.08373708885016648,
RF,200,5.0,5.0,0.7734782678089541,0.09120425441756877,
RF,200,8.0,5.0,0.7731170672775892,0.0911444818299868,
RF,100,5.0,5.0,0.7721736733676609,0.09024963947288263,
RF,100,,5.0,0.7716959359415401,0.09289942748374035,
RF,100,4.0,3.0,0.7710867077713364,0.08561913642517695,
RF,200,,5.0,0.7702451424544448,0.09255642153490946,
RF,400,4.0,5.0,0.762055871902724,0.0877996096258237,
RF,100,4.0,5.0,0.7615453784256963,0.08655779951997344,
RF,200,4.0,5.0,0.7606378344665355,0.08580111691566424,
RF,400,3.0,1.0,0.7555195050742414,0.08961209355121386,
RF,400,3.0,3.0,0.7554852020734042,0.09118082215454314,
RF,400,3.0,2.0,0.7545438953181438,0.09042963421811,
RF,200,3.0,1.0,0.7541442543087468,0.09279656696039523,
RF,100,3.0,2.0,0.7535440131809956,0.09142470638293605,
RF,400,3.0,5.0,0.7535345227659466,0.08984188275216026,
RF,200,3.0,2.0,0.7527246699226281,0.09517336360713444,
RF,100,3.0,1.0,0.7520927163213038,0.09036023130668727,
RF,200,3.0,5.0,0.7517379859694097,0.09439148262353017,
RF,200,3.0,3.0,0.7517168443203611,0.09354070509660152,
RF,100,3.0,5.0,0.751193692864141,0.0951380759151661,
RF,100,3.0,3.0,0.749731825179925,0.09143892147832099,
