Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Geology_Class,Soil_Class,Elevation_m,Slope_deg,Ruggedness,LULC_Friction,Dist_to_Settlement_m,presence,Geology_Class_Missing,Soil_Class_Missing
bg_04704,background,32.702467192374044,-8.536233928701753,14.0,3.0,161.7354278564453,1.0463887883179603,0.68009033203125,0.2,50780.21160809479,0,0,0
bg_04705,background,21.608477876476073,-15.720464622810205,29.0,7.0,131.01235961914062,1.4310359390166472,0.706129150390625,0.1,233029.58288334307,0,0,0
bg_04706,background,22.02933623196638,-13.70846881583315,8.0,7.0,246.68983459472656,0.3162619393971218,0.0921240234375,0.1,294419.8300717315,0,0,0
bg_04707,background,31.482729934683874,-5.255229231077171,56.0,3.0,1215.8509521484375,16.82692745207789,9.8933203125,0.1,26510.359212255833,0,0,0
bg_04708,background,31.173291956010125,-5.2805482166334805,10.0,3.0,1222.9820556640625,20.25688912450344,12.584677734375,0.1,45432.40328521122,0,0,0
bg_04709,background,22.181518328251684,-13.925093550709716,8.0,7.0,229.15525817871094,0.5057154452715629,0.3008636474609375,0.1,266434.989021976,0,0,0
bg_04710,background,25.51977148995039,-12.787516606187861,8.0,7.0,258.2574462890625,0.5535177072415302,0.4348486328125,0.1,186263.23352885703,0,0,0
bg_04711,background,27.403956810273026,-11.672347497119715,27.0,6.0,304.5725402832031,0.5728914118278864,0.2847119140625,0.1,153052.91871692397,0,0,0
bg_04712,background,32.76524042720608,-3.9012231870890455,59.0,3.0,1247.692626953125,1.7869266759775182,1.108056640625,0.1,79021.73684987676,0,0,0
bg_04713,background,25.173633398177415,-14.498838946527243,23.0,6.0,119.7982406616211,0.6841928761982295,0.2259857177734375,0.1,220098.75907493118,0,0,0
bg_04714,background,22.5417125001902,-14.570098714917798,39.0,7.0,263.45770263671875,0.4237554673740758,0.160833740234375,0.1,190088.6990459343,0,0,0
bg_04715,background,27.29221432335522,-11.366942226630558,24.0,7.0,164.39100646972656,0.5519710078183482,0.3660284423828125,0.1,181438.76090208572,0,0,0
bg_04716,background,22.84746678321191,-13.175570662654017,8.0,7.0,315.4687805175781,0.37788741774135826,0.140360107421875,0.1,297956.83722812764,0,0,0
bg_04717,background,25.093500810691644,-13.290294435650242,8.0,7.0,194.04800415039062,0.2874476500594759,0.2519488525390625,0.1,229369.72067957558,0,0,0
bg_04718,background,21.684584471120456,-15.108808606846626,8.0,7.0,175.20306396484375,0.6595180819020131,0.250599365234375,0.1,239274.31203857847,0,0,0
bg_04719,background,30.454481552331963,-4.407374179795857,82.0,-1.0,734.554443359375,3.5051702881848743,2.168798828125,0.1,137842.75132360592,0,0,1
bg_04720,background,30.028192269111994,-8.7381373712052,49.0,9.0,1440.9376220703125,11.240301539549035,6.5575390625,0.1,50998.4276248798,0,0,0
bg_04721,background,24.14047154717262,-12.300583018634446,8.0,7.0,217.84561157226562,1.301309855094839,1.2935040283203125,0.1,346936.4249301666,0,0,0
bg_04722,background,27.11476930228874,-10.630351677213621,8.0,7.0,246.3319549560547,0.5519664905101597,0.2325567626953125,0.1,215573.46247705357,0,0,0
bg_04723,background,28.819177935179006,-10.376435832324344,10.0,7.0,180.19081115722656,3.3805648547545024,2.031221923828125,0.35,36193.531049762816,0,0,0
bg_04724,background,33.17119714171934,-8.133967074596772,10.0,5.0,145.1648406982422,9.33086035774438,6.227255249023438,0.2,34881.10563014423,0,0,0
bg_04725,background,22.696965338995785,-15.10832759329594,29.0,7.0,227.2584228515625,0.4067406792749493,0.2035675048828125,0.1,139900.94977217252,0,0,0
bg_04726,background,33.33738203037867,-6.2186370155272295,30.0,9.0,804.6983642578125,17.289230251862723,10.85670654296875,0.35,56453.22381616053,0,0,0
bg_04727,background,23.069484578053522,-15.07735153312872,29.0,7.0,220.60403442382812,0.7828181586527503,0.438543701171875,0.1,112389.72418496369,0,0,0
bg_04728,background,31.094033306387114,-9.14997264509393,69.0,9.0,1222.78515625,3.0862388755449985,1.46107421875,0.1,74028.68874260577,0,0,0
bg_04729,background,25.39372843974072,-14.403014000713558,23.0,6.0,124.89111328125,0.6930581920103255,0.3235797119140625,0.1,229847.53590167116,0,0,0
bg_04730,background,31.941646014537213,-5.554895542036532,71.0,7.0,2592.546142578125,20.323852014829622,9.9525390625,0.15,46790.86611854156,0,0,0
bg_04731,background,30.65980798868505,-4.81232718617483,24.0,3.0,652.696533203125,1.6341858983708806,0.655234375,0.1,104885.3293148209,0,0,0
bg_04732,background,23.157243717163993,-15.04043306090607,29.0,7.0,191.4073944091797,2.0363387988937056,1.228885498046875,0.1,109753.10299191446,0,0,0
bg_04733,background,23.360876698538025,-14.499435233336529,39.0,7.0,241.27163696289062,0.6623895783727485,0.2896917724609375,0.1,151776.45920140186,0,0,0
bg_04734,background,33.036444992663164,-4.314842969051384,57.0,3.0,1327.4847412109375,11.664902174349521,6.9379931640625,0.15,53046.995229918844,0,0,0
bg_04735,background,30.171423992657232,-6.9387710209818065,8.0,3.0,731.5045776367188,1.0485858199244709,0.44071044921875,0.1,83302.01241432999,0,0,0
bg_04736,background,27.21394465123563,-11.230990297947482,8.0,7.0,229.3377685546875,5.746962348223043,3.102109375,0.1,194414.393478459,0,0,0
bg_04737,background,31.063187909715978,-9.111476261918131,68.0,9.0,1393.233154296875,14.569330669059566,8.3733935546875,0.15,69563.3189212093,0,0,0
bg_04738,background,21.519714316674335,-15.992391231442552,39.0,7.0,121.37783813476562,0.35729286211264083,0.342730712890625,0.1,241829.77967176118,0,0,0
bg_04739,background,23.95043483541325,-14.79763326721491,27.0,7.0,209.6352081298828,0.5467280455144453,0.244722900390625,0.1,119957.27885831997,0,0,0
bg_04740,background,29.940272751692422,-6.641029335953153,8.0,7.0,891.732421875,11.977201420278709,7.343798828125,0.1,88523.58269423436,0,0,0
bg_04741,background,27.073238646383246,-9.238284484892958,27.0,7.0,493.9682312011719,0.5706863949033982,0.203604736328125,0.1,227416.42236158406,0,0,0
bg_04742,background,21.510104548688304,-15.057683530889852,8.0,7.0,170.88087463378906,0.661770040315052,0.39990966796875,0.1,259295.7351934978,0,0,0
bg_04743,background,23.48691907135074,-12.608730073074055,8.0,7.0,257.14154052734375,0.5010448013515378,0.236824951171875,0.1,340554.53706665966,0,0,0
bg_04744,background,27.240749515932535,-10.17325087236762,27.0,7.0,558.16552734375,2.4839875071529365,1.2171533203125,0.1,194437.8450453326,0,0,0
bg_04745,background,29.61452423497896,-6.038867987832895,82.0,7.0,496.9079284667969,0.6640737932359968,0.274970703125,0.1,81672.94142669525,0,0,0
bg_04746,background,34.68962240514059,-2.7826063472918006,9.0,3.0,314.6362609863281,13.152599458028826,7.762623291015625,0.15,32355.35873245847,0,0,0
bg_04747,background,31.903938337638188,-7.406713325418443,24.0,5.0,560.1734008789062,0.5122265428960537,0.18971435546875,0.2,63153.8125687451,0,0,0
bg_04748,background,30.300902349705375,-8.071934445714682,66.0,9.0,1469.3133544921875,28.195018657930408,17.0659521484375,0.15,62440.8110611477,0,0,0
bg_04749,background,26.513399592609627,-10.986630747462538,60.0,-1.0,284.599365234375,1.0180069888771428,0.61691650390625,0.1,230454.67701116786,0,0,1
bg_04750,background,28.76876755896918,-9.139862024171634,60.0,-1.0,413.5252685546875,5.3168084572347105,3.195352783203125,0.1,92561.12331387277,0,0,1
bg_04751,background,33.80445977069255,-4.254135028620737,18.0,9.0,1005.3818969726562,3.43960731116234,1.28890380859375,0.2,52406.792906145776,0,0,0
bg_04752,background,24.075419987123585,-14.025213722920506,23.0,7.0,300.6422119140625,1.005640634249094,0.5784814453125,0.1,199554.26763638738,0,0,0
bg_04753,background,25.91554191957362,-13.535561402256898,45.0,6.0,133.7056121826172,2.550685063467799,0.8737017822265625,0.1,141862.29004251858,0,0,0
bg_04754,background,33.65732579407362,-6.259929120772567,56.0,10.0,291.3463134765625,9.214890174130606,5.435469970703125,0.15,25882.023029752232,0,0,0
bg_04755,background,27.57460998236901,-11.863170530438879,27.0,6.0,334.36273193359375,2.0778843201833364,1.173297119140625,0.1,139605.73487945038,0,0,0
bg_04756,background,32.46176657878144,-8.754442747142258,14.0,3.0,170.8187713623047,0.38788693106464817,0.1724871826171875,0.2,31804.902753883824,0,0,0
bg_04757,background,29.997687653420876,-7.781193542188783,49.0,9.0,1188.38134765625,10.625252428897383,6.3915576171875,0.1,33329.21551276914,0,0,0
bg_04758,background,28.160014233479647,-11.266691542434822,24.0,7.0,141.1487274169922,1.150853467774795,0.76667236328125,0.1,149623.83961442782,0,0,0
bg_04759,background,34.5906081406785,-2.191921928153974,18.0,3.0,698.5107421875,1.1974235295788818,0.70158447265625,0.2,25912.392792137976,0,0,0
bg_04760,background,29.262730356522443,-8.236113291326797,61.0,7.0,456.2869873046875,1.1686632648850421,0.646707763671875,0.1,59645.180711169065,0,0,0
bg_04761,background,21.66006028339223,-15.027530379433221,8.0,7.0,183.12490844726562,0.6450100686521073,0.3386358642578125,0.1,244901.00224315515,0,0,0
bg_04762,background,31.88820546487243,-5.604841320465257,71.0,7.0,2616.965087890625,32.99743017519607,21.61890625,0.15,41385.82610103175,0,0,0
bg_04763,background,31.423956517240043,-7.956099187248697,14.0,3.0,762.1493530273438,1.1056984343031124,0.64882568359375,0.2,22664.51547502559,0,0,0
bg_04764,background,33.5538640060543,-3.1099294213336606,43.0,3.0,1297.6612548828125,0.7959294363612236,0.4315380859375,0.1,77970.58317094698,0,0,0
bg_04765,background,21.710829863661328,-16.62238936159319,62.0,7.0,36.155635833740234,1.723594110398511,0.9545759582519531,0.1,231270.377920382,0,0,0
bg_04766,background,33.21309348047659,-6.941345821418731,28.0,5.0,570.2989501953125,18.649949352723528,12.1959814453125,0.15,36536.40822015244,0,0,0
bg_04767,background,31.69018630588181,-8.850315117034716,68.0,8.0,229.26356506347656,3.7815772271716814,2.070897216796875,0.15,68673.77315879286,0,0,0
bg_04768,background,27.331160224883735,-13.229878450209457,45.0,7.0,28.61617660522461,0.638010608068516,0.3000591278076172,0.1,19936.070975017523,0,0,0
bg_04769,background,26.68365181293054,-10.27500916607414,15.0,-1.0,335.3832702636719,0.9857087882425493,0.561973876953125,0.1,256944.25469467315,0,0,1
bg_04770,background,29.67791007137254,-8.676453123501737,49.0,7.0,1814.6829833984375,5.146493923876222,2.57130859375,0.1,68687.65351460926,0,0,0
bg_04771,background,25.827013128537896,-14.021348068898346,23.0,6.0,148.89474487304688,0.4841746584917296,0.187435302734375,0.1,168953.29998680158,0,0,0
bg_04772,background,33.594949187539605,-4.8308398151489484,71.0,3.0,1505.1217041015625,2.470252247816502,1.3651806640625,0.2,25570.18380814226,0,0,0
bg_04773,background,21.386420126735256,-13.294865170104938,45.0,7.0,213.3852081298828,3.179985412389523,1.84651123046875,0.1,373895.84278651077,0,0,0
bg_04774,background,21.39266606571358,-13.643068574305678,8.0,6.0,198.5028839111328,0.7668052232691348,0.2846160888671875,0.1,348239.5113282231,0,0,0
bg_04775,background,26.770486361037214,-10.480845597420723,15.0,7.0,293.52435302734375,0.699337729380011,0.403011474609375,0.1,249885.79283310295,0,0,0
bg_04776,background,27.036121345081803,-12.515351354544114,27.0,6.0,183.53248596191406,0.3012628186691727,0.2390301513671875,0.1,68593.12191654743,0,0,0
bg_04777,background,31.1595167202504,-4.5236612704542205,8.0,3.0,811.8936157226562,3.3685813892288716,2.16673095703125,0.1,85992.5574596324,0,0,0
bg_04778,background,32.429331953238375,-2.0310409809240717,14.0,3.0,1095.2666015625,1.1377761470640424,0.48080078125,0.1,13156.324090944554,0,0,0
bg_04779,background,35.086296164576396,-3.4843392737732843,13.0,9.0,581.8428344726562,5.4051168096798055,2.62344482421875,0.1,44208.171884261465,0,0,0
bg_04780,background,24.32679704357162,-14.337149848443321,23.0,7.0,237.9585418701172,0.509666892185552,0.3442498779296875,0.1,177648.35168564372,0,0,0
bg_04781,background,21.723664965818777,-16.172546533878574,39.0,6.0,111.97430419921875,1.781507135259675,1.1228512573242186,0.1,220358.60004641855,0,0,0
bg_04782,background,32.12437591459789,-8.591105567113763,8.0,8.0,406.35662841796875,0.7228528618989822,0.376146240234375,0.2,14587.023746956207,0,0,0
bg_04783,background,33.817758345005835,-6.2103642343741985,14.0,10.0,433.9364929199219,3.252901735502527,1.80753173828125,0.2,12801.580066223809,0,0,0
bg_04784,background,32.59319968307249,-3.803254919174506,71.0,7.0,1819.8603515625,30.92499076762433,19.09857421875,0.15,88238.66245428108,0,0,0
bg_04785,background,30.810575243623976,-5.342829078390886,11.0,3.0,810.2562866210938,2.7181655566773664,1.6196923828125,0.1,71546.41813917235,0,0,0
bg_04786,background,21.241612629342587,-16.98398470590998,62.0,7.0,16.44645881652832,4.643312742106715,3.2833889389038085,0.1,292919.33573768387,0,0,0
bg_04787,background,33.19518388327783,-8.477640583701923,17.0,3.0,29.30763816833496,0.9503027170509964,0.5494535827636718,0.2,5705.3572311064545,0,0,0
bg_04788,background,22.385912053209275,-15.043098198587423,29.0,7.0,250.80368041992188,1.8005429226646796,0.92964599609375,0.1,172161.69456447012,0,0,0
bg_04789,background,29.598883382791133,-8.832242269182457,49.0,7.0,1364.670166015625,18.14026724260821,11.306572265625,0.15,84941.03190986994,0,0,0
bg_04790,background,24.289734707805035,-14.923636910142074,37.0,6.0,161.94175720214844,2.5593384663474983,1.553175048828125,0.1,122935.9510235717,0,0,0
bg_04791,background,33.65774920922598,-6.196114728379658,19.0,-1.0,296.3121643066406,3.6525994665814454,1.636641845703125,0.2,22326.91088751976,0,0,1
bg_04792,background,29.775890393170616,-5.636748716380678,82.0,7.0,554.5431518554688,0.6885219814655819,0.306044921875,0.1,64335.91373150296,0,0,0
bg_04793,background,33.695079920982444,-2.6975039657063937,43.0,3.0,1158.456298828125,0.3966337030218708,0.175068359375,0.1,81899.69865268933,0,0,0
bg_04794,background,23.377768038429767,-14.420837236421923,39.0,7.0,224.4768524169922,0.4529493421922695,0.30310302734375,0.1,159123.76830944757,0,0,0
bg_04795,background,27.46181769986306,-11.783696162688068,27.0,6.0,283.905517578125,0.6723030231300257,0.22469482421875,0.1,143602.76741772474,0,0,0
bg_04796,background,30.93852880850528,-5.256104405344452,11.0,3.0,929.6668090820312,11.168722687146351,6.1506591796875,0.1,69882.8072011573,0,0,0
bg_04797,background,33.66650526198693,-4.345303742037544,18.0,8.0,1927.8509521484375,32.84969776581413,20.0677783203125,0.1,48438.74394840783,0,0,0
bg_04798,background,28.54244924133329,-9.830470914253421,10.0,7.0,442.96173095703125,24.66789211157455,15.26129150390625,0.1,54094.14001345462,0,0,0
bg_04799,background,33.37386649541305,-2.6565157063451124,18.0,3.0,1262.694580078125,1.6616716708415988,0.9755322265625,0.1,72013.14380148641,0,0,0
bg_04800,background,34.171777362520125,-4.9554459634675325,12.0,9.0,290.47735595703125,9.754619533365311,5.073023681640625,0.15,16240.956427419926,0,0,0
bg_04801,background,30.997628759979435,-8.798944022063457,56.0,9.0,2574.947021484375,28.102139815063016,16.67380859375,0.15,59081.44575314917,0,0,0
bg_04802,background,34.695922347968455,-2.1363081936320834,18.0,3.0,630.1175537109375,0.6309383247311173,0.26789794921875,0.15,19032.871675024257,0,0,0
bg_04803,background,26.983667487050674,-9.673589185240356,27.0,7.0,537.7850952148438,0.6584505145739695,0.534462890625,0.1,225858.55878460326,0,0,0
bg_04804,background,30.508531161172858,-8.731241850890404,24.0,6.0,289.7430114746094,1.6501706715074382,1.3117138671875,0.2,14672.342271325191,0,0,0
bg_04805,background,32.100642570655076,-5.943902689396934,71.0,9.0,2483.918701171875,14.836221007547968,8.694375,0.15,46454.073854526665,0,0,0
bg_04806,background,29.54483634396652,-6.733168588546882,82.0,7.0,443.9680480957031,0.9132815173419082,0.339052734375,0.1,121571.82418438698,0,0,0
bg_04807,background,31.218273595505064,-8.534017530354463,56.0,3.0,1343.0267333984375,36.860728469833006,25.240556640625,0.35,68750.32306384003,0,0,0
bg_04808,background,24.94996296123732,-14.372584233185835,23.0,7.0,71.48005676269531,1.0746684190074138,0.5723336791992187,0.1,211717.944157874,0,0,0
bg_04809,background,21.963967013418838,-15.520945398469292,29.0,7.0,208.6650390625,0.8290566022055444,0.4086627197265625,0.1,197183.22993757078,0,0,0
bg_04810,background,33.1570781407929,-8.285868667415052,17.0,3.0,147.65386962890625,2.4553203829782864,1.5125445556640624,0.2,22014.639058003417,0,0,0
bg_04811,background,32.06099603147689,-6.871222471689418,71.0,5.0,637.067626953125,5.411193274950913,2.4953466796875,0.2,57423.71201224146,0,0,0
bg_04812,background,29.50950568331607,-5.5873214405948,82.0,-1.0,563.3182983398438,0.7397202629397224,0.41171875,0.1,94129.36495736291,0,0,1
bg_04813,background,34.11887860326772,-5.6870919220229155,48.0,3.0,235.17529296875,8.469974215293576,4.484306030273437,0.2,12165.063510556927,0,0,0
bg_04814,background,25.194560287863215,-13.952159624073035,23.0,6.0,196.59242248535156,0.4511748618177763,0.148712158203125,0.1,230648.30322030242,0,0,0
bg_04815,background,34.092210798986905,-2.3258419557316925,14.0,3.0,1082.8448486328125,4.836220219123705,2.4343115234375,0.15,28670.604049552418,0,0,0
bg_04816,background,32.99161211608229,-1.8954326806343493,43.0,3.0,1328.0074462890625,1.6365391655625097,0.8932421875,0.1,51398.58648897368,0,0,0
bg_04817,background,22.500211166609887,-14.81598428315561,39.0,7.0,269.99688720703125,0.35559593686272645,0.20247802734375,0.1,175820.36264184501,0,0,0
bg_04818,background,31.07442116194139,-4.56168170806909,8.0,3.0,780.0765380859375,1.574196624081941,0.791357421875,0.1,95801.58604772945,0,0,0
bg_04819,background,34.47350836426,-3.9360309069898594,13.0,9.0,1082.5361328125,13.42620210630274,6.784794921875,0.15,27900.98569908459,0,0,0
bg_04820,background,21.532984035186082,-16.815904442824536,62.0,7.0,10.557640075683594,1.2404908360316047,0.623153076171875,0.1,256454.9872398142,0,0,0
bg_04821,background,35.06872245179309,-5.314047884102028,32.0,-1.0,408.89111328125,15.7249227502367,8.7390966796875,0.15,11876.508674057368,0,0,1
bg_04822,background,32.85347007485653,-6.644150835075111,8.0,3.0,814.29638671875,4.093738713482452,2.03653076171875,0.2,24973.9736125667,0,0,0
bg_04823,background,30.56246546840775,-9.078558321019171,24.0,6.0,249.0252685546875,1.177339294076026,0.668802490234375,0.2,21762.74063788284,0,0,0
bg_04824,background,29.302562145243186,-7.88469723712608,28.0,7.0,352.1180419921875,2.396343144200498,1.36212158203125,0.1,50030.73120606505,0,0,0
bg_04825,background,31.52494500275847,-5.030901011623591,8.0,3.0,994.1235961914062,1.974693542584271,1.0565380859375,0.55,47419.485559628876,0,0,0
bg_04826,background,32.85896552895846,-5.83475657546114,56.0,3.0,846.9256591796875,10.313622003041248,5.2077392578125,0.15,75927.45102523228,0,0,0
bg_04827,background,23.72076604735481,-15.730087569403658,40.0,6.0,53.000152587890625,0.5598155915054939,0.23481781005859376,0.1,21892.09383493845,0,0,0
bg_04828,background,32.83716402397358,-5.948450088767004,56.0,3.0,844.66162109375,3.0355466223885257,1.7858642578125,0.2,67578.88486093415,0,0,0
bg_04829,background,31.93012791387167,-5.880281925588769,71.0,9.0,2485.333984375,13.11359471146831,8.207822265625,0.15,56183.12820306607,0,0,0
bg_04830,background,21.549579832190446,-15.207842758945217,8.0,7.0,171.73622131347656,0.6389875880195082,0.24219482421875,0.1,250111.7995750198,0,0,0
bg_04831,background,27.768640157001204,-9.434569396722,27.0,6.0,508.2593078613281,1.3185223330200413,0.655567626953125,0.1,148486.08099775988,0,0,0
bg_04832,background,32.40289320812673,-8.110236335208654,10.0,11.0,470.6458740234375,2.33708232816765,1.36913330078125,0.2,23157.423915031,0,0,0
bg_04833,background,25.140137581116957,-13.072669048924126,8.0,7.0,214.83273315429688,0.7819134562426919,0.300262451171875,0.1,224322.86752990537,0,0,0
bg_04834,background,25.234635248250683,-12.427004953305318,8.0,7.0,534.200439453125,0.559868315877709,0.2884375,0.1,226827.37196663622,0,0,0
bg_04835,background,30.894065071555836,-8.683630478351018,56.0,9.0,2778.78515625,39.7656550057111,26.362919921875,0.15,50614.96388487003,0,0,0
bg_04836,background,31.794484091613512,-6.841827587375868,69.0,9.0,1113.6190185546875,19.665229857572232,12.5074560546875,0.55,75633.58820132626,0,0,0
bg_04837,background,29.615908016419027,-7.673613632526081,60.0,7.0,502.36114501953125,14.48362176385852,8.872998046875,0.1,32064.856927334455,0,0,0
bg_04838,background,26.382320594781245,-10.365507580126833,8.0,7.0,439.5372314453125,1.074168975778153,0.653299560546875,0.1,291142.8750284485,0,0,0
bg_04839,background,21.75548158375355,-15.950414186188935,39.0,-1.0,123.19900512695312,0.692044461519082,0.36923095703125,0.1,215562.0806732059,0,0,1
bg_04840,background,33.54865837999684,-2.842298964588082,24.0,3.0,1210.174072265625,0.6448943415560108,0.226875,0.1,88781.11606890477,0,0,0
bg_04841,background,23.28873915244572,-14.343813565273644,39.0,7.0,267.7816467285156,0.4248050955505854,0.229310302734375,0.1,169208.0709659929,0,0,0
bg_04842,background,33.44594324493277,-4.933669730076937,71.0,9.0,1740.830322265625,5.273648349383827,2.6358447265625,0.15,18494.70905122017,0,0,0
bg_04843,background,26.334310255849093,-10.492631010604198,8.0,7.0,447.1839294433594,1.0268060481848849,0.62806640625,0.1,283447.4936505866,0,0,0
bg_04844,background,32.90889567692791,-4.379692162591865,59.0,3.0,1186.5096435546875,4.9884064572773115,2.655927734375,0.1,42183.58436547214,0,0,0
bg_04845,background,33.40245311200249,-4.755733797190356,13.0,9.0,1976.1055908203125,18.403953738909465,10.433544921875,0.15,4937.227663639627,0,0,0
bg_04846,background,25.304988348488042,-12.49058856898457,8.0,7.0,371.44927978515625,2.2358325639983105,1.151630859375,0.1,217339.59470879572,0,0,0
bg_04847,background,26.12908693868871,-12.729414690743422,8.0,7.0,242.58653259277344,0.8924365098068215,0.4544158935546875,0.1,123068.38665308156,0,0,0
bg_04848,background,32.44296645459409,-5.064836794232717,71.0,7.0,2100.05322265625,22.235875084924473,11.22166015625,0.15,40299.5928547058,0,0,0
bg_04849,background,26.90243253396851,-11.49630840852715,24.0,7.0,187.24620056152344,4.652025600784558,2.7900018310546875,0.1,170611.53276263335,0,0,0
bg_04850,background,27.398035357658532,-10.229001462899506,27.0,7.0,564.3775024414062,0.8008267749063854,0.30442138671875,0.1,177414.90739370495,0,0,0
bg_04851,background,31.30514519122856,-8.872789535320676,24.0,5.0,618.1810913085938,1.4061277735123636,0.76063720703125,0.15,87469.23814125729,0,0,0
bg_04852,background,29.431940835759754,-9.398492978796938,49.0,3.0,1204.1336669921875,1.500854452429661,0.73916015625,0.15,43764.09535090119,0,0,0
bg_04853,background,27.796962324331357,-12.441954335678954,45.0,7.0,-10.88845157623291,1.1580606361947763,0.5268504333496093,0.1,103091.80740995136,0,0,0
bg_04854,background,25.54484774380161,-13.210914232322162,8.0,-1.0,204.9453887939453,0.4175778138437906,0.2003778076171875,0.1,178993.1804761905,0,0,1
bg_04855,background,31.12657202927915,-6.396946406358208,59.0,3.0,1377.948486328125,8.118345001488823,3.884111328125,0.1,54086.11831850245,0,0,0
bg_04856,background,33.35888357966794,-2.962353070271931,18.0,3.0,1365.216552734375,4.02285664888613,2.0978564453125,0.1,76318.90305726799,0,0,0
bg_04857,background,34.41345225936385,-2.365942564588835,18.0,3.0,883.75537109375,3.651766963974101,2.0887890625,0.2,22099.47562768274,0,0,0
bg_04858,background,26.29721974190061,-11.480639119648849,15.0,7.0,276.17572021484375,0.6624916805176246,0.33609130859375,0.1,195162.891074642,0,0,0
bg_04859,background,32.07872632930146,-4.740257772606643,71.0,9.0,1758.239013671875,17.44582868494437,9.1081640625,0.15,33322.33401830719,0,0,0
bg_04860,background,27.101156692929983,-12.496518179812206,27.0,6.0,198.73764038085938,1.2487228847208163,0.6647210693359376,0.1,69416.2337240649,0,0,0
bg_04861,background,30.403875102776954,-4.826294092150282,82.0,3.0,829.7598876953125,4.4740561126257825,2.419609375,0.1,97334.2708242558,0,0,0
bg_04862,background,27.547418103731122,-11.968834421307426,27.0,6.0,314.6592712402344,0.6099325588612757,0.337279052734375,0.1,128776.76361727867,0,0,0
bg_04863,background,29.590991966772556,-6.367974626959006,82.0,7.0,477.3761901855469,1.2111774020865675,0.45081787109375,0.1,96596.44542609692,0,0,0
bg_04864,background,21.90318811668665,-14.769442945114404,8.0,7.0,225.5113525390625,0.3137525567175402,0.1257928466796875,0.1,232655.00539840752,0,0,0
bg_04865,background,28.311658459910294,-10.529678306320386,14.0,7.0,272.4404296875,2.1486966058910464,1.250379638671875,0.1,88048.03681301812,0,0,0
bg_04866,background,35.132644398059284,-5.560656790520413,32.0,9.0,339.6317138671875,18.546646009008178,12.42421142578125,0.35,26878.150858292847,0,0,0
bg_04867,background,35.81487267619321,-5.66664100024771,82.0,10.0,215.30345153808594,4.791620680868266,1.87582763671875,0.2,13317.413499617438,0,0,0
bg_04868,background,26.84465089760988,-13.177255030206231,27.0,7.0,159.5895233154297,1.9293658688556707,1.1926165771484376,0.1,34501.80889582502,0,0,0
bg_04869,background,32.56593381143154,-1.9501575603160188,14.0,3.0,1311.8912353515625,6.773630156224954,3.727705078125,0.1,3871.8739497934166,0,0,0
bg_04870,background,32.02693118770811,-7.697723100133518,24.0,5.0,447.1493835449219,0.5697602054978772,0.260311279296875,0.2,34021.91278192479,0,0,0
bg_04871,background,23.150782108358857,-14.216717332139993,8.0,7.0,265.44268798828125,0.7389636172374295,0.415640869140625,0.1,186218.705794047,0,0,0
bg_04872,background,32.79049143004733,-2.8390198500302817,18.0,3.0,1296.494384765625,1.0478269332881216,0.630966796875,0.15,19528.353071003447,0,0,0
bg_04873,background,25.26835887297302,-13.059710895992454,8.0,7.0,215.71200561523438,1.1782263440983174,0.4620550537109375,0.1,210166.92109406056,0,0,0
bg_04874,background,34.56329308938742,-4.385940689968676,69.0,-1.0,575.89453125,19.61942312952707,11.426376953125,0.35,50609.53502853093,0,0,1
bg_04875,background,23.66412276592659,-15.769997326353812,40.0,6.0,51.612144470214844,0.8196131401421457,0.2621492004394531,0.1,17942.05787549703,0,0,0
bg_04876,background,26.781091295527673,-10.481421346816354,15.0,7.0,308.79547119140625,1.1960887408023377,0.62489013671875,0.1,248732.25909203565,0,0,0
bg_04877,background,23.914414163593214,-12.364823308520371,8.0,7.0,257.9139404296875,0.622734205317319,0.229952392578125,0.1,364854.36911061953,0,0,0
bg_04878,background,25.647390089207665,-14.556284267453577,37.0,6.0,101.99638366699219,1.3535691723416095,0.8234469604492187,0.1,215532.08307237053,0,0,0
bg_04879,background,26.430283749821836,-14.065038767982347,82.0,-1.0,48.579345703125,0.5658052825866684,0.34694992065429686,0.35,118050.60420850336,0,0,1
bg_04880,background,31.055361558279568,-8.639928701589117,10.0,-1.0,2228.474853515625,21.51147971669048,13.289365234375,0.15,68878.78213648993,0,0,1
bg_04881,background,23.2968763260788,-13.96690750832295,8.0,7.0,314.0968933105469,0.7743256524573425,0.42845458984375,0.1,206307.47633172612,0,0,0
bg_04882,background,33.38276955101103,-5.430213291423886,71.0,3.0,1125.9169921875,16.32781131088055,8.4759423828125,0.15,19746.013567726914,0,0,0
bg_04883,background,31.97820693258579,-8.460580647307228,10.0,10.0,411.4766540527344,4.919242636714763,2.25434326171875,0.15,30515.0752494975,0,0,0
bg_04884,background,30.64459760660945,-8.427690392380509,24.0,6.0,524.9512329101562,1.1871948886686834,0.552529296875,0.15,47250.693183327625,0,0,0
bg_04885,background,28.33336304625041,-11.422300770433349,40.0,7.0,43.45217514038086,0.31553671398274563,0.13517868041992187,0.35,151680.1281261005,0,0,0
bg_04886,background,25.370435214416833,-14.014837664217675,23.0,6.0,156.53968811035156,1.582972190533858,0.8449859619140625,0.1,214547.7542647251,0,0,0
