model,n_est,max_depth,min_leaf,mean_acc,std_acc,lr
GBM,200,3.0,,0.6807692307692308,0.08912792481735744,0.05
RF,400,,1.0,0.6784615384615384,0.08979266057697102,
XGB,100,3.0,,0.6776923076923077,0.08884199124447867,0.03
RF,200,,1.0,0.6776923076923076,0.09464664899340323,
GBM,200,2.0,,0.6773076923076923,0.08802484184061389,0.1
GBM,100,2.0,,0.676923076923077,0.08770580193070292,0.1
GBM,200,3.0,,0.6769230769230767,0.08600261451922268,0.1
GBM,200,2.0,,0.6769230769230767,0.090364154803621,0.05
RF,200,8.0,1.0,0.6765384615384616,0.09701079669065818,
GBM,100,2.0,,0.6765384615384616,0.08772182364266755,0.05
GBM,200,4.0,,0.6761538461538461,0.086376772025598,0.05
GBM,200,4.0,,0.6738461538461539,0.08711007795010502,0.1
RF,400,7.0,1.0,0.6738461538461539,0.10007098072584257,
RF,400,8.0,1.0,0.6734615384615386,0.0917442741228003,
RF,100,,1.0,0.6734615384615384,0.09093449752561833,
RF,200,,2.0,0.6715384615384616,0.09269470153308491,
RF,100,7.0,1.0,0.67,0.09579625815721132,
RF,100,8.0,1.0,0.6696153846153848,0.09200189733057704,
RF,200,7.0,1.0,0.6696153846153847,0.09685818951301765,
RF,400,,2.0,0.6692307692307693,0.09278721601396014,
RF,400,6.0,1.0,0.6684615384615384,0.09952252874505677,
RF,100,,2.0,0.668076923076923,0.09556047683916093,
RF,400,8.0,2.0,0.6657692307692307,0.09161519085428069,
RF,200,6.0,1.0,0.6653846153846154,0.0944463781369898,
RF,100,8.0,2.0,0.6646153846153845,0.09776799006656936,
RF,400,7.0,2.0,0.6642307692307692,0.09848782701941351,
RF,200,7.0,2.0,0.6642307692307691,0.09878777084558116,
RF,100,7.0,2.0,0.6634615384615384,0.093955642310047,
RF,100,6.0,1.0,0.6626923076923077,0.09651547381840143,
RF,200,8.0,2.0,0.6611538461538461,0.09618384147530575,
RF,100,,3.0,0.6584615384615385,0.09154815721114978,
RF,400,,3.0,0.6573076923076924,0.09485195565260773,
RF,200,,3.0,0.6561538461538461,0.09712128694935125,
RF,100,8.0,3.0,0.6542307692307692,0.09538073813459713,
RF,400,6.0,2.0,0.6538461538461537,0.09970370305242862,
RF,100,5.0,1.0,0.6534615384615385,0.10226647521383889,
RF,200,6.0,2.0,0.6530769230769231,0.10058703434981042,
RF,200,8.0,3.0,0.6526923076923077,0.09782471342259591,
RF,400,8.0,3.0,0.6526923076923077,0.10050979521873103,
RF,100,7.0,3.0,0.6515384615384615,0.09952847411551789,
RF,100,6.0,2.0,0.6511538461538461,0.09794561345596992,
RF,400,7.0,3.0,0.6511538461538461,0.10237635058822576,
RF,400,5.0,1.0,0.6480769230769231,0.09735784660651646,
RF,200,7.0,3.0,0.6473076923076923,0.10392518360331267,
RF,200,5.0,1.0,0.6465384615384615,0.10054511189822814,
RF,100,6.0,3.0,0.6430769230769231,0.10407098169407855,
RF,400,6.0,3.0,0.6423076923076922,0.10427262855173815,
RF,100,5.0,2.0,0.6403846153846153,0.09536212514013413,
RF,200,6.0,3.0,0.64,0.10455880823105351,
RF,400,5.0,2.0,0.6392307692307694,0.09967105661438137,
RF,200,5.0,2.0,0.6365384615384615,0.0991644083411826,
RF,100,,5.0,0.6353846153846154,0.09584257309029244,
RF,100,8.0,5.0,0.6338461538461538,0.09676421657548545,
RF,200,,5.0,0.6334615384615385,0.09475209010824857,
RF,100,7.0,5.0,0.6323076923076923,0.09945413143934762,
RF,400,,5.0,0.631923076923077,0.09534350851203566,
RF,200,7.0,5.0,0.6319230769230769,0.09596211653903267,
RF,400,8.0,5.0,0.6319230769230769,0.09596211653903267,
RF,200,5.0,3.0,0.6311538461538462,0.09822311879129453,
RF,400,5.0,3.0,0.6303846153846154,0.0981929931579919,
RF,100,5.0,3.0,0.6280769230769231,0.0976127780460623,
RF,400,7.0,5.0,0.6276923076923078,0.09909053895929018,
RF,200,6.0,5.0,0.6273076923076923,0.09463336289481138,
RF,200,8.0,5.0,0.6265384615384615,0.09915247358362513,
RF,400,6.0,5.0,0.6250000000000001,0.09156350659321087,
RF,100,6.0,5.0,0.6242307692307694,0.0978851821050543,
RF,100,5.0,5.0,0.6242307692307693,0.09196329985766094,
RF,100,4.0,1.0,0.6223076923076923,0.09916515421583778,
RF,200,5.0,5.0,0.6223076923076923,0.09582713726646744,
RF,400,4.0,1.0,0.6219230769230769,0.08938564146107743,
RF,400,5.0,5.0,0.6203846153846154,0.09800600754439955,
RF,200,4.0,1.0,0.6192307692307693,0.09318493415065937,
RF,400,4.0,2.0,0.6180769230769231,0.09202761998572323,
RF,100,4.0,2.0,0.6173076923076922,0.10108508923808787,
RF,200,4.0,2.0,0.6165384615384615,0.094595839131883,
RF,400,4.0,3.0,0.6130769230769231,0.09259889963178694,
RF,100,4.0,3.0,0.6119230769230769,0.09897327952114954,
RF,200,4.0,3.0,0.6107692307692308,0.09503658591680308,
RF,400,4.0,5.0,0.6100000000000001,0.09699935948059127,
RF,200,4.0,5.0,0.6076923076923076,0.09684367932318594,
RF,100,4.0,5.0,0.6026923076923076,0.10030353342015448,
RF,400,3.0,1.0,0.5957692307692308,0.09948015769563259,
RF,400,3.0,3.0,0.5919230769230769,0.10130728345224431,
RF,400,3.0,2.0,0.5915384615384616,0.10143642892189195,
RF,200,3.0,1.0,0.5907692307692308,0.10110630646552465,
RF,100,3.0,1.0,0.5903846153846155,0.10239368855364718,
RF,200,3.0,2.0,0.588076923076923,0.10121963347682816,
RF,200,3.0,3.0,0.5876923076923076,0.10307118238893571,
RF,100,3.0,2.0,0.5857692307692308,0.1023185361517486,
RF,100,3.0,3.0,0.5857692307692308,0.1020289725646767,
RF,400,3.0,5.0,0.5842307692307692,0.10668415475476968,
RF,200,3.0,5.0,0.5842307692307692,0.09846379204151781,
RF,100,3.0,5.0,0.5773076923076923,0.10427191921171622,
