model,n_est,max_depth,min_leaf,mean_acc,std_acc,lr
RF,400,8.0,1.0,0.566780185758514,0.10888814256640303,
RF,100,,1.0,0.5665015479876161,0.09800948112445337,
RF,200,,2.0,0.5646439628482972,0.10754606948111303,
GBM,100,2.0,,0.5644272445820434,0.09342455509631226,0.1
XGB,100,3.0,,0.5597213622291022,0.08904096353867688,0.03
GBM,200,2.0,,0.5591331269349846,0.08464194715644244,0.05
RF,100,8.0,1.0,0.5588854489164087,0.10205921680626014,
RF,400,,3.0,0.5580495356037152,0.11194134134311416,
RF,200,7.0,1.0,0.5563157894736843,0.10693800067812513,
RF,400,8.0,2.0,0.5537770897832818,0.10999508536718534,
RF,100,,3.0,0.5535294117647059,0.1126322810286235,
RF,400,7.0,1.0,0.55343653250774,0.10840566891053925,
RF,100,8.0,2.0,0.553312693498452,0.1043031988066178,
RF,100,7.0,1.0,0.5514241486068111,0.0940092713574101,
RF,200,,3.0,0.5512383900928793,0.11955325933296915,
RF,200,8.0,2.0,0.5487306501547988,0.10742732483878509,
RF,200,7.0,2.0,0.5479566563467493,0.11037466072231908,
GBM,100,2.0,,0.545015479876161,0.08759358198334899,0.05
RF,400,7.0,2.0,0.5441486068111455,0.12015345458550937,
RF,100,6.0,1.0,0.5440247678018576,0.1061342395240852,
RF,100,7.0,2.0,0.5421981424148606,0.10761478532225997,
RF,200,8.0,3.0,0.5421362229102168,0.11353549041889971,
RF,100,7.0,3.0,0.5411455108359133,0.11497373705505529,
RF,400,8.0,3.0,0.5399690402476781,0.12279618592258035,
RF,100,8.0,3.0,0.538142414860681,0.1173977968828893,
RF,400,7.0,3.0,0.5365634674922601,0.11987897947841869,
RF,100,6.0,2.0,0.5338080495356038,0.1147502076526765,
RF,400,6.0,1.0,0.5329721362229103,0.11566534049060648,
RF,200,7.0,3.0,0.5312074303405573,0.11578051653240945,
RF,200,6.0,1.0,0.5306191950464396,0.11755344572763642,
RF,200,,5.0,0.5298452012383901,0.11585610903590426,
RF,400,,5.0,0.5290092879256967,0.1126619431546532,
RF,200,6.0,2.0,0.5272136222910218,0.12187415330116516,
RF,400,6.0,2.0,0.5260371517027864,0.11998679185554337,
RF,100,6.0,3.0,0.5237461300309597,0.12606384225194525,
RF,400,8.0,5.0,0.5229102167182663,0.1176002024989449,
RF,400,6.0,3.0,0.5226934984520124,0.12116683977668564,
RF,400,5.0,1.0,0.5220433436532508,0.11600845173423492,
RF,400,5.0,2.0,0.518575851393189,0.11874588686488137,
RF,200,6.0,3.0,0.5179876160990713,0.12237912333771081,
RF,200,8.0,5.0,0.5172136222910217,0.1139107027011111,
RF,100,8.0,5.0,0.5159133126934985,0.1099921356106598,
RF,100,,5.0,0.5157894736842106,0.11731499494928405,
RF,200,5.0,1.0,0.5138699690402477,0.10745797772647198,
RF,200,6.0,5.0,0.5097523219814242,0.11494295368639526,
RF,400,5.0,3.0,0.5092260061919505,0.12022511768929889,
RF,400,7.0,5.0,0.5078018575851393,0.11820462628510177,
RF,100,5.0,2.0,0.5063467492260062,0.11388402969097314,
RF,200,7.0,5.0,0.5054489164086688,0.10952895302944238,
RF,100,5.0,1.0,0.505046439628483,0.10559400292801067,
RF,200,5.0,2.0,0.5046439628482973,0.11329662035591154,
RF,400,6.0,5.0,0.5027554179566563,0.11841742644036306,
RF,100,7.0,5.0,0.5017956656346749,0.10914283600840137,
RF,200,5.0,3.0,0.49922600619195046,0.1168304106856116,
RF,400,4.0,1.0,0.4958823529411765,0.11343976447732682,
RF,100,5.0,3.0,0.4945820433436532,0.12160021604838116,
RF,100,6.0,5.0,0.493467492260062,0.11419251469533916,
RF,400,4.0,2.0,0.4895975232198142,0.11576051358837637,
RF,200,5.0,5.0,0.48823529411764716,0.11724797881935362,
RF,400,5.0,5.0,0.4871207430340558,0.11571968559619933,
RF,200,4.0,1.0,0.4843653250773993,0.11459887297007995,
RF,100,5.0,5.0,0.48241486068111455,0.11578813263904468,
RF,400,4.0,3.0,0.47900928792569664,0.11833154309559218,
RF,200,4.0,2.0,0.4789473684210527,0.11193309956012881,
RF,100,4.0,1.0,0.47835913312693507,0.11322023753509351,
RF,100,4.0,2.0,0.4766563467492261,0.10760900909000094,
RF,200,4.0,3.0,0.4754798761609907,0.11207787825918612,
RF,400,4.0,5.0,0.47089783281733744,0.10962900319266503,
RF,100,4.0,3.0,0.47018575851393185,0.11694093532983521,
RF,200,4.0,5.0,0.4627863777089783,0.11207343105556533,
RF,200,3.0,2.0,0.46095975232198144,0.10714413477844605,
RF,200,3.0,1.0,0.4598452012383901,0.10956358905136597,
RF,400,3.0,3.0,0.45873065015479875,0.1122599978824918,
RF,400,3.0,1.0,0.45643962848297215,0.11368217434789968,
RF,400,3.0,2.0,0.45637770897832813,0.1125103511251942,
RF,200,3.0,3.0,0.45625386996904027,0.11199807971893555,
RF,100,3.0,1.0,0.4545510835913313,0.1066188244781115,
RF,100,3.0,2.0,0.453374613003096,0.10561933911378037,
RF,100,4.0,5.0,0.45325077399380803,0.10523492609935402,
RF,200,3.0,5.0,0.45219814241486067,0.10925706683318923,
RF,100,3.0,3.0,0.451609907120743,0.10364435917343061,
RF,400,3.0,5.0,0.45114551083591337,0.11124557186871485,
RF,100,3.0,5.0,0.4474303405572755,0.10100614331635901,
