x,y,Latitude_WGS84,Longitude_WGS84,favorability
-394953.5490118365,-991940.9159960467,21.389813512819018,-13.86422669165697,0.0052608320555544005
-391953.5490118365,-991940.9159960467,21.39196096340632,-13.83597235230814,0.003020010558658305
-390453.5490118365,-991940.9159960467,21.39303200774408,-13.8218447176548,0.0038533438919916385
-388953.5490118365,-991940.9159960467,21.394101264673523,-13.807716773692352,0.03745762637358536
-387453.5490118365,-991940.9159960467,21.395168734116524,-13.793588520928502,0.005820272614994959
-385953.5490118365,-991940.9159960467,21.39623441599511,-13.779459959871025,0.03443845567649703
-384453.5490118365,-991940.9159960467,21.397298310231395,-13.765331091027774,0.005763807582641088
-382953.5490118365,-991940.9159960467,21.39836041674768,-13.751201914906652,0.047925743365456214
-378453.5490118365,-991940.9159960467,21.401536009201,-13.708812547956251,0.0432852287044089
-376953.5490118365,-991940.9159960467,21.402590964062476,-13.694682147804148,0.006478900689743183
-375453.5490118365,-991940.9159960467,21.403644130817217,-13.680551442914746,0.006478900689743183
-373953.5490118365,-991940.9159960467,21.40469550938829,-13.666420433796366,0.038274737364835595
-369453.5490118365,-991940.9159960467,21.4078389152319,-13.624025586151484,0.0052608320555544005
-367953.5490118365,-991940.9159960467,21.408883140301384,-13.609893365201659,0.006088965607825884
-366453.5490118365,-991940.9159960467,21.40992557680436,-13.595760842565419,0.03905362136088469
-358953.5490118365,-991940.9159960467,21.4151109281609,-13.525093721895228,0.0052608320555544005
-357453.5490118365,-991940.9159960467,21.416142631670084,-13.510959399825753,0.0004428610162326055
-355953.5490118365,-991940.9159960467,21.417172546082348,-13.496824779632226,0.004483009625454278
-354453.5490118365,-991940.9159960467,21.418200671322428,-13.48268986182382,0.000665984421427033
-352953.5490118365,-991940.9159960467,21.419227007315232,-13.46855464690977,0.029661683907546935
-351453.5490118365,-991940.9159960467,21.42025155398573,-13.454419135399373,0.004583928314608261
-349953.5490118365,-991940.9159960467,21.42127431125907,-13.440283327801989,0.00048088329525451
-348453.5490118365,-991940.9159960467,21.42229527906051,-13.426147224627066,0.005046062556928262
-346953.5490118365,-991940.9159960467,21.423314457315456,-13.412010826384082,0.0005439464585769741
-343953.5490118365,-991940.9159960467,21.425347444888104,-13.383737146732258,0.006745475956368431
-339453.5490118365,-991940.9159960467,21.42838350279073,-13.341324426985198,0.021552564214778382
-337953.5490118365,-991940.9159960467,21.429391942207307,-13.327186269036895,0.03387579536377587
-328953.5490118365,-991940.9159960467,21.43540498477017,-13.242351217704062,0.006745475956368431
-321453.5490118365,-991940.9159960467,21.44036661537603,-13.171647404852926,0.0005439464585769741
-319953.5490118365,-991940.9159960467,21.441353569185402,-13.157505782581708,0.00048088329525451
-318453.5490118365,-991940.9159960467,21.442338732055617,-13.143363874934982,0.0005439464585769741
-316953.5490118365,-991940.9159960467,21.44332210391461,-13.129221682423523,0.0005439464585769741
-315453.5490118365,-991940.9159960467,21.44430368469059,-13.115079205558153,0.006759770375664041
-312453.5490118365,-991940.9159960467,21.446261472706556,-13.086793400809317,0.003944792994652961
-310953.5490118365,-991940.9159960467,21.44723767980351,-13.072650073947814,0.0004428610162326055
-309453.5490118365,-991940.9159960467,21.448212095531215,-13.058506464776343,0.005414837338698805
-307953.5490118365,-991940.9159960467,21.449184719818565,-13.044362573806037,0.002478052516700263
-306453.5490118365,-991940.9159960467,21.450155552594392,-13.030218401548094,0.002478052516700263
-732453.5490118365,-990440.9159960467,21.115927907269104,-17.035518860974083,0.07422218852449362
-730953.5490118365,-990440.9159960467,21.11740267982855,-17.02147256620831,0.09495237421687576
-453453.5490118365,-990440.9159960467,21.359733361618915,-14.416155320237154,0.06203189755812914
-451953.5490118365,-990440.9159960467,21.360877825874702,-14.402038908607821,0.05671497836620996
-450453.5490118365,-990440.9159960467,21.362020505716874,-14.387922166779008,0.06424795195586346
-448953.5490118365,-990440.9159960467,21.36316140106196,-14.37380509525576,0.042614513699807136
-447453.5490118365,-990440.9159960467,21.364300511826634,-14.359687694543203,0.031020821934499045
-445953.5490118365,-990440.9159960467,21.36543783792769,-14.345569965146538,0.012328967863923047
-444453.5490118365,-990440.9159960467,21.36657337928204,-14.33145190757103,0.04703602169966687
-442953.5490118365,-990440.9159960467,21.367707135806747,-14.317333522322022,0.04753785320149837
-441453.5490118365,-990440.9159960467,21.368839107419003,-14.303214809904924,0.041492189902173744
-439953.5490118365,-990440.9159960467,21.36996929403611,-14.289095770825226,0.04218919308968036
-438453.5490118365,-990440.9159960467,21.371097695575497,-14.274976405588472,0.015847794583570444
-433953.5490118365,-990440.9159960467,21.374472188903862,-14.232616357992535,0.04717563841823096
-432453.5490118365,-990440.9159960467,21.37559344930949,-14.218495693184549,0.011799874693369046
-430953.5490118365,-990440.9159960467,21.376712924226563,-14.204374704748352,0.04361615909043153
-427953.5490118365,-990440.9159960467,21.378946517268123,-14.176131759015309,0.03822429031809769
-426453.5490118365,-990440.9159960467,21.380060635229455,-14.162009802730635,0.021988483510032714
-424953.5490118365,-990440.9159960467,21.38117296737592,-14.147887524842089,0.041419962320449595
-421953.5490118365,-990440.9159960467,21.38339227389936,-14.119642006278497,0.03603511169882683
-420453.5490118365,-990440.9159960467,21.384499248114206,-14.105518766616182,0.01759755050479695
-418953.5490118365,-990440.9159960467,21.38560443618993,-14.091395207375461,0.04433770115020144
-417453.5490118365,-990440.9159960467,21.3867078380458,-14.077271329062873,0.04398214345253849
-415953.5490118365,-990440.9159960467,21.387809453601236,-14.063147132185026,0.0440569297773248
-414453.5490118365,-990440.9159960467,21.38890928277574,-14.049022617248605,0.006504535202137078
-412953.5490118365,-990440.9159960467,21.390007325488945,-14.034897784760355,0.04572486700578835
-411453.5490118365,-990440.9159960467,21.391103581660662,-14.020772635227093,0.02246009457386522
