Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Geology_Class,Soil_Class,Elevation_m,Slope_deg,Ruggedness,presence
bg_02620,background,34.853442848677105,-2.4669357595822614,14,3,237.61947631835938,3.5253476233447407,2.1396234130859373,0
bg_02621,background,33.69924144067589,-1.9947577549450268,43,3,1085.2803955078125,0.6259288701730387,0.254560546875,0
bg_02622,background,32.78600286567583,-6.946515968928115,32,3,664.4671630859375,1.292089709974449,0.61734130859375,0
bg_02623,background,21.44140870438906,-14.500435396992014,8,7,179.39952087402344,0.7877362273806517,0.335640869140625,0
bg_02624,background,26.951722054625865,-11.155278923679905,8,7,228.76669311523438,1.0821123540897475,0.6707598876953125,0
bg_02625,background,30.23221796548165,-7.787358247617723,66,7,1785.766357421875,3.261867730363101,1.633359375,0
bg_02626,background,32.719907427973354,-5.909837732109088,10,3,772.5673828125,7.294968566791687,3.9249072265625,0
bg_02627,background,23.153529810723576,-14.960012556767001,29,7,182.58914184570312,0.7000345746217129,0.40606689453125,0
bg_02628,background,22.65704226339724,-16.01493410833449,8,7,132.04356384277344,1.0368760912676878,0.5160443115234375,0
bg_02629,background,24.048640902766817,-14.634196810917356,8,7,199.67030334472656,0.8170079622918212,0.3866680908203125,0
bg_02630,background,26.031840523165908,-11.675123830975012,15,3,391.976318359375,4.26642470396345,2.141177978515625,0
bg_02631,background,25.173208576947175,-14.767336116050869,37,6,156.8216094970703,1.0281586440265105,0.7579046630859375,0
bg_02632,background,31.630693658021137,-7.762385630458029,24,5,522.1173095703125,0.6828564890455989,0.36104248046875,0
bg_02634,background,33.24743544531642,-4.058143058908224,8,3,1305.1776123046875,7.773630138341536,4.1800634765625,0
bg_02635,background,33.40427855108413,-2.1462981615386356,43,3,1178.38232421875,0.5384150082943092,0.239130859375,0
bg_02636,background,32.38937049484566,-2.1332564969626704,14,3,1051.8857421875,0.6401634835289366,0.2558740234375,0
bg_02637,background,27.20283346834157,-10.563904170020503,8,7,446.09210205078125,3.538413738169786,2.193585205078125,0
bg_02638,background,29.48896012503864,-7.621715594885597,28,7,367.716796875,1.7846293265061386,0.539620361328125,0
bg_02639,background,32.931064723643566,-7.265555822717374,32,3,685.9373779296875,3.3748576343176486,1.94403076171875,0
bg_02640,background,25.16893758830423,-12.10746334014544,8,7,373.7706604003906,0.7286738702124744,0.4407958984375,0
bg_02641,background,22.0070637146255,-13.582390563938029,8,7,255.2252655029297,0.5809368018783229,0.19843994140625,0
bg_02642,background,28.64395978425003,-9.678319009795963,8,7,868.65576171875,35.36729102913877,22.2990771484375,0
bg_02643,background,30.22100434971187,-6.239624943618541,10,3,1106.5784912109375,22.916243702157182,12.2557275390625,0
bg_02644,background,33.43702602087442,-3.83878557728908,14,3,1192.181884765625,4.75417803474741,2.677392578125,0
bg_02645,background,31.370207757335518,-7.407190904794004,8,9,1510.2080078125,26.4633163756802,17.4370703125,0
bg_02646,background,32.66690882808734,-3.726192035320237,69,7,1484.3436279296875,2.523539942065303,1.5486474609375,0
bg_02647,background,23.630227469153024,-13.893352158174173,69,7,356.1755065917969,0.6632162616608768,0.28153076171875,0
bg_02648,background,31.200318419810205,-9.80042836132907,45,3,189.87989807128906,6.712261432116662,3.4861968994140624,0
bg_02649,background,26.46043831822457,-11.609318783577242,8,7,256.910400390625,0.7023777300317647,0.3139154052734375,0
bg_02650,background,27.50664013909728,-12.993623133523577,40,6,45.63895797729492,0.8464039843842756,0.4176666259765625,0
bg_02651,background,32.73667721020944,-6.579348916596754,13,3,616.7034912109375,1.5741060371028255,0.77742431640625,0
bg_02652,background,26.286691092323878,-12.057650799181456,8,7,346.29266357421875,0.635817740093301,0.35298095703125,0
bg_02653,background,32.71280485446921,-6.818953950687978,8,3,618.0322265625,9.45798128738535,4.2997900390625,0
bg_02654,background,22.20336400769756,-14.187256338881957,8,7,235.25088500976562,1.3167474275314464,0.7487646484375,0
bg_02655,background,29.61473140237576,-7.734589437506863,14,7,466.6289978027344,3.7914450812389044,2.158177490234375,0
bg_02656,background,33.95557742419907,-4.45706629304061,71,3,731.10302734375,8.317820196158001,4.364619140625,0
bg_02657,background,30.655828350079577,-4.257085016407294,82,3,837.8331298828125,7.398917881573133,3.8661962890625,0
bg_02658,background,30.996507840971734,-8.439547132521454,56,7,2908.3603515625,34.48771140460421,21.908359375,0
bg_02659,background,31.774813616055585,-8.87859301522501,68,3,207.91319274902344,7.389437858454273,3.9378448486328126,0
bg_02661,background,32.09973799426919,-6.119452926468827,71,9,2269.46044921875,24.830207572812192,16.82193359375,0
bg_02662,background,26.523371738492866,-8.814451558552047,61,7,448.0023193359375,0.6910609038468337,0.25781005859375,0
bg_02663,background,31.875950532013828,-7.143372895840087,43,3,594.64599609375,2.3291426265050643,0.85970703125,0
bg_02664,background,28.642415174874127,-11.212856851497559,82,7,0.0,0.0,0.0,0
bg_02665,background,25.067130857517977,-13.9523259544264,23,6,166.017578125,1.4315167325800824,0.64315185546875,0
bg_02666,background,22.362625647093633,-16.436853382284866,40,7,26.025634765625,2.061476542576648,1.2063365173339844,0
bg_02667,background,26.18569515265741,-13.004889666577967,23,6,193.29791259765625,1.0363581506109465,0.514775390625,0
bg_02668,background,33.22050622402629,-8.313365200098563,17,3,103.30021667480469,4.1585893037398245,2.6592025756835938,0
bg_02669,background,24.996269518756332,-14.458526177858605,23,7,127.1558609008789,3.212056052706426,1.5867120361328124,0
bg_02671,background,29.608083567966197,-6.795084404763771,63,7,433.3665466308594,0.5371666941772453,0.190233154296875,0
bg_02672,background,23.101697190502218,-13.161855936992554,8,7,331.58447265625,0.4320263291619855,0.25356689453125,0
bg_02673,background,24.06006695066851,-13.366538253795527,24,7,326.0834045410156,1.101414480427783,0.4894921875,0
bg_02674,background,34.62957545202338,-2.0484245625135946,18,3,637.14306640625,0.8633535424908125,0.4391796875,0
bg_02675,background,30.41360577746274,-9.060188462109167,24,6,164.20230102539062,0.41698529673903184,0.2227606201171875,0
bg_02676,background,27.708236397261633,-12.842429215816507,63,7,-58.70140075683594,0.354332315953586,0.13954086303710939,0
bg_02677,background,21.39739137380306,-14.777002395174383,8,7,162.55616760253906,0.7547104005487321,0.3188909912109375,0
bg_02678,background,24.112384423423013,-12.748152920068895,8,7,202.9283905029297,1.0940890202132152,0.6706695556640625,0
bg_02679,background,31.338150740284206,-4.198643164950164,8,3,765.6503295898438,1.5896153446102508,0.78197509765625,0
bg_02680,background,30.213058678010377,-8.609817752090535,49,9,1124.284912109375,11.733538643742262,6.533984375,0
bg_02682,background,24.303748300704303,-12.046764981377933,8,7,211.8927764892578,0.5389242242041623,0.255433349609375,0
bg_02683,background,32.39836038866045,-4.637219714256784,71,7,1577.6846923828125,6.295695376882111,3.3835595703125,0
bg_02684,background,24.784218543884514,-13.90363846266731,8,6,242.40725708007812,0.48623827447159884,0.214759521484375,0
bg_02686,background,32.72878916837582,-6.238247245376234,13,3,624.89111328125,2.288815732477955,1.23230712890625,0
bg_02687,background,28.076677867841006,-11.009116069173247,14,7,286.658447265625,2.8677550233810294,1.521705322265625,0
bg_02688,background,30.285499185320745,-7.174218963916853,38,3,1758.68212890625,12.675707481665427,7.5673486328125,0
bg_02689,background,21.359260701066887,-14.346901514469556,45,7,182.76071166992188,2.633494078481026,1.311842041015625,0
bg_02690,background,26.377028053477527,-13.776477704731851,23,6,101.52922058105469,0.8017668464451898,0.2335919189453125,0
bg_02691,background,28.75044639175748,-8.679684159830446,61,7,282.268798828125,0.5181559611298999,0.26560302734375,0
bg_02692,background,26.837214251661003,-13.129157397987203,27,7,152.5221405029297,2.5823230182674313,1.683514404296875,0
bg_02693,background,26.08392829844134,-10.13818655126859,8,7,438.2115173339844,0.5519216983676856,0.207235107421875,0
bg_02694,background,26.55500135310337,-10.043863825628478,60,7,423.63848876953125,1.2900347539113055,0.76175048828125,0
bg_02695,background,29.69226119811043,-8.102936463905593,10,7,732.437255859375,8.920269077232797,5.71798583984375,0
bg_02696,background,22.175908873523728,-14.909007226422625,39,7,238.56369018554688,0.9339492222764156,0.634176025390625,0
bg_02697,background,31.950980536726757,-5.993062520926891,71,9,2417.51708984375,13.878209558464741,7.606630859375,0
bg_02698,background,24.38966738308283,-13.498198365950236,23,7,349.46649169921875,0.7189847043951471,0.37300537109375,0
bg_02699,background,25.277229907367545,-14.532174207229172,23,6,109.99183654785156,0.859805896279745,0.3356829833984375,0
bg_02700,background,22.948010491167178,-13.970132617532215,8,7,288.0401916503906,0.32460464857284027,0.2726611328125,0
bg_02701,background,29.903970165351488,-5.2577396959838785,82,7,602.9283447265625,0.6223561289899745,0.25684814453125,0
bg_02702,background,31.288064005294427,-7.815498677955522,8,3,1562.829833984375,23.51443193989771,15.6106884765625,0
bg_02703,background,32.28870435314642,-4.2611616721280985,71,3,1334.728759765625,1.2747852406904965,0.6793310546875,0
bg_02704,background,22.97058545763666,-14.873389515878582,29,7,254.18943786621094,1.0740566403464702,0.5662542724609375,0
bg_02705,background,25.688314674541438,-12.296715845359536,8,7,325.8167724609375,0.6339326256870419,0.263323974609375,0
bg_02706,background,31.172046133594645,-7.104874092978731,8,9,1792.84765625,6.371481494028473,3.9936962890625,0
bg_02707,background,33.86518983671625,-6.863325436131112,14,5,148.06027221679688,1.3283434921346435,0.610833740234375,0
bg_02708,background,21.886805269435346,-15.558072991663904,29,7,200.10150146484375,9.083300192344575,4.4340887451171875,0
bg_02709,background,24.212255625120658,-13.309953019375794,23,7,376.20672607421875,1.8684165340428813,0.898011474609375,0
bg_02710,background,27.581947066509777,-11.528982176613404,14,7,243.3137969970703,0.8729342960174145,0.51575927734375,0
bg_02712,background,27.510316645919083,-8.862641931094121,27,6,466.3427429199219,0.5676357989097343,0.21744140625,0
bg_02713,background,29.883724052033777,-6.921667400065794,14,7,544.2471313476562,0.43994988418994907,0.19308349609375,0
bg_02714,background,34.63978476510898,-4.6432224455842235,32,3,601.8679809570312,8.82323857241812,4.7050927734375,0
bg_02715,background,27.530741124653986,-12.075198648067614,27,6,265.08636474609375,0.7272364801356446,0.2378857421875,0
bg_02716,background,22.463892865702654,-14.358441038997109,8,7,267.2340087890625,0.5982489784978876,0.26165283203125,0
bg_02717,background,32.57455080308998,-8.922704084417802,40,3,122.96807098388672,0.5920140858764134,0.33452423095703127,0
bg_02718,background,32.827212761856096,-5.050732227476656,13,11,1624.2598876953125,6.279833785975283,3.7957421875,0
bg_02719,background,21.434407253758458,-15.319861204217045,8,7,167.82598876953125,0.5155035356003177,0.2206964111328125,0
bg_02720,background,31.845655994509855,-5.317158203911384,71,9,2165.370849609375,21.839923073392825,12.676083984375,0
bg_02721,background,32.07167991547847,-7.5860347258121745,24,5,430.27740478515625,1.3024769163556482,0.826494140625,0
bg_02722,background,32.939481265008254,-6.582067016843679,13,3,861.21142578125,1.2335777881224657,0.77068115234375,0
bg_02723,background,30.021837607907408,-9.301870257420328,56,6,478.8257141113281,13.9162935861439,7.415447998046875,0
bg_02724,background,33.01294905629214,-1.8945819052108446,43,3,1331.3363037109375,1.65891524082026,0.9816162109375,0
bg_02725,background,24.43139608134965,-12.726465609004554,8,7,221.809326171875,0.8850140640370643,0.4143829345703125,0
bg_02726,background,28.498544265572196,-9.864543928102618,8,7,548.621337890625,22.19031224028822,13.99317626953125,0
bg_02727,background,27.26438396537734,-13.271961132508679,45,7,25.239238739013672,1.868617685978186,0.7094248962402344,0
bg_02728,background,30.042544598931215,-5.233011683920022,82,3,736.2588500976562,4.701294536825103,2.675419921875,0
bg_02729,background,22.161690403268352,-15.315136443110303,29,7,247.85498046875,0.8212183713936384,0.3520758056640625,0
bg_02730,background,30.710509367861118,-9.455246462532246,68,3,1252.4139404296875,15.334643581423236,10.7586474609375,0
bg_02731,background,31.789626028332354,-3.5926944907560143,27,3,1153.911376953125,0.9655258828845277,0.6024755859375,0
bg_02732,background,32.713488395886195,-3.283300839894046,71,7,1412.7562255859375,11.56675234356041,6.0698828125,0
bg_02733,background,33.29053472699664,-4.095615705880264,18,7,2060.305419921875,26.456786191908314,14.2974267578125,0
bg_02734,background,30.980585974989584,-5.813292458308177,10,9,1382.195068359375,20.8315762615481,14.932666015625,0
bg_02735,background,25.56606293719538,-14.642186947911911,37,6,73.23853302001953,0.7127499248702545,0.38281097412109377,0
bg_02736,background,33.747548365343256,-3.1942967782507368,18,3,1352.0791015625,14.740409398343107,8.0853271484375,0
bg_02737,background,26.140341088834155,-14.238754476314208,37,6,85.57359313964844,0.3632950456725018,0.1270135498046875,0
bg_02738,background,35.21578440965919,-3.585422303439653,82,3,75.81159973144531,12.80925109613131,7.926245574951172,0
bg_02739,background,32.089912594060614,-5.956375247125462,71,9,2174.87109375,24.872582888441656,16.658837890625,0
bg_02740,background,32.12979647691511,-3.497950856275324,71,3,1158.7784423828125,4.987218646525659,2.5609375,0
bg_02741,background,31.194590657616345,-5.243280942729404,11,3,948.5643310546875,1.3562001531390875,0.83132568359375,0
bg_02742,background,33.962295472255036,-2.253554206807035,14,3,1051.7821044921875,10.903539553978405,5.61943359375,0
bg_02743,background,29.8875737688866,-7.9496427115809905,33,9,1128.4481201171875,13.908203281195451,8.7159716796875,0
bg_02744,background,27.662051491967745,-11.211307734289207,8,7,250.70506286621094,3.533489524847716,1.4079376220703126,0
bg_02746,background,23.271426550245693,-13.59862716086766,8,7,339.39471435546875,0.8925560781149902,0.387568359375,0
bg_02747,background,21.43091148949233,-15.240844447837016,8,7,172.49424743652344,0.47463845057516263,0.2433734130859375,0
bg_02748,background,21.57434387158104,-14.54660286471146,8,7,180.8170623779297,0.48334511344948766,0.2574737548828125,0
bg_02750,background,33.24610094181166,-2.6732217077093368,18,3,1275.8765869140625,1.3145075079874975,0.818896484375,0
bg_02751,background,32.28280797472712,-7.71692477952205,8,5,506.45550537109375,14.491837611395544,7.072274169921875,0
bg_02753,background,34.130843192448616,-3.83913866624524,48,8,825.6829833984375,11.25877660730465,4.31462158203125,0
bg_02754,background,32.32562286341277,-5.706424546014616,71,9,1678.095703125,10.482562101328952,6.117998046875,0
bg_02755,background,32.15492902894345,-3.0958185149122324,71,8,1109.5196533203125,20.06564821005041,10.9176904296875,0
bg_02756,background,32.41130095490313,-5.555717588127101,71,9,1622.9224853515625,19.894673516488837,13.5260302734375,0
bg_02757,background,27.270149427239485,-10.234279399421183,13,7,564.1858520507812,6.954225076759369,3.64727294921875,0
bg_02759,background,29.63549927772105,-6.100020400970184,82,7,494.8310241699219,0.7854647717509182,0.29468017578125,0
bg_02760,background,27.142012813556672,-8.730162116541704,27,7,459.84686279296875,0.3644585623868387,0.166351318359375,0
bg_02761,background,33.883392923728394,-4.892936459446997,8,8,761.9931640625,4.450309595094246,2.48260498046875,0
bg_02762,background,30.57193063769055,-6.378495331274429,10,9,1155.7772216796875,5.291662782481547,3.203798828125,0
bg_02763,background,26.53359220897596,-10.550705112797706,60,7,328.1496887207031,1.22153162567108,0.6839306640625,0
bg_02764,background,21.820087436277827,-15.596237356719008,29,7,164.29489135742188,1.6186331780850822,0.9106109619140625,0
bg_02765,background,26.088277339399838,-11.996549992933108,11,7,397.0467834472656,1.4019955567069307,0.82477294921875,0
bg_02766,background,33.161585595282276,-1.8632469707819597,8,3,1313.787841796875,3.108082658379382,1.671611328125,0
bg_02767,background,34.428464237307935,-5.623734099413966,64,8,58.7178955078125,8.876684080452968,5.582620391845703,0
bg_02768,background,22.83708386242658,-14.040003444440266,8,7,292.7846984863281,0.45984161128960577,0.239691162109375,0
bg_02769,background,32.42512429674525,-1.2000064691393766,35,3,1213.5889892578125,4.6129148107622555,1.910771484375,0
bg_02770,background,26.711375247603804,-11.282580154026668,15,7,233.641845703125,0.9247921690708784,0.517364501953125,0
bg_02771,background,34.040502476794614,-2.8791103464318866,71,3,1049.2431640625,23.047899744138714,13.64560791015625,0
bg_02772,background,27.33185404536773,-9.451383617122254,27,7,495.1938781738281,0.9121575246824916,0.46759521484375,0
bg_02773,background,32.53248795244541,-3.3128418320963173,71,3,1276.0592041015625,1.9304102481243626,1.0675927734375,0
bg_02774,background,25.730946394798316,-12.639869127160676,8,7,266.44830322265625,0.8969465383238484,0.43015625,0
bg_02775,background,21.480913492328533,-15.504509404992598,8,7,147.30470275878906,0.42774208381633516,0.32172119140625,0
bg_02776,background,33.109366613117714,-8.030539429045616,21,5,194.7532958984375,0.8338636177803498,0.452760009765625,0
bg_02777,background,27.191014734286227,-13.253845037490054,45,7,47.90573501586914,0.8260895072545975,0.45173110961914065,0
bg_02778,background,22.1502307085339,-14.058040705414584,8,7,210.30165100097656,1.2404865796781999,0.601348876953125,0
bg_02779,background,26.542741984389135,-13.542725310032534,23,6,98.59790802001953,0.5307970908392637,0.277623291015625,0
bg_02780,background,33.15727921792479,-5.975831662062912,8,3,981.743408203125,18.176901759972637,10.8583251953125,0
bg_02782,background,29.730845883212748,-8.690577768657054,49,7,1810.69580078125,8.507329258189216,4.881162109375,0
bg_02783,background,32.63384429047841,-4.748726016594352,18,6,1575.996337890625,1.3832596523199758,0.8143408203125,0
bg_02784,background,32.98582025159545,-4.695455508471168,48,6,1483.97119140625,7.751637359877706,3.6311865234375,0
bg_02785,background,28.36606001257391,-11.195438715111655,27,7,219.97451782226562,0.4422377637159881,0.1837823486328125,0
bg_02786,background,29.91471235513798,-5.429059147697295,82,7,637.066162109375,6.750319524706881,3.566142578125,0
bg_02787,background,33.82662000013769,-6.453429513530524,26,5,240.1603240966797,18.51658032407658,12.899326171875,0
bg_02788,background,30.91255600371986,-6.468823051638458,38,9,1477.22314453125,3.8826697896023448,2.3812109375,0
bg_02789,background,22.328361550370584,-15.456980853843572,29,7,189.61305236816406,0.9380085970913995,0.5661871337890625,0
bg_02790,background,31.71583424280888,-3.656626060082335,27,3,1146.9970703125,5.106461235422942,2.47404296875,0
bg_02791,background,21.559524209955406,-14.725141548614387,8,7,221.13523864746094,5.033601427998029,2.7977978515625,0
bg_02792,background,25.974131566147154,-12.658569340699378,8,7,291.263916015625,0.9380864041090591,0.378843994140625,0
bg_02793,background,33.306637290611704,-7.133697437477705,56,5,262.7889099121094,12.954505172828725,7.074056396484375,0
bg_02794,background,33.31799380237882,-4.972492525490074,58,9,1613.91064453125,1.032484608738809,0.5045751953125,0
bg_02795,background,31.295124853077176,-6.634946473376134,8,7,1867.671142578125,27.883095028730324,16.3441552734375,0
bg_02796,background,30.986876329589744,-4.290031614629278,28,8,767.0151977539062,4.973871069782909,2.3248388671875,0
bg_02797,background,30.211208496490517,-6.104468718549103,14,3,782.9571533203125,1.318953480545648,0.3633349609375,0
bg_02798,background,34.35003329285468,-6.395469016098925,24,2,6.3074116706848145,0.38730743591477507,0.11226963043212891,0
bg_02799,background,33.587316338199315,-7.611215868970607,17,5,24.448841094970703,9.13464986394451,3.36407341003418,0
bg_02800,background,26.1455032314895,-14.30999614509946,37,6,81.04816436767578,0.35505017209778145,0.17836090087890624,0
bg_02801,background,22.301832352965043,-13.290302107965685,8,7,302.7741394042969,1.64835136431762,1.92761474609375,0
bg_02802,background,33.27835238232622,-6.8408184534399545,28,5,531.6185913085938,20.164216347922896,11.7037890625,0
bg_02804,background,27.089351051853807,-10.949814797518659,8,7,214.25318908691406,0.6634598078004857,0.241317138671875,0
bg_02805,background,34.56588979418267,-6.011019783185114,24,2,15.783720970153809,1.4390767433050369,0.42619762420654295,0
bg_02806,background,34.182007415650055,-3.6712712763670563,14,5,522.053955078125,1.0408001854738176,0.5645849609375,0
bg_02807,background,33.53212239051025,-5.544969609795553,71,3,1235.2772216796875,6.368927621827124,3.97396484375,0
bg_02808,background,22.34425555122135,-13.135220375135082,8,7,329.463134765625,0.744758051046675,0.426402587890625,0
bg_02809,background,26.699333359695064,-10.405985854791771,15,7,324.8302307128906,3.323944264248663,2.27557373046875,0
bg_02810,background,31.04400433894195,-5.9622918851268345,38,9,1791.397705078125,18.977875147505706,11.8380859375,0
bg_02811,background,29.874555963300633,-6.799172969953056,60,7,641.1664428710938,18.34954837532271,9.83673583984375,0
bg_02812,background,33.50016683022684,-5.468474765254422,56,3,962.3895263671875,18.61630856084083,10.46086669921875,0
bg_02813,background,23.442692230916535,-15.287068313583672,69,6,193.53684997558594,0.4657919412651386,0.17158447265625,0
bg_02815,background,23.50790669969489,-13.091552474518949,8,7,293.296142578125,0.49222802367196544,0.379208984375,0
bg_02816,background,33.81879041213091,-6.031352847699033,14,10,456.1353759765625,1.533798896460095,0.852568359375,0
bg_02817,background,32.400460867899774,-7.040449174070729,24,5,381.26812744140625,0.7978899197771312,0.487325439453125,0
bg_02818,background,23.11408999524178,-15.41340401222573,39,7,216.00738525390625,0.8951006288043544,0.3767889404296875,0
bg_02819,background,32.370476594431786,-3.920482920260503,71,3,1343.3948974609375,0.6971056782519958,0.40947265625,0
bg_02820,background,32.73445237224151,-2.71431045106612,43,3,1270.259765625,0.5596494283566087,0.21978515625,0
bg_02821,background,23.812941588585765,-14.404309299890237,69,7,232.26487731933594,0.6564319203283139,0.2498162841796875,0
bg_02822,background,26.780698078124523,-13.017728935700683,23,6,128.7549591064453,1.4158380875658025,0.827777099609375,0
bg_02824,background,32.60856079017364,-4.219200244430928,71,9,1635.3812255859375,6.988831282927167,3.94517578125,0
bg_02825,background,24.01120898529592,-14.30766750062754,23,7,258.1709899902344,1.143901671403879,0.512694091796875,0
bg_02826,background,32.6648079343288,-4.571816862496166,14,3,1486.390380859375,2.217842222360704,1.169970703125,0
bg_02827,background,22.335589538647902,-16.17264401845677,39,6,121.15985107421875,0.5989250133195582,0.3851663208007812,0
bg_02828,background,34.10392546013642,-3.4418702572499917,59,10,508.26898193359375,3.404063926451756,1.846468505859375,0
bg_02829,background,30.736969628911645,-6.923725412309056,49,3,1376.42578125,9.548055838688954,4.472568359375,0
bg_02830,background,24.45850072822722,-12.115383533201301,8,7,246.27496337890625,0.8290210916492221,0.929178466796875,0
bg_02831,background,28.45673212393936,-9.23568172863543,8,7,233.69309997558594,4.295786445457536,2.1161700439453126,0
bg_02832,background,30.109558047803368,-7.5019793623858995,56,9,938.661865234375,20.50383114943623,12.4247802734375,0
bg_02833,background,26.542429609119274,-10.822933588744796,60,7,313.03033447265625,0.6348333262875591,0.31827392578125,0
bg_02834,background,30.877681886101566,-9.239975380837992,68,9,1348.8863525390625,14.532116994628867,7.816328125,0
bg_02835,background,29.419208219392434,-10.043603889499357,8,9,183.35984802246094,4.180691809020228,2.3415557861328127,0
bg_02836,background,31.841655197217815,-6.392446968495308,71,9,1837.497802734375,19.55318565723849,12.1274560546875,0
bg_02837,background,34.16873444022527,-3.491769831987301,14,10,448.7979736328125,1.0749400581081823,0.984482421875,0
bg_02838,background,28.38494114667136,-11.244843212015246,69,6,171.1658477783203,12.655820074817182,7.739273681640625,0
bg_02839,background,26.888089448978082,-11.566555853934748,24,7,162.2062225341797,2.3834534210725282,1.403763427734375,0
bg_02841,background,26.07526479782946,-8.892198645910602,8,7,391.1058654785156,0.6192143545124814,0.415841064453125,0
bg_02842,background,28.113849787849702,-10.422587728632621,24,7,510.8240051269531,1.306099007306815,0.75049560546875,0
bg_02843,background,32.13522548014328,-2.6571449019772793,14,3,955.4305419921875,1.0373448468218065,0.57535888671875,0
bg_02844,background,27.268083973917506,-8.78225755512794,27,7,441.62310791015625,0.2788367155175898,0.09484130859375,0
bg_02845,background,27.84242663135816,-10.779266774980428,14,7,313.9058837890625,0.9982156283296908,0.5131005859375,0
bg_02846,background,33.74909532848696,-3.283713514267431,18,3,1073.2381591796875,18.443941913536527,7.17240234375,0
bg_02847,background,33.20607985800925,-6.611056140076289,30,8,775.0778198242188,1.1434770265890035,0.62098876953125,0
bg_02848,background,33.675217099744316,-2.302224904627804,43,3,1068.9896240234375,4.738564176866312,2.8455859375,0
bg_02849,background,23.856797690408307,-14.385407440418925,69,7,227.2276153564453,1.1118238871517692,0.7559600830078125,0
bg_02850,background,25.13657800197478,-13.433791533201793,8,7,189.05499267578125,0.3610417962217418,0.27159912109375,0
bg_02851,background,27.70045048144423,-11.704367085329066,69,6,304.1416931152344,0.6057961659394512,0.31904541015625,0
bg_02852,background,31.980325020396783,-7.896934112013969,51,5,443.12261962890625,0.6371483260649239,0.32806884765625,0
bg_02853,background,27.490905344371,-10.782807297050876,24,7,346.30126953125,1.4490012122675493,0.90657470703125,0
bg_02854,background,31.309099875545336,-6.249825732677251,66,7,1870.9962158203125,38.79867624730134,31.6183740234375,0
bg_02855,background,32.38291628266059,-1.5419104660494891,18,3,1536.390869140625,11.32465096884203,4.2785009765625,0
bg_02856,background,34.24141214272439,-6.612670986204326,24,10,18.15420150756836,3.651143158199933,1.328423309326172,0
bg_02857,background,22.619394041424815,-13.850115551435609,8,7,299.6636047363281,0.5463570450718951,0.24531494140625,0
bg_02858,background,30.901640238805577,-4.303456116241721,14,3,747.3912353515625,1.0042943359286896,0.60903076171875,0
bg_02859,background,32.79567392228113,-5.354181152962237,19,9,1311.5380859375,5.853895411196051,2.8166748046875,0
bg_02860,background,23.496135433470545,-13.262502309048768,8,7,325.4907531738281,0.5296934469001691,0.396112060546875,0
bg_02861,background,23.59482711475339,-12.05506087430938,8,7,303.373046875,0.35564502141670556,0.118748779296875,0
bg_02862,background,32.284738388732485,-8.584308463407698,24,5,238.76715087890625,1.6440673154897718,1.0768133544921874,0
bg_02863,background,28.556083155649606,-10.78476692064296,10,7,210.00387573242188,13.173239863265701,8.736856689453125,0
bg_02864,background,29.73137599816465,-9.374979062483636,33,3,622.2825317382812,22.321205087625895,13.82036376953125,0
bg_02865,background,24.761148167417947,-13.78539880638363,23,7,271.06036376953125,0.7178304225773776,0.4353759765625,0
bg_02866,background,30.278354090353005,-8.944067876463809,24,6,299.4162292480469,1.1254244357659982,0.546580810546875,0
bg_02867,background,22.692827555191652,-13.424538760118816,8,7,325.2540283203125,0.9181815955095096,0.356314697265625,0
bg_02868,background,32.72493604553418,-8.031705515554632,69,8,349.03729248046875,4.295861471389113,2.747706298828125,0
bg_02869,background,30.21180567761355,-5.993965416398567,14,3,748.825927734375,0.7328747269267338,0.48536865234375,0
bg_02870,background,27.664576761590958,-8.677215779733729,27,6,472.0152587890625,0.37129706265116397,0.156256103515625,0
bg_02871,background,30.2841985226876,-9.104140306894037,24,6,190.1407470703125,1.0402233488728425,0.730885009765625,0
bg_02872,background,31.62888535182272,-6.3027649299286175,71,9,3037.048583984375,35.46981098861824,24.98919921875,0
bg_02873,background,23.390994347406476,-14.777330339276189,39,7,264.181884765625,3.282521622554228,1.902550048828125,0
bg_02874,background,24.242160753844036,-12.538788057772773,8,7,243.3160400390625,0.5716470113165811,0.3434259033203125,0
bg_02875,background,28.71952208319752,-10.939495560734759,40,6,115.19818878173828,1.2763089942920278,0.6400289916992188,0
bg_02876,background,34.85951853866068,-4.110659259611562,69,9,1374.5350341796875,6.277545572576742,3.1638671875,0
bg_02877,background,28.099639965482147,-10.253647989474485,24,7,405.3558044433594,4.598367464464979,2.09414306640625,0
bg_02879,background,24.075451591794774,-13.448535284612719,69,7,285.6712341308594,1.4163917282641165,0.6748193359375,0
bg_02880,background,26.077551735253607,-11.207719243339099,46,7,538.52783203125,29.439290712244876,22.07662109375,0
bg_02881,background,27.575923636065113,-11.839354266554658,27,6,316.2154541015625,0.47015897531725453,0.232576904296875,0
bg_02882,background,23.3382952605472,-12.6204685510334,8,7,253.07591247558594,1.397132712983988,0.6638848876953125,0
bg_02883,background,24.27861479688925,-12.11428556596373,8,7,207.662109375,0.9831154445428054,0.9284326171875,0
bg_02884,background,33.70753882795822,-2.3138527865153007,43,3,1088.03857421875,0.6251689090890189,0.255361328125,0
bg_02885,background,26.220222098833368,-13.125596241344835,23,6,144.00343322753906,0.5039529539573694,0.300423583984375,0
bg_02886,background,28.140490090622624,-12.035080220603465,82,7,0.0,0.0,0.0,0
