Locality_ID,Expert_Class,Region,Latitude_WGS84,Longitude_WGS84,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Expert_Merged,origin,proba,pred,correct,y
loc_00752,Moderate,Drâa-Tafilalet,30.31458888888889,-5.568783333333333,10070.2597001146,7.297421545727592,3.78796630859375,726.7024536132812,0.1,25786.74317263547,Moderate,original_733,0.5101281094031531,1,False,0
loc_00753,Moderate,Drâa-Tafilalet,30.22558888888889,-5.555236111111111,1800.6479069903671,0.7712848778985548,0.49417724609375,661.8984985351562,0.1,29351.44427810735,Moderate,original_733,0.5148767047011936,1,False,0
loc_00754,Easy,Drâa-Tafilalet,29.9411,-5.5833916666666665,539.9326581208217,1.5106468459510831,0.65526611328125,598.0836181640625,0.1,49444.03136040957,Easy,original_733,0.8882201879143063,1,True,1
loc_00755,Easy,Drâa-Tafilalet,30.39215,-5.767797222222222,2527.5192523217943,1.2841686489059716,0.61544677734375,740.5068969726562,0.1,9752.594449303788,Easy,original_733,0.6840974790071229,1,True,1
loc_00454,Easy,Drâa-Tafilalet,32.15258333333333,-4.374058333333333,97.11297865410454,10.32851583687214,5.655322265625,1221.9346923828125,0.1,25487.274334807007,Easy,original_733,0.40294710143403,0,False,1
loc_00455,Easy,Drâa-Tafilalet,32.18263333333333,-4.367130555555555,227.37662271747865,5.2558036953288125,3.15484375,1214.7119140625,0.05,28890.23285137546,Easy,original_733,0.51681408908509,1,True,1
loc_00456,Easy,Drâa-Tafilalet,32.02576111111111,-4.463383333333334,102.17846669305496,9.804620584593842,5.9761865234375,1165.4847412109375,0.1,11099.083769459385,Easy,original_733,0.7021406393498254,1,True,1
loc_00457,Easy,Drâa-Tafilalet,32.171902777777774,-4.367847222222222,1.553369348705513,36.21056713421989,27.3458837890625,1283.3701171875,0.1,27711.86836846297,Easy,original_733,0.7445746480269149,1,True,1
loc_00458,Easy,Drâa-Tafilalet,32.08546944444445,-4.383705555555556,284.01403851616925,2.849634781400028,0.864609375,1146.6533203125,0.1,18025.790358061506,Easy,original_733,0.7934692599511337,1,True,1
loc_00775,Moderate,Drâa-Tafilalet,30.854141666666667,-6.802416666666667,324.299035575826,13.354969917230692,8.0634375,1231.7174072265625,0.1,12694.60883687529,Moderate,original_733,0.5847961192136999,1,False,0
loc_00776,Easy,Drâa-Tafilalet,30.758930555555555,-6.642613888888889,2259.4042924192468,24.57603898521563,15.2842578125,1515.8836669921875,0.1,31268.6513475538,Easy,original_733,0.19349102994601036,0,False,1
loc_00739,Easy,Drâa-Tafilalet,31.95245555555556,-4.472580555555556,42.32809598707493,1.887345655644861,1.1114501953125,1060.02978515625,0.1,4466.351748104332,Easy,original_733,0.9106437115239474,1,True,1
loc_00740,Easy,Drâa-Tafilalet,31.977077777777776,-4.483280555555556,40.39420829872261,4.761856265813312,2.307236328125,1079.700439453125,0.1,7072.541485716908,Easy,original_733,0.8314720503024031,1,True,1
loc_00741,Easy,Drâa-Tafilalet,31.98295,-4.500036111111111,204.49515659325965,4.742758485767381,2.025986328125,1133.753173828125,0.1,8636.451812065772,Easy,original_733,0.7886031258209413,1,True,1
loc_00742,Easy,Drâa-Tafilalet,31.999597222222224,-4.4928638888888885,144.12575309265085,5.0669789588571845,2.3549072265625,1166.3497314453125,0.1,9603.05821690875,Easy,original_733,0.8700517378520117,1,True,1
loc_00743,Easy,Drâa-Tafilalet,32.02611111111111,-4.467666666666667,52.73378528490871,1.8808566722616853,1.1707568359375,1140.615234375,0.1,11243.857885951216,Easy,original_733,0.8774678613469394,1,True,1
loc_00744,Easy,Drâa-Tafilalet,32.02828888888889,-4.441061111111111,29.44252814577457,6.47626409872616,4.166591796875,1158.43603515625,0.1,11050.15625381149,Easy,original_733,0.556106968712519,1,True,1
loc_00745,Easy,Drâa-Tafilalet,32.04982777777778,-4.404466666666667,16.069040906681,20.78077582070827,13.8347412109375,1362.9739990234375,0.1,13712.961313791322,Easy,original_733,0.5012159875394122,1,True,1
loc_00746,Moderate,Drâa-Tafilalet,32.05456944444444,-4.483105555555556,3295.2174275436323,36.458560705353406,22.750673828125,1465.2216796875,0.1,14698.844388960888,Moderate,original_733,0.09001304917657617,0,True,0
loc_00041,Easy,Drâa-Tafilalet,32.193,-5.639,35.1275096449228,9.687231265319118,8.755005891658058,2250.5,0.9,68976.81010235767,Easy,el_ouali_2026,0.3193092115154515,0,False,1
loc_00045,Easy,Drâa-Tafilalet,32.176,-5.599,973.7113341093008,18.043591056444985,17.447846720041323,2237.878662109375,0.1,73077.41524595869,Easy,el_ouali_2026,0.2351122729171231,0,False,1
loc_00047,Easy,Drâa-Tafilalet,32.167,-5.545,623.8889377419606,11.337032178578443,15.26180349302686,2318.35498046875,0.15,71807.12240601449,Easy,el_ouali_2026,0.35605471196407545,0,False,1
loc_00052,Moderate,Drâa-Tafilalet,32.163,-5.546,170.60857115817515,22.402476337962888,30.89987409607438,2301.502685546875,0.15,71364.20979430796,Moderate,el_ouali_2026,0.48535537623943803,0,True,0
loc_00057,Easy,Marrakech-Safi,31.875,-8.866666666666667,1150.4476749231942,14.001315887573078,19.82941380020016,347.2945556640625,0.15,51884.75957533312,Easy,el_ouali_2026,0.3347922880879416,0,False,1
loc_00070,Moderate,Fés-Meknés,33.61666666666667,-4.883333333333333,1355.469264824249,4.549120902683868,7.977585469395661,1437.128173828125,0.2,23000.8681415211,Moderate,el_ouali_2026,0.42310634417275095,0,True,0
loc_00080,Difficult,Fés-Meknés,34.04361111111111,-4.095,1755.6161662861232,12.490324977480784,9.67986606566374,1423.4893798828125,0.55,22165.545960322444,Difficult,el_ouali_2026,0.2518549475541638,0,True,0
loc_00084,Difficult,Fés-Meknés,33.81777777777778,-4.081666666666666,1490.091992798936,1.63319636452748,3.5823934255552685,1457.727294921875,0.9,46326.10433989286,Difficult,el_ouali_2026,0.3926799636152365,0,True,0
loc_00085,Moderate,Fés-Meknés,33.72138888888889,-4.2275,2057.5612425203226,40.12698614723842,46.226998321281,1181.843017578125,0.15,57168.08112486565,Moderate,el_ouali_2026,0.07086352597100001,0,True,0
loc_00087,Moderate,Souss-Massa,29.213335,-8.203033,12192.442045267428,2.019416004034639,2.239810912077092,450.4251403808594,0.1,63433.92516224948,Moderate,el_ouali_2026,0.3502468931665977,0,True,0
loc_00094,Moderate,Souss-Massa,29.213335,-8.203033,12192.442045267428,2.019416004034639,2.239810912077092,450.4251403808594,0.1,63433.92516224948,Moderate,el_ouali_2026,0.3502468931665977,0,True,0
loc_00098,Easy,Souss-Massa,29.339495,-8.52788,3458.1158246885184,29.39721078804148,46.131295196281,736.9594116210938,0.1,70453.99154376212,Easy,el_ouali_2026,0.33917462983370383,0,False,1
loc_00101,Easy,Souss-Massa,29.748743,-7.659674,1023.7575193572536,1.0049701208304378,1.2619422092910642,615.0166015625,0.1,29922.391513143244,Easy,el_ouali_2026,0.6588809674156005,1,True,1
loc_00104,Easy,Souss-Massa,29.240173,-8.53858,719.3575449097655,2.0490575161352287,1.511522529538998,476.769775390625,0.1,78746.1145228218,Easy,el_ouali_2026,0.6134967463636422,1,True,1
loc_00107,Easy,Souss-Massa,29.741683,-8.50205,387.2213644877399,20.66498786999203,26.947661596881456,1009.016357421875,0.1,51407.5379938694,Easy,el_ouali_2026,0.5682124066693206,1,True,1
loc_00108,Moderate,Souss-Massa,30.068945,-7.954123,3736.072563585371,10.22826042315406,5.937042992962294,1457.3282470703125,0.1,35897.287861758625,Moderate,el_ouali_2026,0.18973526544622188,0,True,0
loc_00109,Moderate,Souss-Massa,29.983764,-7.95061,273.5138029291434,24.2924005838608,24.288947491606404,1320.9622802734375,0.1,26458.040306200764,Moderate,el_ouali_2026,0.4420874369124654,0,True,0
loc_00110,Easy,Souss-Massa,29.912618,-7.684191,5808.366321724568,7.306577507384361,17.51383026375258,1336.66943359375,0.1,33160.78786844063,Easy,el_ouali_2026,0.24733831598698763,0,False,1
loc_00112,Difficult,Souss-Massa,29.646508,-7.756531,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,Difficult,el_ouali_2026,0.36634777618061115,0,True,0
loc_00113,Difficult,Souss-Massa,29.646508,-7.756531,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,Difficult,el_ouali_2026,0.36634777618061115,0,True,0
loc_00114,Moderate,Souss-Massa,29.646508,-7.756531,11575.304811367509,6.755124416802448,5.011232990863895,485.0333862304688,0.1,23386.616677978767,Moderate,el_ouali_2026,0.36634777618061115,0,True,0
loc_00115,Easy,Souss-Massa,29.028776,-8.591492,11284.951948348566,11.66284548644682,14.350940546713584,785.2830200195312,0.1,99987.6512601737,Easy,el_ouali_2026,0.42886638895363804,0,False,1
loc_00116,Moderate,Souss-Massa,29.899215,-7.94165,6438.743154086969,5.140937341587993,6.51601945861312,1219.5758056640625,0.1,17205.80210899244,Moderate,el_ouali_2026,0.317752130732414,0,True,0
loc_00118,Moderate,Souss-Massa,29.737174,-8.320678,9311.679360308292,22.401974603676507,23.13275196926653,1343.1099853515625,0.1,33910.592333065455,Moderate,el_ouali_2026,0.11464816498046787,0,True,0
loc_00119,Moderate,Souss-Massa,29.737174,-8.320678,9311.679360308292,22.401974603676507,23.13275196926653,1343.1099853515625,0.1,33910.592333065455,Moderate,el_ouali_2026,0.11464816498046787,0,True,0
loc_00120,Moderate,Souss-Massa,29.460147,-8.677734,4372.676618892961,12.92026861407457,13.366692156831094,1078.49755859375,0.1,75499.08064105027,Moderate,el_ouali_2026,0.30786294579813156,0,True,0
loc_00122,Easy,Souss-Massa,30.278531,-7.062836,6832.443578684352,7.783566986596692,11.000997748256715,935.4249267578124,0.55,72815.92006920444,Easy,el_ouali_2026,0.34808771666746313,0,False,1
loc_00124,Easy,Souss-Massa,29.971009,-8.257101,406.30929259089567,1.7734912974092971,1.546819513494318,1064.39208984375,0.55,37315.682202885095,Easy,el_ouali_2026,0.679933462852855,1,True,1
loc_00127,Easy,Souss-Massa,29.481527,-8.375144,10479.61000605736,7.812741976097995,12.165392662868026,799.5192260742188,0.1,49033.70079930046,Easy,el_ouali_2026,0.6838138305899084,1,True,1
loc_00128,Easy,Souss-Massa,29.361629,-8.518739,5223.26419041525,35.772209616724425,34.93805385621126,629.822509765625,0.15,68203.83941946916,Easy,el_ouali_2026,0.127587175161334,0,False,1
loc_00130,Moderate,Souss-Massa,29.227937,-8.924098,4425.478352482554,14.37797890595748,24.70836897920971,812.1715698242188,0.1,94053.7220109565,Moderate,el_ouali_2026,0.3058382173887446,0,True,0
loc_00136,Moderate,Souss-Massa,29.36722222222222,-8.321944444444444,4251.912622252175,8.575128724654618,8.476624039579029,564.2230224609375,0.1,54212.984076102686,Moderate,el_ouali_2026,0.5776729029543157,1,False,0
loc_00140,Moderate,Tanger-Tétouan-Al Hoceima,35.896051,-5.390169,20.929546785928977,14.933764621665375,14.211950507045778,206.20050048828125,0.15,6830.681559188672,Moderate,el_ouali_2026,0.6015388204046321,1,False,0
loc_00141,Moderate,Tanger-Tétouan-Al Hoceima,35.896051,-5.390169,20.929546785928977,14.933764621665375,14.211950507045778,206.20050048828125,0.15,6830.681559188672,Moderate,el_ouali_2026,0.6015388204046321,1,False,0
loc_00142,Easy,Tanger-Tétouan-Al Hoceima,35.908787,-5.389026,17.68555913895352,22.03316693570002,23.888560830068982,30.487207412719727,0.15,8126.617190687022,Easy,el_ouali_2026,0.7082358073137105,1,True,1
loc_00145,Easy,Tanger-Tétouan-Al Hoceima,35.906329,-5.38799,32.12952198046715,25.78052069182892,31.0722046528966,106.45947265625,0.55,7837.859822241699,Easy,el_ouali_2026,0.8093585140529982,1,True,1
loc_00146,Easy,Tanger-Tétouan-Al Hoceima,35.90611111111111,-5.388055555555556,36.069180953112365,30.961155908301706,33.15992711595268,115.6205596923828,0.1,7816.604915821727,Easy,el_ouali_2026,0.7011293901632947,1,True,1
loc_00147,Easy,Tanger-Tétouan-Al Hoceima,35.907023,-5.393334,10.058941131258765,16.472502902503024,20.73753495649858,50.56587219238281,0.15,8070.118317057664,Easy,el_ouali_2026,0.6086621853626244,1,True,1
loc_00148,Moderate,Tanger-Tétouan-Al Hoceima,35.909169,-5.393398,196.6698298964402,8.03363599162461,12.629766766690024,1.998429656028748,0.1,8295.507958595912,Moderate,el_ouali_2026,0.6167469421652191,1,False,0
loc_00156,Easy,Laayoune-Sakia El Hamra,27.98,-12.266666666666667,167.64835025919274,1.2970566489740476,1.1822540346255972,26.766834259033203,0.1,129636.55039753916,Easy,el_ouali_2026,0.8133837285570864,1,True,1
loc_00162,Moderate,Guelmim-Oued Noun,29.116666666666667,-10.416666666666666,413.4312437679286,6.123384184109721,6.86956547508555,103.29280853271484,0.15,37645.490981479015,Moderate,el_ouali_2026,0.6609237868656624,1,False,0
loc_00274,Moderate,Marrakech-Safi,32.080000000000005,-8.66,1072.2922339606637,0.4748735202811199,0.1884556289546745,356.6802673339844,0.9,22001.64198370697,Moderate,el_ouali_2026,0.8607789131083589,1,False,0
loc_00276,Difficult,Tanger-Tétouan-Al Hoceima,35.9,-5.416666666666667,1819.00442981291,35.82407049432999,45.86792748821669,627.4409790039062,0.15,8394.673467891742,Difficult,el_ouali_2026,0.12148472179060343,0,True,0
loc_00277,Easy,Tanger-Tétouan-Al Hoceima,35.848888888888894,-5.566388888888889,402.5036454645392,0.0,0.0,0.0,0.9,18506.01715039013,Easy,el_ouali_2026,0.9026028021142182,1,True,1
loc_00278,Easy,Tanger-Tétouan-Al Hoceima,35.848888888888894,-5.566388888888889,402.5036454645392,0.0,0.0,0.0,0.9,18506.01715039013,Easy,el_ouali_2026,0.9026028021142182,1,True,1
loc_00279,Moderate,Tanger-Tétouan-Al Hoceima,35.78333333333333,-5.7133,778.9589857939515,17.228482554493652,16.80338999850691,254.0174865722656,0.15,8265.527208321657,Moderate,el_ouali_2026,0.3648520019577889,0,True,0
loc_00318,Easy,Tanger-Tétouan-Al Hoceima,35.27997830780459,-5.233760827936141,0.792039905498196,29.57195376082138,28.530474828294487,167.2307586669922,0.55,12758.08641714449,Easy,el_ouali_2026,0.6795184640540615,1,True,1
loc_00356,Easy,Fés-Meknés,33.373,-4.017944444444445,421.5195907792026,29.58828685380614,27.71064695247934,1657.87451171875,0.15,66093.07877326541,Easy,el_ouali_2026,0.3265431477260561,0,False,1
loc_00358,Moderate,Fés-Meknés,33.378861111111114,-4.010527777777778,893.8599778337536,43.70732714881464,57.55572963746126,1980.199462890625,0.15,66792.65654869158,Moderate,el_ouali_2026,0.29874629302959144,0,True,0
loc_00359,Moderate,Fés-Meknés,33.32016666666667,-3.916833333333333,1780.804810178083,6.789441465315639,4.350602079028926,1049.57275390625,0.35,75653.34777563534,Moderate,el_ouali_2026,0.3822838544832789,0,True,0
loc_00360,Easy,Fés-Meknés,33.47083333333334,-3.963638888888889,709.031986219741,26.33389167528007,34.57670858083678,1747.4276123046875,0.1,72077.6130346225,Easy,el_ouali_2026,0.3791585294746863,0,False,1
loc_00363,Moderate,Fés-Meknés,33.48630555555555,-3.8171388888888886,1202.0803580124375,16.494917667164916,21.42161370900052,1332.41015625,0.15,84609.66460929684,Moderate,el_ouali_2026,0.20404118371407085,0,True,0
loc_00373,Difficult,Fés-Meknés,33.51916666666666,-4.055555555555555,4972.425723306876,11.851720645022391,15.002092345686984,2433.591796875,0.15,64882.1770623046,Difficult,el_ouali_2026,0.07026517316150219,0,True,0
loc_00375,Moderate,Tanger-Tétouan-Al Hoceima,35.725,-5.6685,1886.2105461126207,9.311161231054548,9.016625396476304,230.19204711914065,0.15,13142.811497111526,Moderate,el_ouali_2026,0.5018848744596307,1,False,0
loc_00376,Easy,Béni Mellal-Khénifra,31.83156111111111,-6.100886111111111,1074.9605815044415,16.675317736234952,9.308125,1644.8607177734375,0.1,60740.248402719415,Easy,el_ouali_2026,0.27762724330208693,0,False,1
loc_00377,Moderate,Béni Mellal-Khénifra,31.82883888888889,-6.098708333333333,1421.5860690910772,24.86213216435352,15.318134765625,1649.6824951171875,0.1,61099.29455615761,Moderate,el_ouali_2026,0.22106339725477758,0,True,0
loc_00380,Moderate,Béni Mellal-Khénifra,31.750616666666662,-6.32005,311.4858728285409,19.41236568228167,11.541923828125,2519.892333984375,0.15,64966.521020550645,Moderate,el_ouali_2026,0.3019745233116326,0,True,0
loc_00381,Moderate,Béni Mellal-Khénifra,31.749802777777777,-6.320194444444444,255.81120492742988,22.13966820625592,12.54888671875,2519.295166015625,0.15,65056.26145103146,Moderate,el_ouali_2026,0.22089321439674017,0,True,0
loc_00383,Easy,Béni Mellal-Khénifra,31.733088888888886,-6.324652777777778,20.634646311325707,26.61230408078944,18.18201171875,2569.735107421875,0.15,66894.3871785143,Easy,el_ouali_2026,0.3957927364454223,0,False,1
loc_00384,Difficult,Béni Mellal-Khénifra,31.757188888888887,-6.248361111111112,2012.212577440792,39.19832167395856,25.47123046875,3499.822509765625,0.1,64918.29653310061,Difficult,el_ouali_2026,0.1522886090897145,0,True,0
loc_00386,Easy,Béni Mellal-Khénifra,32.108783333333335,-6.436002777777778,46.26254744587702,19.69877081820752,11.38975341796875,857.890869140625,0.15,26243.086667300475,Easy,el_ouali_2026,0.5429672318603302,1,True,1
loc_00390,Difficult,Béni Mellal-Khénifra,32.39897222222222,-6.027358333333333,1075.715475689257,19.108075015872103,10.6025390625,1374.671630859375,0.15,31451.56868823583,Difficult,el_ouali_2026,0.370255196564838,0,True,0
loc_00391,Moderate,Béni Mellal-Khénifra,32.20402222222223,-6.603461111111111,1543.664953470363,23.75340609105405,16.27612060546875,727.4781494140625,0.55,27614.4531252584,Moderate,el_ouali_2026,0.23343380272726372,0,True,0
loc_00393,Difficult,Béni Mellal-Khénifra,32.10611111111111,-6.510025,565.8091345831052,26.3262578901656,18.489912109375,885.2869873046875,0.55,29333.89082151585,Difficult,el_ouali_2026,0.32713712841360415,0,True,0
loc_00394,Easy,Béni Mellal-Khénifra,31.952005555555555,-6.55725,79.8865437749029,12.954370393371631,8.4384228515625,1420.4300537109375,0.55,46632.74858026863,Easy,el_ouali_2026,0.3472660043333906,0,False,1
loc_00395,Easy,Béni Mellal-Khénifra,32.009969444444444,-6.719222222222222,174.80107928386653,8.602718413784581,4.8126611328125,832.2334594726562,0.05,49856.786341551735,Easy,el_ouali_2026,0.792688979522144,1,True,1
loc_00396,Easy,Marrakech-Safi,31.89700833333333,-8.860261111111111,307.3110719871933,2.410897005828105,1.4284423828125,328.1667175292969,0.15,49581.49918537336,Easy,el_ouali_2026,0.6938697645170628,1,True,1
loc_00397,Easy,Marrakech-Safi,31.89871388888889,-8.863727777777777,50.25985818213582,8.223339209273426,4.68259765625,335.5243530273437,0.2,49637.87279148787,Easy,el_ouali_2026,0.6529564327860486,1,True,1
loc_00398,Easy,Marrakech-Safi,31.907641666666667,-8.850891666666666,24.228934619903416,7.228864914567178,4.060523681640625,351.10430908203125,0.15,48105.55344241848,Easy,el_ouali_2026,0.7408033874746803,1,True,1
loc_00399,Easy,Marrakech-Safi,31.91326388888889,-8.84191388888889,17.195013913392756,1.6621177237577756,0.733424072265625,375.6792297363281,0.2,47089.532358763536,Easy,el_ouali_2026,0.8270192563877408,1,True,1
loc_00400,Easy,Marrakech-Safi,31.917627777777778,-8.835375,7.774381189879271,3.846160216345754,2.38003662109375,368.6682739257813,0.15,46326.97848136808,Easy,el_ouali_2026,0.534416092369363,1,True,1
loc_00401,Easy,Marrakech-Safi,31.930247222222224,-8.828119444444445,33.7765718877266,5.4616528870483245,2.9679541015625,369.3472290039063,0.2,44800.541275025134,Easy,el_ouali_2026,0.7983336306407196,1,True,1
loc_00406,Easy,Fés-Meknés,33.41329722222222,-5.079908333333333,356.0091935957427,8.953750368578861,4.959384765625,1869.6600341796875,0.15,12963.86167751399,Easy,el_ouali_2026,0.7122857840574315,1,True,1
loc_00407,Difficult,Fés-Meknés,33.287997222222224,-4.847411111111111,2752.0707309270247,5.724306711658693,2.5529296875,1893.1063232421875,0.15,13816.658646623193,Difficult,el_ouali_2026,0.5201336680920097,1,False,0
loc_00409,Easy,Marrakech-Safi,31.14655277777777,-9.743005555555555,549.9989161879427,1.1775891658201618,0.6113818359375,375.937744140625,0.1,40657.19242441712,Easy,el_ouali_2026,0.809039148338839,1,True,1
loc_00410,Easy,Marrakech-Safi,31.143002777777777,-9.739027777777777,313.83061761655296,15.477826394253578,9.873702392578124,414.0773315429688,0.35,41069.96544294405,Easy,el_ouali_2026,0.5893862685082737,1,True,1
loc_00411,Moderate,Marrakech-Safi,31.162775,-9.700344444444443,806.7228167784211,24.002581102265346,15.340660400390624,452.1583251953125,0.35,39253.444995105776,Moderate,el_ouali_2026,0.5130693402906801,1,False,0
loc_00412,Easy,Marrakech-Safi,31.141513888888888,-9.751880555555555,1450.3225048475335,9.839578191728972,6.45735107421875,414.0569458007813,0.15,41188.47946695576,Easy,el_ouali_2026,0.552605031600407,1,True,1
loc_00415,Difficult,Marrakech-Safi,31.09916944444444,-9.828880555555555,607.1560437513259,10.47195667808737,8.064375381469727,0.0,0.1,46322.22184831283,Difficult,el_ouali_2026,0.854096085235821,1,False,0
loc_00416,Difficult,Marrakech-Safi,31.10043888888889,-9.833491666666667,1068.0457741518862,15.382724481432335,12.93364637374878,7.111008644104004,0.15,46244.62209584528,Difficult,el_ouali_2026,0.7085634675796498,1,False,0
loc_00417,Difficult,Marrakech-Safi,31.10076111111111,-9.839516666666666,1627.213945669533,9.257102355142989,5.795493022203446,6.363839149475098,0.15,46296.669506308375,Difficult,el_ouali_2026,0.6311597347222035,1,False,0
loc_00419,Easy,Marrakech-Safi,31.160627777777776,-9.705713888888887,302.1257071389781,7.186310205388199,3.90877685546875,383.3132934570313,0.1,39417.0476328105,Easy,el_ouali_2026,0.7346125993501323,1,True,1
loc_00421,Moderate,Marrakech-Safi,31.15841111111111,-9.686902777777778,1919.642807937989,26.85311900748578,15.9529931640625,661.5985107421875,0.35,39941.71247623969,Moderate,el_ouali_2026,0.2482145269247687,0,True,0
loc_00422,Easy,Marrakech-Safi,31.15719722222222,-9.697530555555556,943.0102406844044,18.26311688268961,9.698056640625,492.7695617675781,0.35,39907.02680024555,Easy,el_ouali_2026,0.41574415371528456,0,False,1
loc_00425,Easy,Souss-Massa,29.250291666666666,-8.691086111111112,290.1326810609437,1.2458466373793442,0.56278076171875,563.6367797851562,0.1,88986.33535439178,Easy,el_ouali_2026,0.7727500031910419,1,True,1
loc_00426,Difficult,Souss-Massa,29.22623611111111,-7.874097222222223,28225.740034313567,0.886455611088185,0.242518310546875,333.1604309082031,0.1,58572.79975690824,Difficult,el_ouali_2026,0.24441599684782656,0,True,0
loc_00427,Easy,Souss-Massa,29.31243055555556,-8.493838888888888,647.6535382131163,27.939648352680308,18.05424072265625,579.0457153320312,0.1,70007.02768807815,Easy,el_ouali_2026,0.4507818366420395,0,False,1
loc_00428,Moderate,Souss-Massa,29.264425,-8.709041666666666,1782.4403053976175,36.53620952664103,25.80380126953125,604.427001953125,0.1,89401.53339158285,Moderate,el_ouali_2026,0.22484890289930887,0,True,0
loc_00429,Easy,Tanger-Tétouan-Al Hoceima,35.916551,-5.406037,1129.8182261070572,22.77733457100382,11.78494644165039,74.5575180053711,0.15,9492.997944012208,Easy,el_ouali_2026,0.5913948872994698,1,True,1
loc_00430,Easy,Laayoune-Sakia El Hamra,28.15,-12.066666666666666,5728.080603499461,0.0,0.0,0.0,0.9,156881.41879184853,Easy,el_ouali_2026,0.8266580582693238,1,True,1
loc_00431,Easy,Laayoune-Sakia El Hamra,28.15,-12.1,7233.550265190323,0.0,0.0,0.0,0.9,154572.33630207283,Easy,el_ouali_2026,0.8270726267320655,1,True,1
loc_00432,Easy,Laayoune-Sakia El Hamra,28.166666666666668,-12.05,6591.580221496209,0.0,0.0,0.0,0.9,159346.1897945999,Easy,el_ouali_2026,0.8326595226984813,1,True,1
loc_00433,Moderate,Tanger-Tétouan-Al Hoceima,34.889091666666666,-4.948152777777778,4823.910444196412,21.573050230658804,12.452291259765625,516.2889404296875,0.15,42628.1057746618,Moderate,el_ouali_2026,0.3396572033861169,0,True,0
loc_00434,Difficult,Tanger-Tétouan-Al Hoceima,34.92726111111111,-4.86625,6639.343318466891,13.451138417363143,7.735771484375,698.6382446289062,0.15,45398.36203133429,Difficult,el_ouali_2026,0.4872106282440992,0,True,0
loc_00435,Easy,Tanger-Tétouan-Al Hoceima,34.88933611111111,-4.895605555555555,8150.119612599887,32.63461603844383,21.8155859375,883.7911987304688,0.35,46014.54791226941,Easy,el_ouali_2026,0.09473165048967641,0,False,1
loc_00436,Moderate,Tanger-Tétouan-Al Hoceima,34.93650555555556,-4.911755555555556,3360.5489124690444,20.0930618545274,12.09234619140625,584.5072631835938,0.15,41480.622611913845,Moderate,el_ouali_2026,0.38393252670513855,0,True,0
loc_00437,Easy,Tanger-Tétouan-Al Hoceima,34.91381388888889,-4.8143666666666665,4251.404558790859,16.64060665506177,9.4480908203125,1153.15283203125,0.15,50118.89774341145,Easy,el_ouali_2026,0.30864333710004677,0,False,1
loc_00438,Easy,Tanger-Tétouan-Al Hoceima,34.90966111111111,-4.75915,3503.196900898298,18.73129094790725,9.1878271484375,1306.4986572265625,0.15,54582.03694796248,Easy,el_ouali_2026,0.2001801497299127,0,False,1
loc_00439,Easy,Tanger-Tétouan-Al Hoceima,34.959294444444446,-4.832261111111111,3276.9190194069265,7.463772028311458,3.93003173828125,822.80224609375,0.15,46020.102227411495,Easy,el_ouali_2026,0.5234867190031968,1,True,1
loc_00448,Moderate,Béni Mellal-Khénifra,32.01884722222222,-6.736566666666667,1810.9976873981925,18.36487853087429,10.27474365234375,734.1459350585938,0.35,50303.78508825421,Moderate,el_ouali_2026,0.2977375754091849,0,True,0
loc_00452,Moderate,Béni Mellal-Khénifra,32.24314444444445,-6.2370833333333335,1569.1220449224,13.7411714333889,9.1489892578125,1301.8951416015625,0.15,14896.75257803648,Moderate,el_ouali_2026,0.5110664310049071,1,False,0
loc_00459,Easy,Drâa-Tafilalet,32.079752777777784,-4.375116666666666,708.4225725987916,28.915539532259587,16.788046875,1300.927734375,0.35,17651.56446355436,Easy,el_ouali_2026,0.3393095477435742,0,False,1
loc_00460,Moderate,Marrakech-Safi,31.873697222222223,-8.168141666666665,1461.4422554021037,6.839629425829573,3.472020263671875,473.4563293457031,0.1,32343.044758800745,Moderate,el_ouali_2026,0.5130556015472534,1,False,0
loc_00461,Easy,Marrakech-Safi,31.86613611111112,-8.177069444444443,537.333037699702,13.335787052414611,8.903316650390625,478.0519104003906,0.1,32089.630395323114,Easy,el_ouali_2026,0.5029906966070188,1,True,1
loc_00462,Difficult,Marrakech-Safi,31.876741666666668,-8.143633333333334,1681.112840757413,20.68578417980128,12.5391748046875,632.4528198242188,0.1,31492.456037195887,Difficult,el_ouali_2026,0.39211275410622354,0,True,0
loc_00463,Easy,Marrakech-Safi,31.877572222222224,-8.187175,142.85346003320672,2.096561513122872,1.21927490234375,456.2500305175781,0.2,33677.12354315281,Easy,el_ouali_2026,0.7870993635307667,1,True,1
loc_00464,Moderate,Marrakech-Safi,31.85823888888889,-8.164880555555555,1152.5026262947915,15.116534167966044,9.1141259765625,528.315185546875,0.1,30724.24680277663,Moderate,el_ouali_2026,0.47318078246919903,0,True,0
loc_00465,Easy,Marrakech-Safi,31.343988888888887,-7.951219444444445,51.68382664758417,9.69385354537848,5.1170361328125,942.3464965820312,0.1,31544.66312052868,Easy,el_ouali_2026,0.6321051312264898,1,True,1
loc_00466,Easy,Marrakech-Safi,31.330672222222223,-7.954158333333334,409.75301791308345,16.30850207486318,9.91682373046875,955.7674560546876,0.15,32986.99786127176,Easy,el_ouali_2026,0.43164226061442834,0,False,1
