Locality_ID,Region,origin,y_difficult,knn_pred_difficult,gp_pred_difficult,y_easy,knn_pred_easy,gp_pred_easy
loc_01713,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,1
loc_01714,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,0
loc_01715,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,0
loc_01716,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,0
loc_01717,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,0
loc_01718,Drâa-Tafilalet,batch3_2026,0,0,0,1,0,0
loc_00304,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00307,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00306,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00244,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00305,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00313,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00312,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00311,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00310,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00246,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00303,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00056,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00294,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00293,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00295,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00292,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00241,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00290,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00289,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00288,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00243,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00309,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00308,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00286,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00287,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00240,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00242,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00297,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00299,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00298,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00245,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00300,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00301,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00302,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00237,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00225,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00232,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00239,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00235,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00234,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00238,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00226,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00285,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00248,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00284,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00280,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00247,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00314,Béni Mellal-Khénifra,original_733,0,1,1,0,0,0
loc_00283,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00249,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00281,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00282,Béni Mellal-Khénifra,original_733,0,0,0,1,1,0
loc_00076,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00075,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00074,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00233,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00229,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00231,Béni Mellal-Khénifra,original_733,0,1,0,0,0,0
loc_00236,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00227,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00228,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00291,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00230,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00296,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00726,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00727,Béni Mellal-Khénifra,original_733,0,0,0,1,0,1
loc_00728,Béni Mellal-Khénifra,original_733,1,1,1,0,0,0
loc_00729,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00730,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00731,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00732,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00733,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00734,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00735,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00736,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00737,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00738,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00484,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00485,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00486,Béni Mellal-Khénifra,original_733,0,0,0,0,1,0
loc_00487,Béni Mellal-Khénifra,original_733,0,0,0,0,1,0
loc_00488,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00408,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_01194,Béni Mellal-Khénifra,original_733,1,0,0,0,1,1
loc_00489,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00490,Béni Mellal-Khénifra,original_733,1,0,1,0,0,0
loc_00493,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00495,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00497,Béni Mellal-Khénifra,original_733,0,0,0,0,1,0
loc_00500,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00501,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00502,Béni Mellal-Khénifra,original_733,0,0,0,1,0,1
loc_00503,Béni Mellal-Khénifra,original_733,1,0,0,0,1,1
loc_00504,Béni Mellal-Khénifra,original_733,0,0,0,0,0,1
loc_00505,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00378,Béni Mellal-Khénifra,original_733,0,0,0,1,0,1
loc_00379,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00382,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00385,Béni Mellal-Khénifra,original_733,1,1,1,0,0,0
loc_00387,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00388,Béni Mellal-Khénifra,original_733,0,0,1,0,0,0
loc_00389,Béni Mellal-Khénifra,original_733,1,1,1,0,0,0
loc_00392,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00704,Béni Mellal-Khénifra,original_733,1,0,0,0,0,1
loc_00705,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00706,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00707,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00708,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00709,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00710,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00711,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00712,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00443,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00444,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00445,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00446,Béni Mellal-Khénifra,original_733,0,1,1,0,0,0
loc_00447,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00449,Béni Mellal-Khénifra,original_733,0,0,0,0,0,1
loc_00450,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00451,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00453,Béni Mellal-Khénifra,original_733,0,1,1,0,0,0
loc_00491,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00494,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00498,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00785,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00786,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00787,Béni Mellal-Khénifra,original_733,0,0,0,0,0,1
loc_00790,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00792,Béni Mellal-Khénifra,original_733,0,0,0,0,0,1
loc_00799,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00803,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00806,Béni Mellal-Khénifra,original_733,0,0,0,1,1,1
loc_00781,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00782,Béni Mellal-Khénifra,original_733,0,0,0,1,0,1
loc_00783,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00784,Béni Mellal-Khénifra,original_733,0,0,0,1,1,0
loc_00788,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00789,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00791,Béni Mellal-Khénifra,original_733,0,0,0,1,0,0
loc_00795,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00796,Béni Mellal-Khénifra,original_733,0,1,0,0,0,0
loc_00797,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00798,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00800,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00801,Béni Mellal-Khénifra,original_733,0,0,0,0,1,1
loc_00802,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00804,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00805,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00807,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00808,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00809,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00810,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00811,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00812,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00813,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00793,Béni Mellal-Khénifra,original_733,0,0,0,0,0,0
loc_00794,Béni Mellal-Khénifra,original_733,1,0,0,0,0,0
loc_00004,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00003,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00002,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00001,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00033,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00032,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00025,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00031,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00034,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00030,Drâa-Tafilalet,original_733,0,0,0,0,1,1
loc_00035,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00021,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00036,Drâa-Tafilalet,original_733,0,0,0,0,1,0
loc_00029,Drâa-Tafilalet,original_733,0,0,0,0,1,1
loc_00022,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00037,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00024,Drâa-Tafilalet,original_733,0,0,0,1,1,0
loc_00020,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00026,Drâa-Tafilalet,original_733,0,0,0,0,0,1
loc_00023,Drâa-Tafilalet,original_733,0,0,0,0,1,0
loc_00038,Drâa-Tafilalet,original_733,1,1,1,0,0,0
loc_00039,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00027,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00055,Drâa-Tafilalet,original_733,0,1,1,0,0,0
loc_00028,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00050,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00019,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00048,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00049,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00044,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00018,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00051,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00046,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00054,Drâa-Tafilalet,original_733,1,0,0,0,0,0
loc_00040,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00053,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00017,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00043,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00042,Drâa-Tafilalet,original_733,1,1,1,0,0,0
loc_00016,Drâa-Tafilalet,original_733,1,0,0,0,1,0
loc_00015,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00013,Drâa-Tafilalet,original_733,1,0,0,0,1,1
loc_00012,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00011,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00010,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00009,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00008,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00007,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00006,Drâa-Tafilalet,original_733,1,0,0,0,0,1
loc_00014,Drâa-Tafilalet,original_733,1,0,0,0,1,1
loc_00073,Drâa-Tafilalet,original_733,0,0,0,0,1,0
loc_00756,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00757,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00758,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00759,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00760,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00761,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00762,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00763,Drâa-Tafilalet,original_733,0,0,0,0,1,1
loc_00764,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00765,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00766,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00767,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00747,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00748,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00749,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00750,Drâa-Tafilalet,original_733,0,0,0,0,1,0
loc_00751,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00752,Drâa-Tafilalet,original_733,0,0,0,0,0,0
loc_00753,Drâa-Tafilalet,original_733,0,0,0,0,1,1
loc_00754,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00755,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00454,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00455,Drâa-Tafilalet,original_733,0,0,0,1,0,1
loc_00456,Drâa-Tafilalet,original_733,0,0,0,1,0,1
loc_00457,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00458,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00775,Drâa-Tafilalet,original_733,0,0,0,0,0,1
loc_00776,Drâa-Tafilalet,original_733,0,1,1,1,0,0
loc_00739,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00740,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00741,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00742,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00743,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00744,Drâa-Tafilalet,original_733,0,0,0,1,1,1
loc_00745,Drâa-Tafilalet,original_733,0,0,0,1,0,0
loc_00746,Drâa-Tafilalet,original_733,0,0,1,0,0,0
loc_00041,Drâa-Tafilalet,el_ouali_2026,0,0,0,1,0,0
loc_00045,Drâa-Tafilalet,el_ouali_2026,0,0,0,1,0,0
loc_00047,Drâa-Tafilalet,el_ouali_2026,0,0,0,1,0,0
loc_00052,Drâa-Tafilalet,el_ouali_2026,0,1,0,0,0,0
loc_00057,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00070,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00080,Fés-Meknés,el_ouali_2026,1,0,0,0,0,0
loc_00084,Fés-Meknés,el_ouali_2026,1,0,0,0,1,1
loc_00085,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00087,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00094,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00098,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00101,Souss-Massa,el_ouali_2026,0,0,0,1,0,1
loc_00104,Souss-Massa,el_ouali_2026,0,0,0,1,1,1
loc_00107,Souss-Massa,el_ouali_2026,0,0,0,1,1,1
loc_00108,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00109,Souss-Massa,el_ouali_2026,0,0,0,0,1,0
loc_00110,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00112,Souss-Massa,el_ouali_2026,1,0,0,0,0,0
loc_00113,Souss-Massa,el_ouali_2026,1,0,0,0,0,0
loc_00114,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00115,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00116,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00118,Souss-Massa,el_ouali_2026,0,0,1,0,0,0
loc_00119,Souss-Massa,el_ouali_2026,0,0,1,0,0,0
loc_00120,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00122,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00124,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00127,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00128,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00130,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00136,Souss-Massa,el_ouali_2026,0,0,0,0,1,0
loc_00140,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00141,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00142,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,1
loc_00145,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,1
loc_00146,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,1
loc_00147,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,1
loc_00148,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,0
loc_00156,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,1,1,1
loc_00162,Guelmim-Oued Noun,el_ouali_2026,0,0,0,0,0,1
loc_00274,Marrakech-Safi,el_ouali_2026,0,0,0,0,1,1
loc_00276,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00277,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00278,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00279,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,0
loc_00318,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,1
loc_00356,Fés-Meknés,el_ouali_2026,0,1,0,1,0,0
loc_00358,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00359,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00360,Fés-Meknés,el_ouali_2026,0,0,0,1,0,0
loc_00363,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00373,Fés-Meknés,el_ouali_2026,1,1,1,0,0,0
loc_00375,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00376,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
loc_00377,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00380,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00381,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00383,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
loc_00384,Béni Mellal-Khénifra,el_ouali_2026,1,0,0,0,0,0
loc_00386,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
loc_00390,Béni Mellal-Khénifra,el_ouali_2026,1,0,0,0,0,0
loc_00391,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00393,Béni Mellal-Khénifra,el_ouali_2026,1,0,0,0,0,0
loc_00394,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
loc_00395,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,1
loc_00396,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00397,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00398,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00399,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00400,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00401,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00406,Fés-Meknés,el_ouali_2026,0,0,0,1,1,1
loc_00407,Fés-Meknés,el_ouali_2026,1,0,0,0,0,1
loc_00409,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00410,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,1
loc_00411,Marrakech-Safi,el_ouali_2026,0,0,0,0,0,0
loc_00412,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00415,Marrakech-Safi,el_ouali_2026,1,0,0,0,1,1
loc_00416,Marrakech-Safi,el_ouali_2026,1,0,0,0,1,1
loc_00417,Marrakech-Safi,el_ouali_2026,1,0,0,0,1,1
loc_00419,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00421,Marrakech-Safi,el_ouali_2026,0,0,0,0,0,0
loc_00422,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00425,Souss-Massa,el_ouali_2026,0,0,0,1,0,1
loc_00426,Souss-Massa,el_ouali_2026,1,0,0,0,0,1
loc_00427,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00428,Souss-Massa,el_ouali_2026,0,0,0,0,1,0
loc_00429,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00430,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,1,0,1
loc_00431,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,1,0,1
loc_00432,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,1,0,1
loc_00433,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00434,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00435,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,1,1,0,0
loc_00436,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00437,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00438,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00439,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00448,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00452,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00459,Drâa-Tafilalet,el_ouali_2026,0,0,0,1,0,0
loc_00460,Marrakech-Safi,el_ouali_2026,0,0,0,0,1,1
loc_00461,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,1
loc_00462,Marrakech-Safi,el_ouali_2026,1,0,0,0,0,0
loc_00463,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00464,Marrakech-Safi,el_ouali_2026,0,0,0,0,0,1
loc_00465,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,1
loc_00466,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00467,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00468,Marrakech-Safi,el_ouali_2026,0,0,0,0,0,0
loc_00469,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00470,Marrakech-Safi,el_ouali_2026,0,0,0,0,1,0
loc_00471,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,0
loc_00472,Marrakech-Safi,el_ouali_2026,0,1,0,1,0,0
loc_00473,Marrakech-Safi,el_ouali_2026,0,0,0,1,1,1
loc_00474,Marrakech-Safi,el_ouali_2026,0,0,0,1,0,1
loc_00475,Grand Casablanca-Settat,el_ouali_2026,0,0,0,1,0,1
loc_00476,Grand Casablanca-Settat,el_ouali_2026,0,0,0,1,1,0
loc_00477,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00478,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00479,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00480,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00481,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00482,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00483,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00492,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,0,0,0
loc_00496,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
loc_00499,Béni Mellal-Khénifra,el_ouali_2026,0,0,0,1,0,0
