Locality_ID,Region,target,y_true,oof_prob
loc_00304,Béni Mellal-Khénifra,difficult,0,0.1192
loc_00307,Béni Mellal-Khénifra,difficult,0,0.1192
loc_00306,Béni Mellal-Khénifra,difficult,0,0.1192
loc_00244,Béni Mellal-Khénifra,difficult,0,0.1192
loc_00305,Béni Mellal-Khénifra,difficult,0,0.1192
loc_00313,Béni Mellal-Khénifra,difficult,0,0.1008
loc_00312,Béni Mellal-Khénifra,difficult,0,0.1008
loc_00311,Béni Mellal-Khénifra,difficult,0,0.1008
loc_00310,Béni Mellal-Khénifra,difficult,0,0.6375
loc_00246,Béni Mellal-Khénifra,difficult,0,0.0621
loc_00303,Béni Mellal-Khénifra,difficult,0,0.0621
loc_00056,Béni Mellal-Khénifra,difficult,1,0.4427
loc_00294,Béni Mellal-Khénifra,difficult,0,0.0207
loc_00293,Béni Mellal-Khénifra,difficult,0,0.0207
loc_00295,Béni Mellal-Khénifra,difficult,0,0.0207
loc_00292,Béni Mellal-Khénifra,difficult,0,0.0063
loc_00241,Béni Mellal-Khénifra,difficult,0,0.0063
loc_00290,Béni Mellal-Khénifra,difficult,0,0.0063
loc_00289,Béni Mellal-Khénifra,difficult,0,0.0063
loc_00288,Béni Mellal-Khénifra,difficult,0,0.0063
loc_00243,Béni Mellal-Khénifra,difficult,0,0.0187
loc_00309,Béni Mellal-Khénifra,difficult,0,0.0187
loc_00308,Béni Mellal-Khénifra,difficult,0,0.0187
loc_00286,Béni Mellal-Khénifra,difficult,0,0.0156
loc_00287,Béni Mellal-Khénifra,difficult,0,0.0156
loc_00240,Béni Mellal-Khénifra,difficult,0,0.0156
loc_00242,Béni Mellal-Khénifra,difficult,0,0.0825
loc_00297,Béni Mellal-Khénifra,difficult,0,0.0825
loc_00299,Béni Mellal-Khénifra,difficult,0,0.0078
loc_00298,Béni Mellal-Khénifra,difficult,0,0.0078
loc_00245,Béni Mellal-Khénifra,difficult,0,0.0078
loc_00300,Béni Mellal-Khénifra,difficult,0,0.0078
loc_00301,Béni Mellal-Khénifra,difficult,0,0.0277
loc_00302,Béni Mellal-Khénifra,difficult,0,0.0277
loc_00237,Béni Mellal-Khénifra,difficult,0,0.6073
loc_00225,Béni Mellal-Khénifra,difficult,0,0.3734
loc_00232,Béni Mellal-Khénifra,difficult,0,0.1199
loc_00239,Béni Mellal-Khénifra,difficult,0,0.0229
loc_00235,Béni Mellal-Khénifra,difficult,0,0.0229
loc_00234,Béni Mellal-Khénifra,difficult,0,0.0229
loc_00238,Béni Mellal-Khénifra,difficult,0,0.0229
loc_00226,Béni Mellal-Khénifra,difficult,0,0.2181
loc_00285,Béni Mellal-Khénifra,difficult,0,0.0695
loc_00248,Béni Mellal-Khénifra,difficult,0,0.0695
loc_00284,Béni Mellal-Khénifra,difficult,1,0.7134
loc_00280,Béni Mellal-Khénifra,difficult,0,0.1007
loc_00247,Béni Mellal-Khénifra,difficult,0,0.1007
loc_00314,Béni Mellal-Khénifra,difficult,0,0.8561
loc_00283,Béni Mellal-Khénifra,difficult,0,0.3559
loc_00249,Béni Mellal-Khénifra,difficult,0,0.4341
loc_00281,Béni Mellal-Khénifra,difficult,0,0.4341
loc_00282,Béni Mellal-Khénifra,difficult,0,0.0609
loc_00076,Béni Mellal-Khénifra,difficult,0,0.0391
loc_00075,Béni Mellal-Khénifra,difficult,0,0.3832
loc_00074,Béni Mellal-Khénifra,difficult,0,0.4781
loc_00233,Béni Mellal-Khénifra,difficult,0,0.2774
loc_00229,Béni Mellal-Khénifra,difficult,0,0.1628
loc_00231,Béni Mellal-Khénifra,difficult,0,0.8109
loc_00236,Béni Mellal-Khénifra,difficult,0,0.5361
loc_00227,Béni Mellal-Khénifra,difficult,0,0.4795
loc_00228,Béni Mellal-Khénifra,difficult,0,0.1087
loc_00291,Béni Mellal-Khénifra,difficult,0,0.0201
loc_00230,Béni Mellal-Khénifra,difficult,0,0.1327
loc_00296,Béni Mellal-Khénifra,difficult,0,0.0362
loc_00726,Béni Mellal-Khénifra,difficult,0,0.1444
loc_00727,Béni Mellal-Khénifra,difficult,0,0.0337
loc_00728,Béni Mellal-Khénifra,difficult,1,0.7957
loc_00729,Béni Mellal-Khénifra,difficult,1,0.09
loc_00730,Béni Mellal-Khénifra,difficult,0,0.1801
loc_00731,Béni Mellal-Khénifra,difficult,0,0.1977
loc_00732,Béni Mellal-Khénifra,difficult,0,0.681
loc_00733,Béni Mellal-Khénifra,difficult,1,0.7079
loc_00734,Béni Mellal-Khénifra,difficult,1,0.6487
loc_00735,Béni Mellal-Khénifra,difficult,0,0.6044
loc_00736,Béni Mellal-Khénifra,difficult,0,0.8431
loc_00737,Béni Mellal-Khénifra,difficult,0,0.2498
loc_00738,Béni Mellal-Khénifra,difficult,0,0.5404
loc_00484,Béni Mellal-Khénifra,difficult,0,0.0373
loc_00485,Béni Mellal-Khénifra,difficult,0,0.1425
loc_00486,Béni Mellal-Khénifra,difficult,0,0.4361
loc_00487,Béni Mellal-Khénifra,difficult,0,0.4189
loc_00488,Béni Mellal-Khénifra,difficult,1,0.1006
loc_00408,Béni Mellal-Khénifra,difficult,1,0.2636
loc_01194,Béni Mellal-Khénifra,difficult,1,0.2409
loc_00489,Béni Mellal-Khénifra,difficult,0,0.3533
loc_00490,Béni Mellal-Khénifra,difficult,1,0.464
loc_00493,Béni Mellal-Khénifra,difficult,0,0.0898
loc_00495,Béni Mellal-Khénifra,difficult,0,0.0457
loc_00497,Béni Mellal-Khénifra,difficult,0,0.2644
loc_00500,Béni Mellal-Khénifra,difficult,0,0.1356
loc_00501,Béni Mellal-Khénifra,difficult,0,0.1306
loc_00502,Béni Mellal-Khénifra,difficult,0,0.0791
loc_00503,Béni Mellal-Khénifra,difficult,1,0.1699
loc_00504,Béni Mellal-Khénifra,difficult,0,0.4959
loc_00505,Béni Mellal-Khénifra,difficult,0,0.2359
loc_00378,Béni Mellal-Khénifra,difficult,0,0.019
loc_00379,Béni Mellal-Khénifra,difficult,0,0.1064
loc_00382,Béni Mellal-Khénifra,difficult,0,0.2359
loc_00385,Béni Mellal-Khénifra,difficult,1,0.8209
loc_00387,Béni Mellal-Khénifra,difficult,0,0.1217
loc_00388,Béni Mellal-Khénifra,difficult,0,0.8511
loc_00389,Béni Mellal-Khénifra,difficult,1,0.8954
loc_00392,Béni Mellal-Khénifra,difficult,0,0.4494
loc_00704,Béni Mellal-Khénifra,difficult,1,0.6243
loc_00705,Béni Mellal-Khénifra,difficult,0,0.0984
loc_00706,Béni Mellal-Khénifra,difficult,0,0.1057
loc_00707,Béni Mellal-Khénifra,difficult,0,0.0136
loc_00708,Béni Mellal-Khénifra,difficult,0,0.3983
loc_00709,Béni Mellal-Khénifra,difficult,0,0.2044
loc_00710,Béni Mellal-Khénifra,difficult,0,0.3175
loc_00711,Béni Mellal-Khénifra,difficult,0,0.0343
loc_00712,Béni Mellal-Khénifra,difficult,0,0.1241
loc_00443,Béni Mellal-Khénifra,difficult,0,0.053
loc_00444,Béni Mellal-Khénifra,difficult,0,0.0904
loc_00445,Béni Mellal-Khénifra,difficult,0,0.1999
loc_00446,Béni Mellal-Khénifra,difficult,0,0.3275
loc_00447,Béni Mellal-Khénifra,difficult,0,0.3263
loc_00449,Béni Mellal-Khénifra,difficult,0,0.0948
loc_00450,Béni Mellal-Khénifra,difficult,0,0.0508
loc_00451,Béni Mellal-Khénifra,difficult,0,0.2511
loc_00453,Béni Mellal-Khénifra,difficult,0,0.6151
loc_00491,Béni Mellal-Khénifra,difficult,0,0.6751
loc_00494,Béni Mellal-Khénifra,difficult,0,0.0222
loc_00498,Béni Mellal-Khénifra,difficult,0,0.1772
loc_00785,Béni Mellal-Khénifra,difficult,0,0.0908
loc_00786,Béni Mellal-Khénifra,difficult,0,0.0345
loc_00787,Béni Mellal-Khénifra,difficult,0,0.0285
loc_00790,Béni Mellal-Khénifra,difficult,0,0.7081
loc_00792,Béni Mellal-Khénifra,difficult,0,0.0194
loc_00799,Béni Mellal-Khénifra,difficult,0,0.0108
loc_00803,Béni Mellal-Khénifra,difficult,1,0.4552
loc_00806,Béni Mellal-Khénifra,difficult,0,0.3113
loc_00781,Béni Mellal-Khénifra,difficult,0,0.0577
loc_00782,Béni Mellal-Khénifra,difficult,0,0.0074
loc_00783,Béni Mellal-Khénifra,difficult,0,0.0596
loc_00784,Béni Mellal-Khénifra,difficult,0,0.095
loc_00788,Béni Mellal-Khénifra,difficult,0,0.017
loc_00789,Béni Mellal-Khénifra,difficult,0,0.1242
loc_00791,Béni Mellal-Khénifra,difficult,0,0.3162
loc_00795,Béni Mellal-Khénifra,difficult,0,0.0232
loc_00796,Béni Mellal-Khénifra,difficult,0,0.3469
loc_00797,Béni Mellal-Khénifra,difficult,0,0.1242
loc_00798,Béni Mellal-Khénifra,difficult,0,0.3131
loc_00800,Béni Mellal-Khénifra,difficult,0,0.0573
loc_00801,Béni Mellal-Khénifra,difficult,0,0.1972
loc_00802,Béni Mellal-Khénifra,difficult,0,0.0899
loc_00804,Béni Mellal-Khénifra,difficult,0,0.1183
loc_00805,Béni Mellal-Khénifra,difficult,0,0.0907
loc_00807,Béni Mellal-Khénifra,difficult,0,0.6153
loc_00808,Béni Mellal-Khénifra,difficult,0,0.0504
loc_00809,Béni Mellal-Khénifra,difficult,0,0.4395
loc_00810,Béni Mellal-Khénifra,difficult,0,0.1676
loc_00811,Béni Mellal-Khénifra,difficult,0,0.0157
loc_00812,Béni Mellal-Khénifra,difficult,0,0.1272
loc_00813,Béni Mellal-Khénifra,difficult,0,0.0394
loc_00793,Béni Mellal-Khénifra,difficult,0,0.6243
loc_00794,Béni Mellal-Khénifra,difficult,1,0.7302
loc_00004,Drâa-Tafilalet,difficult,1,0.1286
loc_00003,Drâa-Tafilalet,difficult,0,0.3333
loc_00002,Drâa-Tafilalet,difficult,0,0.2766
loc_00001,Drâa-Tafilalet,difficult,0,0.1025
loc_00033,Drâa-Tafilalet,difficult,0,0.0955
loc_00032,Drâa-Tafilalet,difficult,0,0.1542
loc_00025,Drâa-Tafilalet,difficult,0,0.0923
loc_00031,Drâa-Tafilalet,difficult,0,0.1049
loc_00034,Drâa-Tafilalet,difficult,0,0.3085
loc_00030,Drâa-Tafilalet,difficult,0,0.0425
loc_00035,Drâa-Tafilalet,difficult,0,0.3578
loc_00021,Drâa-Tafilalet,difficult,0,0.2654
loc_00036,Drâa-Tafilalet,difficult,0,0.1281
loc_00029,Drâa-Tafilalet,difficult,0,0.0367
loc_00022,Drâa-Tafilalet,difficult,0,0.2492
loc_00037,Drâa-Tafilalet,difficult,0,0.1169
loc_00024,Drâa-Tafilalet,difficult,0,0.0456
loc_00020,Drâa-Tafilalet,difficult,0,0.0462
loc_00026,Drâa-Tafilalet,difficult,0,0.2568
loc_00023,Drâa-Tafilalet,difficult,0,0.3921
loc_00038,Drâa-Tafilalet,difficult,1,0.6977
loc_00039,Drâa-Tafilalet,difficult,0,0.2932
loc_00027,Drâa-Tafilalet,difficult,1,0.0752
loc_00055,Drâa-Tafilalet,difficult,0,0.9618
loc_00028,Drâa-Tafilalet,difficult,0,0.4206
loc_00050,Drâa-Tafilalet,difficult,0,0.77
loc_00019,Drâa-Tafilalet,difficult,1,0.4289
loc_00048,Drâa-Tafilalet,difficult,1,0.0969
loc_00049,Drâa-Tafilalet,difficult,1,0.0969
loc_00044,Drâa-Tafilalet,difficult,1,0.5174
loc_00018,Drâa-Tafilalet,difficult,0,0.1537
loc_00051,Drâa-Tafilalet,difficult,0,0.0779
loc_00046,Drâa-Tafilalet,difficult,0,0.1731
loc_00054,Drâa-Tafilalet,difficult,1,0.7799
loc_00040,Drâa-Tafilalet,difficult,0,0.1428
loc_00053,Drâa-Tafilalet,difficult,0,0.3187
loc_00017,Drâa-Tafilalet,difficult,0,0.0687
loc_00043,Drâa-Tafilalet,difficult,0,0.458
loc_00042,Drâa-Tafilalet,difficult,1,0.704
loc_00016,Drâa-Tafilalet,difficult,1,0.1409
loc_00015,Drâa-Tafilalet,difficult,1,0.0405
loc_00013,Drâa-Tafilalet,difficult,1,0.061
loc_00012,Drâa-Tafilalet,difficult,1,0.0556
loc_00011,Drâa-Tafilalet,difficult,1,0.0556
loc_00010,Drâa-Tafilalet,difficult,1,0.0401
loc_00009,Drâa-Tafilalet,difficult,1,0.0611
loc_00008,Drâa-Tafilalet,difficult,1,0.0416
loc_00007,Drâa-Tafilalet,difficult,1,0.1252
loc_00006,Drâa-Tafilalet,difficult,1,0.0399
loc_00014,Drâa-Tafilalet,difficult,1,0.061
loc_00073,Drâa-Tafilalet,difficult,0,0.1903
loc_00756,Drâa-Tafilalet,difficult,0,0.2258
loc_00757,Drâa-Tafilalet,difficult,0,0.1222
loc_00758,Drâa-Tafilalet,difficult,0,0.1155
loc_00759,Drâa-Tafilalet,difficult,0,0.1336
loc_00760,Drâa-Tafilalet,difficult,0,0.0952
loc_00761,Drâa-Tafilalet,difficult,0,0.3074
loc_00762,Drâa-Tafilalet,difficult,0,0.1118
loc_00763,Drâa-Tafilalet,difficult,0,0.0528
loc_00764,Drâa-Tafilalet,difficult,0,0.1597
loc_00765,Drâa-Tafilalet,difficult,0,0.1595
loc_00766,Drâa-Tafilalet,difficult,0,0.0856
loc_00767,Drâa-Tafilalet,difficult,0,0.0657
loc_00747,Drâa-Tafilalet,difficult,0,0.0873
loc_00748,Drâa-Tafilalet,difficult,0,0.217
loc_00749,Drâa-Tafilalet,difficult,0,0.0391
loc_00750,Drâa-Tafilalet,difficult,0,0.2211
loc_00751,Drâa-Tafilalet,difficult,0,0.3026
loc_00752,Drâa-Tafilalet,difficult,0,0.4056
loc_00753,Drâa-Tafilalet,difficult,0,0.3745
loc_00754,Drâa-Tafilalet,difficult,0,0.0139
loc_00755,Drâa-Tafilalet,difficult,0,0.0455
loc_00454,Drâa-Tafilalet,difficult,0,0.1178
loc_00455,Drâa-Tafilalet,difficult,0,0.2239
loc_00456,Drâa-Tafilalet,difficult,0,0.0822
loc_00457,Drâa-Tafilalet,difficult,0,0.0413
loc_00458,Drâa-Tafilalet,difficult,0,0.0171
loc_00775,Drâa-Tafilalet,difficult,0,0.1279
loc_00776,Drâa-Tafilalet,difficult,0,0.3074
loc_00739,Drâa-Tafilalet,difficult,0,0.0057
loc_00740,Drâa-Tafilalet,difficult,0,0.0413
loc_00741,Drâa-Tafilalet,difficult,0,0.0765
loc_00742,Drâa-Tafilalet,difficult,0,0.0829
loc_00743,Drâa-Tafilalet,difficult,0,0.0071
loc_00744,Drâa-Tafilalet,difficult,0,0.0752
loc_00745,Drâa-Tafilalet,difficult,0,0.113
loc_00746,Drâa-Tafilalet,difficult,0,0.7867
loc_00041,Drâa-Tafilalet,difficult,0,0.3753
loc_00045,Drâa-Tafilalet,difficult,0,0.3474
loc_00047,Drâa-Tafilalet,difficult,0,0.1905
loc_00052,Drâa-Tafilalet,difficult,0,0.2758
loc_00057,Marrakech-Safi,difficult,0,0.143
loc_00070,Fés-Meknés,difficult,0,0.1556
loc_00080,Fés-Meknés,difficult,1,0.4312
loc_00084,Fés-Meknés,difficult,1,0.1007
loc_00085,Fés-Meknés,difficult,0,0.914
loc_00087,Souss-Massa,difficult,0,0.7738
loc_00094,Souss-Massa,difficult,0,0.7738
loc_00098,Souss-Massa,difficult,0,0.0671
loc_00101,Souss-Massa,difficult,0,0.0411
loc_00104,Souss-Massa,difficult,0,0.0071
loc_00107,Souss-Massa,difficult,0,0.1637
loc_00108,Souss-Massa,difficult,0,0.1118
loc_00109,Souss-Massa,difficult,0,0.142
loc_00110,Souss-Massa,difficult,0,0.2571
loc_00112,Souss-Massa,difficult,1,0.0703
loc_00113,Souss-Massa,difficult,1,0.0703
loc_00114,Souss-Massa,difficult,0,0.0703
loc_00115,Souss-Massa,difficult,0,0.1905
loc_00116,Souss-Massa,difficult,0,0.6074
loc_00118,Souss-Massa,difficult,0,0.7349
loc_00119,Souss-Massa,difficult,0,0.7349
loc_00120,Souss-Massa,difficult,0,0.0733
loc_00122,Souss-Massa,difficult,0,0.1554
loc_00124,Souss-Massa,difficult,0,0.0462
loc_00127,Souss-Massa,difficult,0,0.0822
loc_00128,Souss-Massa,difficult,0,0.7105
loc_00130,Souss-Massa,difficult,0,0.0706
loc_00136,Souss-Massa,difficult,0,0.1147
loc_00140,Tanger-Tétouan-Al Hoceima,difficult,0,0.0126
loc_00141,Tanger-Tétouan-Al Hoceima,difficult,0,0.0126
loc_00142,Tanger-Tétouan-Al Hoceima,difficult,0,0.0895
loc_00145,Tanger-Tétouan-Al Hoceima,difficult,0,0.0176
loc_00146,Tanger-Tétouan-Al Hoceima,difficult,0,0.0385
loc_00147,Tanger-Tétouan-Al Hoceima,difficult,0,0.0228
loc_00148,Tanger-Tétouan-Al Hoceima,difficult,0,0.0318
loc_00156,Laayoune-Sakia El Hamra,difficult,0,0.0543
loc_00162,Guelmim-Oued Noun,difficult,0,0.127
loc_00274,Marrakech-Safi,difficult,0,0.0493
loc_00276,Tanger-Tétouan-Al Hoceima,difficult,1,0.0473
loc_00277,Tanger-Tétouan-Al Hoceima,difficult,0,0.0162
loc_00278,Tanger-Tétouan-Al Hoceima,difficult,0,0.0162
loc_00279,Tanger-Tétouan-Al Hoceima,difficult,0,0.0339
loc_00318,Tanger-Tétouan-Al Hoceima,difficult,0,0.0062
loc_00356,Fés-Meknés,difficult,0,0.3297
loc_00358,Fés-Meknés,difficult,0,0.2277
loc_00359,Fés-Meknés,difficult,0,0.2282
loc_00360,Fés-Meknés,difficult,0,0.1551
loc_00363,Fés-Meknés,difficult,0,0.7151
loc_00373,Fés-Meknés,difficult,1,0.8502
loc_00375,Tanger-Tétouan-Al Hoceima,difficult,0,0.0457
loc_00376,Béni Mellal-Khénifra,difficult,0,0.8106
loc_00377,Béni Mellal-Khénifra,difficult,0,0.893
loc_00380,Béni Mellal-Khénifra,difficult,0,0.9215
loc_00381,Béni Mellal-Khénifra,difficult,0,0.9464
loc_00383,Béni Mellal-Khénifra,difficult,0,0.2534
loc_00384,Béni Mellal-Khénifra,difficult,1,0.6353
loc_00386,Béni Mellal-Khénifra,difficult,0,0.6101
loc_00390,Béni Mellal-Khénifra,difficult,1,0.2688
loc_00391,Béni Mellal-Khénifra,difficult,0,0.139
loc_00393,Béni Mellal-Khénifra,difficult,1,0.1472
loc_00394,Béni Mellal-Khénifra,difficult,0,0.5479
loc_00395,Béni Mellal-Khénifra,difficult,0,0.0468
loc_00396,Marrakech-Safi,difficult,0,0.0204
loc_00397,Marrakech-Safi,difficult,0,0.1128
loc_00398,Marrakech-Safi,difficult,0,0.0411
loc_00399,Marrakech-Safi,difficult,0,0.0231
loc_00400,Marrakech-Safi,difficult,0,0.0149
loc_00401,Marrakech-Safi,difficult,0,0.2013
loc_00406,Fés-Meknés,difficult,0,0.5276
loc_00407,Fés-Meknés,difficult,1,0.3824
loc_00409,Marrakech-Safi,difficult,0,0.0358
loc_00410,Marrakech-Safi,difficult,0,0.1378
loc_00411,Marrakech-Safi,difficult,0,0.0373
loc_00412,Marrakech-Safi,difficult,0,0.1037
loc_00415,Marrakech-Safi,difficult,1,0.1372
loc_00416,Marrakech-Safi,difficult,1,0.3317
loc_00417,Marrakech-Safi,difficult,1,0.4387
loc_00419,Marrakech-Safi,difficult,0,0.0984
loc_00421,Marrakech-Safi,difficult,0,0.2235
loc_00422,Marrakech-Safi,difficult,0,0.0851
loc_00425,Souss-Massa,difficult,0,0.0213
loc_00426,Souss-Massa,difficult,1,0.7293
loc_00427,Souss-Massa,difficult,0,0.2007
loc_00428,Souss-Massa,difficult,0,0.1741
loc_00429,Tanger-Tétouan-Al Hoceima,difficult,0,0.078
loc_00430,Laayoune-Dakhla,difficult,0,0.1151
loc_00431,Laayoune-Dakhla,difficult,0,0.0784
loc_00432,Laayoune-Dakhla,difficult,0,0.0875
loc_00433,Tanger-Tétouan-Al Hoceima,difficult,0,0.162
loc_00434,Tanger-Tétouan-Al Hoceima,difficult,1,0.219
loc_00435,Tanger-Tétouan-Al Hoceima,difficult,0,0.8195
loc_00436,Tanger-Tétouan-Al Hoceima,difficult,0,0.3606
loc_00437,Tanger-Tétouan-Al Hoceima,difficult,0,0.325
loc_00438,Tanger-Tétouan-Al Hoceima,difficult,0,0.5453
loc_00439,Tanger-Tétouan-Al Hoceima,difficult,0,0.4958
loc_00448,Béni Mellal-Khénifra,difficult,0,0.0461
loc_00452,Béni Mellal-Khénifra,difficult,0,0.2584
loc_00459,Drâa-Tafilalet,difficult,0,0.7648
loc_00460,Marrakech-Safi,difficult,0,0.1226
loc_00461,Marrakech-Safi,difficult,0,0.0933
loc_00462,Marrakech-Safi,difficult,1,0.1108
loc_00463,Marrakech-Safi,difficult,0,0.0623
loc_00464,Marrakech-Safi,difficult,0,0.2118
loc_00465,Marrakech-Safi,difficult,0,0.0879
loc_00466,Marrakech-Safi,difficult,0,0.57
loc_00467,Marrakech-Safi,difficult,0,0.6768
loc_00468,Marrakech-Safi,difficult,0,0.8696
loc_00469,Marrakech-Safi,difficult,0,0.3348
loc_00470,Marrakech-Safi,difficult,0,0.0522
loc_00471,Marrakech-Safi,difficult,0,0.3019
loc_00472,Marrakech-Safi,difficult,0,0.671
loc_00473,Marrakech-Safi,difficult,0,0.039
loc_00474,Marrakech-Safi,difficult,0,0.0719
loc_00475,Grand Casablanca-Settat,difficult,0,0.0564
loc_00476,Grand Casablanca-Settat,difficult,0,0.037
loc_00477,Tanger-Tétouan-Al Hoceima,difficult,0,0.1011
loc_00478,Tanger-Tétouan-Al Hoceima,difficult,0,0.055
loc_00479,Tanger-Tétouan-Al Hoceima,difficult,0,0.0273
loc_00480,Tanger-Tétouan-Al Hoceima,difficult,0,0.0684
loc_00481,Tanger-Tétouan-Al Hoceima,difficult,0,0.0655
loc_00482,Tanger-Tétouan-Al Hoceima,difficult,0,0.0691
loc_00483,Tanger-Tétouan-Al Hoceima,difficult,0,0.0247
loc_00492,Béni Mellal-Khénifra,difficult,0,0.6282
loc_00496,Béni Mellal-Khénifra,difficult,0,0.0663
loc_00499,Béni Mellal-Khénifra,difficult,0,0.1248
loc_00506,Eddakhla-Oued Eddahab,difficult,1,0.8178
loc_00507,Eddakhla-Oued Eddahab,difficult,0,0.0631
loc_00508,Eddakhla-Oued Eddahab,difficult,1,0.2327
loc_00509,Eddakhla-Oued Eddahab,difficult,0,0.0927
loc_00510,Eddakhla-Oued Eddahab,difficult,0,0.0208
loc_00511,Eddakhla-Oued Eddahab,difficult,1,0.1439
loc_00512,Laayoune-Sakia El Hamra,difficult,0,0.3926
loc_00513,Laayoune-Sakia El Hamra,difficult,0,0.0309
loc_00514,Laayoune-Sakia El Hamra,difficult,0,0.8472
loc_00515,Laayoune-Sakia El Hamra,difficult,0,0.5833
loc_00516,Laayoune-Sakia El Hamra,difficult,0,0.177
loc_00517,Guelmim-Oued Noun,difficult,1,0.4693
loc_00518,Marrakech-Safi,difficult,0,0.0921
loc_00519,Laayoune-Sakia El Hamra,difficult,1,0.5159
loc_00520,Tanger-Tétouan-Al Hoceima,difficult,0,0.0242
loc_00521,Tanger-Tétouan-Al Hoceima,difficult,0,0.054
loc_00522,Tanger-Tétouan-Al Hoceima,difficult,0,0.5658
loc_00523,Tanger-Tétouan-Al Hoceima,difficult,0,0.1731
loc_00524,Tanger-Tétouan-Al Hoceima,difficult,0,0.0333
loc_00525,Tanger-Tétouan-Al Hoceima,difficult,0,0.0322
loc_00526,Tanger-Tétouan-Al Hoceima,difficult,0,0.0412
loc_00527,Tanger-Tétouan-Al Hoceima,difficult,0,0.5465
loc_00528,Tanger-Tétouan-Al Hoceima,difficult,0,0.4024
loc_00529,Tanger-Tétouan-Al Hoceima,difficult,0,0.0668
loc_00530,Tanger-Tétouan-Al Hoceima,difficult,1,0.8658
loc_00531,Tanger-Tétouan-Al Hoceima,difficult,1,0.6171
loc_00532,Souss-Massa,difficult,0,0.0158
loc_00533,Souss-Massa,difficult,0,0.0657
loc_00534,Souss-Massa,difficult,0,0.0938
loc_00535,Souss-Massa,difficult,0,0.0781
loc_00536,Souss-Massa,difficult,0,0.1175
loc_00537,Souss-Massa,difficult,0,0.0462
loc_00538,Souss-Massa,difficult,1,0.3011
loc_00539,Souss-Massa,difficult,0,0.6046
loc_00540,Souss-Massa,difficult,0,0.111
loc_00541,Souss-Massa,difficult,1,0.1482
loc_00542,Tanger-Tétouan-Al Hoceima,difficult,0,0.3963
loc_00547,Tanger-Tétouan-Al Hoceima,difficult,0,0.2477
loc_00548,Tanger-Tétouan-Al Hoceima,difficult,0,0.0204
loc_00549,Tanger-Tétouan-Al Hoceima,difficult,1,0.8532
loc_00550,Tanger-Tétouan-Al Hoceima,difficult,0,0.0587
loc_00551,Tanger-Tétouan-Al Hoceima,difficult,0,0.09
loc_00554,Tanger-Tétouan-Al Hoceima,difficult,0,0.0799
loc_00557,Tanger-Tétouan-Al Hoceima,difficult,1,0.8449
loc_00558,Tanger-Tétouan-Al Hoceima,difficult,0,0.3337
loc_00559,Tanger-Tétouan-Al Hoceima,difficult,0,0.0304
loc_00560,Tanger-Tétouan-Al Hoceima,difficult,0,0.6322
loc_00563,Tanger-Tétouan-Al Hoceima,difficult,0,0.6322
loc_00564,Tanger-Tétouan-Al Hoceima,difficult,0,0.1442
loc_00565,Tanger-Tétouan-Al Hoceima,difficult,0,0.6614
loc_00566,Tanger-Tétouan-Al Hoceima,difficult,0,0.1593
loc_00567,Tanger-Tétouan-Al Hoceima,difficult,0,0.0626
loc_00569,Tanger-Tétouan-Al Hoceima,difficult,0,0.0442
loc_00572,Tanger-Tétouan-Al Hoceima,difficult,1,0.7919
loc_00573,Tanger-Tétouan-Al Hoceima,difficult,1,0.244
loc_00574,Tanger-Tétouan-Al Hoceima,difficult,0,0.0596
loc_00575,Tanger-Tétouan-Al Hoceima,difficult,0,0.0381
loc_00576,Tanger-Tétouan-Al Hoceima,difficult,0,0.5133
loc_00577,Tanger-Tétouan-Al Hoceima,difficult,1,0.6392
loc_00578,Tanger-Tétouan-Al Hoceima,difficult,1,0.8783
loc_00579,Tanger-Tétouan-Al Hoceima,difficult,1,0.7241
loc_00580,Tanger-Tétouan-Al Hoceima,difficult,0,0.3662
loc_00581,Tanger-Tétouan-Al Hoceima,difficult,0,0.8769
loc_00582,Tanger-Tétouan-Al Hoceima,difficult,0,0.175
loc_00583,Tanger-Tétouan-Al Hoceima,difficult,1,0.1492
loc_00584,Tanger-Tétouan-Al Hoceima,difficult,1,0.4858
loc_00585,Tanger-Tétouan-Al Hoceima,difficult,0,0.2621
loc_00586,Tanger-Tétouan-Al Hoceima,difficult,0,0.5855
loc_00587,Tanger-Tétouan-Al Hoceima,difficult,0,0.0535
loc_00588,Tanger-Tétouan-Al Hoceima,difficult,0,0.3048
loc_00589,Tanger-Tétouan-Al Hoceima,difficult,0,0.6238
loc_00590,Tanger-Tétouan-Al Hoceima,difficult,1,0.211
loc_00911,Fés-Meknés,difficult,0,0.6297
loc_00986,Fés-Meknés,difficult,0,0.3015
loc_01078,Fés-Meknés,difficult,0,0.3932
loc_01190,Eddakhla-Oued Eddahab,difficult,0,0.126
loc_01191,Eddakhla-Oued Eddahab,difficult,0,0.1135
loc_00353,Fés-Meknés,difficult,1,0.4064
loc_00354,Fés-Meknés,difficult,1,0.1967
loc_00366,Fés-Meknés,difficult,0,0.1827
loc_00355,Fés-Meknés,difficult,1,0.8008
loc_00357,Fés-Meknés,difficult,1,0.1992
loc_00367,Fés-Meknés,difficult,0,0.1325
loc_00374,Fés-Meknés,difficult,0,0.1083
loc_00369,Fés-Meknés,difficult,0,0.2485
loc_00361,Fés-Meknés,difficult,1,0.6278
loc_00371,Fés-Meknés,difficult,0,0.3765
