Locality_ID,Region,target,y_true,oof_prob
loc_00304,Béni Mellal-Khénifra,difficult,0,0.1403
loc_00307,Béni Mellal-Khénifra,difficult,0,0.1403
loc_00306,Béni Mellal-Khénifra,difficult,0,0.1403
loc_00244,Béni Mellal-Khénifra,difficult,0,0.1403
loc_00305,Béni Mellal-Khénifra,difficult,0,0.1403
loc_00313,Béni Mellal-Khénifra,difficult,0,0.1073
loc_00312,Béni Mellal-Khénifra,difficult,0,0.1073
loc_00311,Béni Mellal-Khénifra,difficult,0,0.1073
loc_00310,Béni Mellal-Khénifra,difficult,0,0.7093
loc_00246,Béni Mellal-Khénifra,difficult,0,0.1042
loc_00303,Béni Mellal-Khénifra,difficult,0,0.1042
loc_00056,Béni Mellal-Khénifra,difficult,1,0.3501
loc_00294,Béni Mellal-Khénifra,difficult,0,0.0209
loc_00293,Béni Mellal-Khénifra,difficult,0,0.0209
loc_00295,Béni Mellal-Khénifra,difficult,0,0.0209
loc_00292,Béni Mellal-Khénifra,difficult,0,0.0106
loc_00241,Béni Mellal-Khénifra,difficult,0,0.0106
loc_00290,Béni Mellal-Khénifra,difficult,0,0.0106
loc_00289,Béni Mellal-Khénifra,difficult,0,0.0106
loc_00288,Béni Mellal-Khénifra,difficult,0,0.0106
loc_00243,Béni Mellal-Khénifra,difficult,0,0.0151
loc_00309,Béni Mellal-Khénifra,difficult,0,0.0151
loc_00308,Béni Mellal-Khénifra,difficult,0,0.0151
loc_00286,Béni Mellal-Khénifra,difficult,0,0.0196
loc_00287,Béni Mellal-Khénifra,difficult,0,0.0196
loc_00240,Béni Mellal-Khénifra,difficult,0,0.0196
loc_00242,Béni Mellal-Khénifra,difficult,0,0.1102
loc_00297,Béni Mellal-Khénifra,difficult,0,0.1102
loc_00299,Béni Mellal-Khénifra,difficult,0,0.0193
loc_00298,Béni Mellal-Khénifra,difficult,0,0.0193
loc_00245,Béni Mellal-Khénifra,difficult,0,0.0193
loc_00300,Béni Mellal-Khénifra,difficult,0,0.0193
loc_00301,Béni Mellal-Khénifra,difficult,0,0.0611
loc_00302,Béni Mellal-Khénifra,difficult,0,0.0611
loc_00237,Béni Mellal-Khénifra,difficult,0,0.3929
loc_00225,Béni Mellal-Khénifra,difficult,0,0.5026
loc_00232,Béni Mellal-Khénifra,difficult,0,0.1227
loc_00239,Béni Mellal-Khénifra,difficult,0,0.0213
loc_00235,Béni Mellal-Khénifra,difficult,0,0.0213
loc_00234,Béni Mellal-Khénifra,difficult,0,0.0213
loc_00238,Béni Mellal-Khénifra,difficult,0,0.0213
loc_00226,Béni Mellal-Khénifra,difficult,0,0.1736
loc_00285,Béni Mellal-Khénifra,difficult,0,0.0803
loc_00248,Béni Mellal-Khénifra,difficult,0,0.0803
loc_00284,Béni Mellal-Khénifra,difficult,1,0.4871
loc_00280,Béni Mellal-Khénifra,difficult,0,0.058
loc_00247,Béni Mellal-Khénifra,difficult,0,0.058
loc_00314,Béni Mellal-Khénifra,difficult,0,0.8462
loc_00283,Béni Mellal-Khénifra,difficult,0,0.0464
loc_00249,Béni Mellal-Khénifra,difficult,0,0.4142
loc_00281,Béni Mellal-Khénifra,difficult,0,0.4142
loc_00282,Béni Mellal-Khénifra,difficult,0,0.2054
loc_00076,Béni Mellal-Khénifra,difficult,0,0.0426
loc_00075,Béni Mellal-Khénifra,difficult,0,0.3501
loc_00074,Béni Mellal-Khénifra,difficult,0,0.4212
loc_00233,Béni Mellal-Khénifra,difficult,0,0.2648
loc_00229,Béni Mellal-Khénifra,difficult,0,0.1699
loc_00231,Béni Mellal-Khénifra,difficult,0,0.7519
loc_00236,Béni Mellal-Khénifra,difficult,0,0.3878
loc_00227,Béni Mellal-Khénifra,difficult,0,0.4019
loc_00228,Béni Mellal-Khénifra,difficult,0,0.1074
loc_00291,Béni Mellal-Khénifra,difficult,0,0.0311
loc_00230,Béni Mellal-Khénifra,difficult,0,0.1031
loc_00296,Béni Mellal-Khénifra,difficult,0,0.0343
loc_00726,Béni Mellal-Khénifra,difficult,0,0.3025
loc_00727,Béni Mellal-Khénifra,difficult,0,0.0597
loc_00728,Béni Mellal-Khénifra,difficult,1,0.7107
loc_00729,Béni Mellal-Khénifra,difficult,1,0.1489
loc_00730,Béni Mellal-Khénifra,difficult,0,0.2317
loc_00731,Béni Mellal-Khénifra,difficult,0,0.3708
loc_00732,Béni Mellal-Khénifra,difficult,0,0.8742
loc_00733,Béni Mellal-Khénifra,difficult,1,0.933
loc_00734,Béni Mellal-Khénifra,difficult,1,0.8392
loc_00735,Béni Mellal-Khénifra,difficult,0,0.7062
loc_00736,Béni Mellal-Khénifra,difficult,0,0.7864
loc_00737,Béni Mellal-Khénifra,difficult,0,0.3041
loc_00738,Béni Mellal-Khénifra,difficult,0,0.8491
loc_00484,Béni Mellal-Khénifra,difficult,0,0.0607
loc_00485,Béni Mellal-Khénifra,difficult,0,0.2848
loc_00486,Béni Mellal-Khénifra,difficult,0,0.4372
loc_00487,Béni Mellal-Khénifra,difficult,0,0.6185
loc_00488,Béni Mellal-Khénifra,difficult,1,0.1278
loc_00408,Béni Mellal-Khénifra,difficult,1,0.4998
loc_01194,Béni Mellal-Khénifra,difficult,1,0.3888
loc_00489,Béni Mellal-Khénifra,difficult,0,0.262
loc_00490,Béni Mellal-Khénifra,difficult,1,0.6579
loc_00493,Béni Mellal-Khénifra,difficult,0,0.0585
loc_00495,Béni Mellal-Khénifra,difficult,0,0.0291
loc_00497,Béni Mellal-Khénifra,difficult,0,0.3036
loc_00500,Béni Mellal-Khénifra,difficult,0,0.1432
loc_00501,Béni Mellal-Khénifra,difficult,0,0.1054
loc_00502,Béni Mellal-Khénifra,difficult,0,0.096
loc_00503,Béni Mellal-Khénifra,difficult,1,0.1947
loc_00504,Béni Mellal-Khénifra,difficult,0,0.421
loc_00505,Béni Mellal-Khénifra,difficult,0,0.0324
loc_00378,Béni Mellal-Khénifra,difficult,0,0.0351
loc_00379,Béni Mellal-Khénifra,difficult,0,0.2054
loc_00382,Béni Mellal-Khénifra,difficult,0,0.3464
loc_00385,Béni Mellal-Khénifra,difficult,1,0.7868
loc_00387,Béni Mellal-Khénifra,difficult,0,0.3266
loc_00388,Béni Mellal-Khénifra,difficult,0,0.8475
loc_00389,Béni Mellal-Khénifra,difficult,1,0.8282
loc_00392,Béni Mellal-Khénifra,difficult,0,0.3472
loc_00704,Béni Mellal-Khénifra,difficult,1,0.63
loc_00705,Béni Mellal-Khénifra,difficult,0,0.3155
loc_00706,Béni Mellal-Khénifra,difficult,0,0.2199
loc_00707,Béni Mellal-Khénifra,difficult,0,0.0257
loc_00708,Béni Mellal-Khénifra,difficult,0,0.5303
loc_00709,Béni Mellal-Khénifra,difficult,0,0.3547
loc_00710,Béni Mellal-Khénifra,difficult,0,0.5705
loc_00711,Béni Mellal-Khénifra,difficult,0,0.0502
loc_00712,Béni Mellal-Khénifra,difficult,0,0.2779
loc_00443,Béni Mellal-Khénifra,difficult,0,0.0729
loc_00444,Béni Mellal-Khénifra,difficult,0,0.1062
loc_00445,Béni Mellal-Khénifra,difficult,0,0.4167
loc_00446,Béni Mellal-Khénifra,difficult,0,0.5219
loc_00447,Béni Mellal-Khénifra,difficult,0,0.6823
loc_00449,Béni Mellal-Khénifra,difficult,0,0.1202
loc_00450,Béni Mellal-Khénifra,difficult,0,0.1119
loc_00451,Béni Mellal-Khénifra,difficult,0,0.4373
loc_00453,Béni Mellal-Khénifra,difficult,0,0.5675
loc_00491,Béni Mellal-Khénifra,difficult,0,0.6551
loc_00494,Béni Mellal-Khénifra,difficult,0,0.0305
loc_00498,Béni Mellal-Khénifra,difficult,0,0.2813
loc_00785,Béni Mellal-Khénifra,difficult,0,0.1296
loc_00786,Béni Mellal-Khénifra,difficult,0,0.0164
loc_00787,Béni Mellal-Khénifra,difficult,0,0.0399
loc_00790,Béni Mellal-Khénifra,difficult,0,0.848
loc_00792,Béni Mellal-Khénifra,difficult,0,0.0289
loc_00799,Béni Mellal-Khénifra,difficult,0,0.0073
loc_00803,Béni Mellal-Khénifra,difficult,1,0.1746
loc_00806,Béni Mellal-Khénifra,difficult,0,0.3134
loc_00781,Béni Mellal-Khénifra,difficult,0,0.0734
loc_00782,Béni Mellal-Khénifra,difficult,0,0.0171
loc_00783,Béni Mellal-Khénifra,difficult,0,0.1109
loc_00784,Béni Mellal-Khénifra,difficult,0,0.0661
loc_00788,Béni Mellal-Khénifra,difficult,0,0.0179
loc_00789,Béni Mellal-Khénifra,difficult,0,0.1009
loc_00791,Béni Mellal-Khénifra,difficult,0,0.5556
loc_00795,Béni Mellal-Khénifra,difficult,0,0.0232
loc_00796,Béni Mellal-Khénifra,difficult,0,0.3327
loc_00797,Béni Mellal-Khénifra,difficult,0,0.1009
loc_00798,Béni Mellal-Khénifra,difficult,0,0.4028
loc_00800,Béni Mellal-Khénifra,difficult,0,0.0325
loc_00801,Béni Mellal-Khénifra,difficult,0,0.2519
loc_00802,Béni Mellal-Khénifra,difficult,0,0.0621
loc_00804,Béni Mellal-Khénifra,difficult,0,0.097
loc_00805,Béni Mellal-Khénifra,difficult,0,0.0971
loc_00807,Béni Mellal-Khénifra,difficult,0,0.7584
loc_00808,Béni Mellal-Khénifra,difficult,0,0.042
loc_00809,Béni Mellal-Khénifra,difficult,0,0.5803
loc_00810,Béni Mellal-Khénifra,difficult,0,0.2575
loc_00811,Béni Mellal-Khénifra,difficult,0,0.0162
loc_00812,Béni Mellal-Khénifra,difficult,0,0.0671
loc_00813,Béni Mellal-Khénifra,difficult,0,0.047
loc_00793,Béni Mellal-Khénifra,difficult,0,0.8001
loc_00794,Béni Mellal-Khénifra,difficult,1,0.7561
loc_00004,Drâa-Tafilalet,difficult,1,0.2411
loc_00003,Drâa-Tafilalet,difficult,0,0.7687
loc_00002,Drâa-Tafilalet,difficult,0,0.254
loc_00001,Drâa-Tafilalet,difficult,0,0.0907
loc_00033,Drâa-Tafilalet,difficult,0,0.1576
loc_00032,Drâa-Tafilalet,difficult,0,0.2112
loc_00025,Drâa-Tafilalet,difficult,0,0.1109
loc_00031,Drâa-Tafilalet,difficult,0,0.0863
loc_00034,Drâa-Tafilalet,difficult,0,0.2667
loc_00030,Drâa-Tafilalet,difficult,0,0.0196
loc_00035,Drâa-Tafilalet,difficult,0,0.4991
loc_00021,Drâa-Tafilalet,difficult,0,0.5061
loc_00036,Drâa-Tafilalet,difficult,0,0.2675
loc_00029,Drâa-Tafilalet,difficult,0,0.0415
loc_00022,Drâa-Tafilalet,difficult,0,0.3981
loc_00037,Drâa-Tafilalet,difficult,0,0.269
loc_00024,Drâa-Tafilalet,difficult,0,0.0422
loc_00020,Drâa-Tafilalet,difficult,0,0.0767
loc_00026,Drâa-Tafilalet,difficult,0,0.2563
loc_00023,Drâa-Tafilalet,difficult,0,0.3225
loc_00038,Drâa-Tafilalet,difficult,1,0.8718
loc_00039,Drâa-Tafilalet,difficult,0,0.3264
loc_00027,Drâa-Tafilalet,difficult,1,0.079
loc_00055,Drâa-Tafilalet,difficult,0,0.9601
loc_00028,Drâa-Tafilalet,difficult,0,0.4476
loc_00050,Drâa-Tafilalet,difficult,0,0.8775
loc_00019,Drâa-Tafilalet,difficult,1,0.817
loc_00048,Drâa-Tafilalet,difficult,1,0.2063
loc_00049,Drâa-Tafilalet,difficult,1,0.2063
loc_00044,Drâa-Tafilalet,difficult,1,0.7586
loc_00018,Drâa-Tafilalet,difficult,0,0.3074
loc_00051,Drâa-Tafilalet,difficult,0,0.14
loc_00046,Drâa-Tafilalet,difficult,0,0.1523
loc_00054,Drâa-Tafilalet,difficult,1,0.5162
loc_00040,Drâa-Tafilalet,difficult,0,0.2612
loc_00053,Drâa-Tafilalet,difficult,0,0.4925
loc_00017,Drâa-Tafilalet,difficult,0,0.0851
loc_00043,Drâa-Tafilalet,difficult,0,0.3845
loc_00042,Drâa-Tafilalet,difficult,1,0.8017
loc_00016,Drâa-Tafilalet,difficult,1,0.0956
loc_00015,Drâa-Tafilalet,difficult,1,0.046
loc_00013,Drâa-Tafilalet,difficult,1,0.0545
loc_00012,Drâa-Tafilalet,difficult,1,0.0495
loc_00011,Drâa-Tafilalet,difficult,1,0.0495
loc_00010,Drâa-Tafilalet,difficult,1,0.0435
loc_00009,Drâa-Tafilalet,difficult,1,0.0604
loc_00008,Drâa-Tafilalet,difficult,1,0.052
loc_00007,Drâa-Tafilalet,difficult,1,0.1782
loc_00006,Drâa-Tafilalet,difficult,1,0.0386
loc_00014,Drâa-Tafilalet,difficult,1,0.0545
loc_00073,Drâa-Tafilalet,difficult,0,0.1224
loc_00756,Drâa-Tafilalet,difficult,0,0.2981
loc_00757,Drâa-Tafilalet,difficult,0,0.1344
loc_00758,Drâa-Tafilalet,difficult,0,0.1747
loc_00759,Drâa-Tafilalet,difficult,0,0.1505
loc_00760,Drâa-Tafilalet,difficult,0,0.1463
loc_00761,Drâa-Tafilalet,difficult,0,0.2151
loc_00762,Drâa-Tafilalet,difficult,0,0.1036
loc_00763,Drâa-Tafilalet,difficult,0,0.0708
loc_00764,Drâa-Tafilalet,difficult,0,0.1045
loc_00765,Drâa-Tafilalet,difficult,0,0.2495
loc_00766,Drâa-Tafilalet,difficult,0,0.1196
loc_00767,Drâa-Tafilalet,difficult,0,0.084
loc_00747,Drâa-Tafilalet,difficult,0,0.1751
loc_00748,Drâa-Tafilalet,difficult,0,0.11
loc_00749,Drâa-Tafilalet,difficult,0,0.0687
loc_00750,Drâa-Tafilalet,difficult,0,0.3321
loc_00751,Drâa-Tafilalet,difficult,0,0.1218
loc_00752,Drâa-Tafilalet,difficult,0,0.3644
loc_00753,Drâa-Tafilalet,difficult,0,0.2994
loc_00754,Drâa-Tafilalet,difficult,0,0.0308
loc_00755,Drâa-Tafilalet,difficult,0,0.0644
loc_00454,Drâa-Tafilalet,difficult,0,0.1116
loc_00455,Drâa-Tafilalet,difficult,0,0.3458
loc_00456,Drâa-Tafilalet,difficult,0,0.0802
loc_00457,Drâa-Tafilalet,difficult,0,0.0627
loc_00458,Drâa-Tafilalet,difficult,0,0.0345
loc_00775,Drâa-Tafilalet,difficult,0,0.2414
loc_00776,Drâa-Tafilalet,difficult,0,0.2309
loc_00739,Drâa-Tafilalet,difficult,0,0.0092
loc_00740,Drâa-Tafilalet,difficult,0,0.0492
loc_00741,Drâa-Tafilalet,difficult,0,0.0715
loc_00742,Drâa-Tafilalet,difficult,0,0.0736
loc_00743,Drâa-Tafilalet,difficult,0,0.0142
loc_00744,Drâa-Tafilalet,difficult,0,0.097
loc_00745,Drâa-Tafilalet,difficult,0,0.114
loc_00746,Drâa-Tafilalet,difficult,0,0.393
loc_00353,Fés-Meknés,difficult,1,0.5508
loc_00354,Fés-Meknés,difficult,1,0.4993
loc_00366,Fés-Meknés,difficult,0,0.1955
loc_00355,Fés-Meknés,difficult,1,0.8887
loc_00357,Fés-Meknés,difficult,1,0.2935
loc_00367,Fés-Meknés,difficult,0,0.1704
loc_00374,Fés-Meknés,difficult,0,0.0875
loc_00369,Fés-Meknés,difficult,0,0.3033
loc_00361,Fés-Meknés,difficult,1,0.8222
loc_00371,Fés-Meknés,difficult,0,0.5975
loc_00370,Fés-Meknés,difficult,0,0.4852
loc_00372,Fés-Meknés,difficult,0,0.2266
loc_00072,Fés-Meknés,difficult,0,0.42
loc_00362,Fés-Meknés,difficult,1,0.5859
loc_00071,Fés-Meknés,difficult,0,0.2433
loc_00086,Fés-Meknés,difficult,0,0.3649
loc_00083,Fés-Meknés,difficult,1,0.6808
loc_00081,Fés-Meknés,difficult,0,0.234
loc_00082,Fés-Meknés,difficult,1,0.7768
loc_00078,Fés-Meknés,difficult,0,0.0842
loc_00079,Fés-Meknés,difficult,0,0.046
loc_01047,Fés-Meknés,difficult,1,0.3755
loc_01051,Fés-Meknés,difficult,0,0.3668
loc_01055,Fés-Meknés,difficult,0,0.3964
loc_01065,Fés-Meknés,difficult,1,0.3973
loc_01066,Fés-Meknés,difficult,0,0.7746
loc_00917,Fés-Meknés,difficult,0,0.2686
loc_00918,Fés-Meknés,difficult,0,0.2008
loc_00919,Fés-Meknés,difficult,0,0.2433
loc_00920,Fés-Meknés,difficult,0,0.0583
loc_00921,Fés-Meknés,difficult,0,0.1184
loc_00922,Fés-Meknés,difficult,0,0.1204
loc_00923,Fés-Meknés,difficult,0,0.4581
loc_00924,Fés-Meknés,difficult,0,0.0271
loc_00925,Fés-Meknés,difficult,0,0.1184
loc_00926,Fés-Meknés,difficult,0,0.1181
loc_00927,Fés-Meknés,difficult,0,0.0071
loc_00928,Fés-Meknés,difficult,0,0.054
loc_00929,Fés-Meknés,difficult,0,0.158
loc_00930,Fés-Meknés,difficult,0,0.3448
loc_00931,Fés-Meknés,difficult,0,0.0308
loc_00932,Fés-Meknés,difficult,0,0.0204
loc_00933,Fés-Meknés,difficult,0,0.1001
loc_00934,Fés-Meknés,difficult,0,0.0751
loc_00935,Fés-Meknés,difficult,0,0.0903
loc_00936,Fés-Meknés,difficult,0,0.1416
loc_00937,Fés-Meknés,difficult,0,0.7851
loc_00938,Fés-Meknés,difficult,0,0.8869
loc_00939,Fés-Meknés,difficult,0,0.0269
loc_00940,Fés-Meknés,difficult,0,0.6703
loc_00941,Fés-Meknés,difficult,0,0.8191
loc_00942,Fés-Meknés,difficult,1,0.792
loc_00943,Fés-Meknés,difficult,1,0.8701
loc_00944,Fés-Meknés,difficult,0,0.5437
loc_00945,Fés-Meknés,difficult,1,0.4298
loc_00947,Fés-Meknés,difficult,0,0.6784
loc_00948,Fés-Meknés,difficult,1,0.8645
loc_00949,Fés-Meknés,difficult,1,0.4892
loc_00950,Fés-Meknés,difficult,1,0.3801
loc_00951,Fés-Meknés,difficult,1,0.8205
loc_00952,Fés-Meknés,difficult,1,0.6364
loc_00953,Fés-Meknés,difficult,0,0.1042
loc_00954,Fés-Meknés,difficult,0,0.2129
loc_00956,Fés-Meknés,difficult,0,0.9046
loc_00957,Fés-Meknés,difficult,0,0.1994
loc_00958,Fés-Meknés,difficult,1,0.5054
loc_00959,Fés-Meknés,difficult,1,0.8509
loc_00960,Fés-Meknés,difficult,1,0.4644
loc_00961,Fés-Meknés,difficult,1,0.1692
loc_00962,Fés-Meknés,difficult,1,0.8478
loc_00963,Fés-Meknés,difficult,1,0.2582
loc_00964,Fés-Meknés,difficult,1,0.2655
loc_00965,Fés-Meknés,difficult,0,0.0285
loc_00966,Fés-Meknés,difficult,1,0.4875
loc_00967,Fés-Meknés,difficult,0,0.5944
loc_00968,Fés-Meknés,difficult,0,0.4294
loc_00969,Fés-Meknés,difficult,1,0.077
loc_00970,Fés-Meknés,difficult,0,0.5743
loc_00971,Fés-Meknés,difficult,1,0.9083
loc_00972,Fés-Meknés,difficult,1,0.5876
loc_00973,Fés-Meknés,difficult,1,0.1132
loc_00974,Fés-Meknés,difficult,1,0.0818
loc_00975,Fés-Meknés,difficult,1,0.173
loc_00976,Fés-Meknés,difficult,1,0.1511
loc_00977,Fés-Meknés,difficult,0,0.4694
loc_00978,Fés-Meknés,difficult,0,0.0126
loc_00979,Fés-Meknés,difficult,0,0.0122
loc_00980,Fés-Meknés,difficult,0,0.1354
loc_00981,Fés-Meknés,difficult,0,0.3772
loc_00982,Fés-Meknés,difficult,1,0.8156
loc_00983,Fés-Meknés,difficult,1,0.0268
loc_00984,Fés-Meknés,difficult,1,0.8484
loc_00985,Fés-Meknés,difficult,1,0.2371
loc_00987,Fés-Meknés,difficult,0,0.3037
loc_00988,Fés-Meknés,difficult,1,0.2781
loc_00989,Fés-Meknés,difficult,0,0.2513
loc_00990,Fés-Meknés,difficult,0,0.1269
loc_00991,Fés-Meknés,difficult,1,0.908
loc_00992,Fés-Meknés,difficult,0,0.7745
loc_00993,Fés-Meknés,difficult,1,0.67
loc_00995,Fés-Meknés,difficult,0,0.1663
loc_00996,Fés-Meknés,difficult,0,0.023
loc_00997,Fés-Meknés,difficult,0,0.0754
loc_01071,Fés-Meknés,difficult,0,0.0331
loc_00998,Fés-Meknés,difficult,0,0.0578
loc_00999,Fés-Meknés,difficult,0,0.1011
loc_01000,Fés-Meknés,difficult,0,0.0243
loc_01001,Fés-Meknés,difficult,0,0.0425
loc_01002,Fés-Meknés,difficult,0,0.5314
loc_01003,Fés-Meknés,difficult,0,0.1859
loc_01004,Fés-Meknés,difficult,0,0.059
loc_01005,Fés-Meknés,difficult,0,0.7984
loc_01006,Fés-Meknés,difficult,0,0.0603
loc_01007,Fés-Meknés,difficult,1,0.0402
loc_01008,Fés-Meknés,difficult,0,0.7422
loc_01009,Fés-Meknés,difficult,0,0.0215
loc_01010,Fés-Meknés,difficult,1,0.3698
loc_01011,Fés-Meknés,difficult,0,0.2513
loc_01012,Fés-Meknés,difficult,0,0.6258
loc_01013,Fés-Meknés,difficult,1,0.1171
loc_01014,Fés-Meknés,difficult,1,0.8088
loc_01015,Fés-Meknés,difficult,0,0.9501
loc_01016,Fés-Meknés,difficult,0,0.7981
loc_01017,Fés-Meknés,difficult,0,0.2138
loc_01036,Fés-Meknés,difficult,1,0.0467
loc_01018,Fés-Meknés,difficult,0,0.2208
loc_01019,Fés-Meknés,difficult,0,0.1866
loc_00946,Fés-Meknés,difficult,0,0.1309
loc_01041,Fés-Meknés,difficult,0,0.8538
loc_00955,Fés-Meknés,difficult,0,0.0596
loc_01042,Fés-Meknés,difficult,0,0.8653
loc_00994,Fés-Meknés,difficult,0,0.0298
loc_01039,Fés-Meknés,difficult,0,0.0406
loc_01040,Fés-Meknés,difficult,0,0.0636
loc_01119,Fés-Meknés,difficult,1,0.663
loc_01043,Fés-Meknés,difficult,1,0.1331
loc_01044,Fés-Meknés,difficult,1,0.2423
loc_01045,Fés-Meknés,difficult,1,0.8359
loc_01046,Fés-Meknés,difficult,0,0.2899
loc_01048,Fés-Meknés,difficult,0,0.0496
loc_01049,Fés-Meknés,difficult,1,0.9536
loc_01050,Fés-Meknés,difficult,0,0.7553
loc_01052,Fés-Meknés,difficult,0,0.5236
loc_01053,Fés-Meknés,difficult,1,0.4445
loc_01054,Fés-Meknés,difficult,0,0.7534
loc_00842,Fés-Meknés,difficult,1,0.574
loc_01056,Fés-Meknés,difficult,1,0.395
loc_01057,Fés-Meknés,difficult,1,0.3861
loc_01058,Fés-Meknés,difficult,1,0.9347
loc_01059,Fés-Meknés,difficult,1,0.7035
loc_01060,Fés-Meknés,difficult,1,0.7328
loc_01061,Fés-Meknés,difficult,1,0.805
loc_01062,Fés-Meknés,difficult,1,0.7626
loc_01063,Fés-Meknés,difficult,1,0.4118
loc_01064,Fés-Meknés,difficult,0,0.805
loc_01067,Fés-Meknés,difficult,1,0.8968
loc_01068,Fés-Meknés,difficult,1,0.2239
loc_01069,Fés-Meknés,difficult,1,0.6406
loc_01070,Fés-Meknés,difficult,1,0.5178
loc_01072,Fés-Meknés,difficult,1,0.9313
loc_01073,Fés-Meknés,difficult,1,0.2686
loc_01074,Fés-Meknés,difficult,1,0.7598
loc_01075,Fés-Meknés,difficult,1,0.8759
loc_01076,Fés-Meknés,difficult,1,0.0714
loc_01077,Fés-Meknés,difficult,1,0.3168
loc_01079,Fés-Meknés,difficult,1,0.8304
loc_01080,Fés-Meknés,difficult,0,0.732
loc_01081,Fés-Meknés,difficult,1,0.7124
loc_01082,Fés-Meknés,difficult,1,0.5234
loc_01083,Fés-Meknés,difficult,1,0.8418
loc_01084,Fés-Meknés,difficult,1,0.7205
loc_01085,Fés-Meknés,difficult,1,0.9441
loc_01086,Fés-Meknés,difficult,1,0.8612
loc_01087,Fés-Meknés,difficult,1,0.595
loc_01088,Fés-Meknés,difficult,1,0.8021
loc_01089,Fés-Meknés,difficult,1,0.7055
loc_01090,Fés-Meknés,difficult,1,0.5547
loc_01091,Fés-Meknés,difficult,1,0.5926
loc_01092,Fés-Meknés,difficult,1,0.797
loc_01093,Fés-Meknés,difficult,1,0.831
loc_01094,Fés-Meknés,difficult,1,0.366
loc_01095,Fés-Meknés,difficult,1,0.1017
loc_01096,Fés-Meknés,difficult,1,0.6749
loc_01097,Fés-Meknés,difficult,1,0.6755
loc_01098,Fés-Meknés,difficult,1,0.4486
loc_01099,Fés-Meknés,difficult,1,0.8004
loc_01100,Fés-Meknés,difficult,1,0.1901
loc_01101,Fés-Meknés,difficult,1,0.6065
loc_01102,Fés-Meknés,difficult,1,0.595
loc_01103,Fés-Meknés,difficult,1,0.9307
loc_01104,Fés-Meknés,difficult,1,0.2427
loc_01105,Fés-Meknés,difficult,1,0.8366
loc_01106,Fés-Meknés,difficult,1,0.7845
loc_01107,Fés-Meknés,difficult,0,0.898
loc_01108,Fés-Meknés,difficult,1,0.7782
loc_01109,Fés-Meknés,difficult,0,0.7846
loc_01110,Fés-Meknés,difficult,1,0.894
loc_01111,Fés-Meknés,difficult,1,0.8654
loc_01112,Fés-Meknés,difficult,0,0.642
loc_01113,Fés-Meknés,difficult,0,0.3681
loc_01114,Fés-Meknés,difficult,1,0.8699
loc_01115,Fés-Meknés,difficult,1,0.3153
loc_01116,Fés-Meknés,difficult,0,0.448
loc_01117,Fés-Meknés,difficult,0,0.0524
loc_01118,Fés-Meknés,difficult,1,0.3338
loc_01120,Fés-Meknés,difficult,1,0.6596
loc_01121,Fés-Meknés,difficult,1,0.395
loc_01122,Fés-Meknés,difficult,1,0.1541
loc_01123,Fés-Meknés,difficult,1,0.2421
loc_01124,Fés-Meknés,difficult,0,0.9586
loc_01125,Fés-Meknés,difficult,0,0.6105
loc_01126,Fés-Meknés,difficult,1,0.7497
loc_01127,Fés-Meknés,difficult,1,0.4392
loc_01128,Fés-Meknés,difficult,0,0.7496
loc_01129,Fés-Meknés,difficult,1,0.5103
loc_01130,Fés-Meknés,difficult,1,0.931
loc_01131,Fés-Meknés,difficult,1,0.7852
loc_01132,Fés-Meknés,difficult,0,0.9184
loc_01133,Fés-Meknés,difficult,1,0.9673
loc_01134,Fés-Meknés,difficult,1,0.891
loc_01135,Fés-Meknés,difficult,0,0.3643
loc_01136,Fés-Meknés,difficult,1,0.8724
loc_01137,Fés-Meknés,difficult,0,0.2753
loc_01138,Fés-Meknés,difficult,1,0.1252
loc_01139,Fés-Meknés,difficult,1,0.7756
loc_01140,Fés-Meknés,difficult,1,0.795
loc_00916,Fés-Meknés,difficult,1,0.7667
loc_01141,Fés-Meknés,difficult,1,0.8015
loc_01142,Fés-Meknés,difficult,0,0.0447
loc_01143,Fés-Meknés,difficult,0,0.6758
loc_01144,Fés-Meknés,difficult,1,0.7089
loc_01145,Fés-Meknés,difficult,1,0.4032
loc_01146,Fés-Meknés,difficult,0,0.9757
loc_01147,Fés-Meknés,difficult,0,0.0707
loc_00820,Fés-Meknés,difficult,1,0.9149
loc_00821,Fés-Meknés,difficult,0,0.3319
loc_00822,Fés-Meknés,difficult,1,0.1331
loc_00823,Fés-Meknés,difficult,0,0.5469
loc_00824,Fés-Meknés,difficult,1,0.8505
loc_00825,Fés-Meknés,difficult,1,0.863
loc_00826,Fés-Meknés,difficult,0,0.5665
loc_00827,Fés-Meknés,difficult,1,0.6318
loc_00828,Fés-Meknés,difficult,1,0.3567
loc_00829,Fés-Meknés,difficult,1,0.8721
loc_00830,Fés-Meknés,difficult,0,0.1579
loc_00831,Fés-Meknés,difficult,1,0.4634
loc_00832,Fés-Meknés,difficult,0,0.949
loc_00833,Fés-Meknés,difficult,0,0.7264
loc_00834,Fés-Meknés,difficult,1,0.5557
loc_00835,Fés-Meknés,difficult,1,0.7783
loc_00836,Fés-Meknés,difficult,1,0.8862
loc_00837,Fés-Meknés,difficult,1,0.7846
loc_00838,Fés-Meknés,difficult,1,0.7144
loc_00839,Fés-Meknés,difficult,0,0.8378
loc_00840,Fés-Meknés,difficult,1,0.1817
