Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Elevation_m,Slope_deg,Ruggedness,Dist_to_Highway_m,LULC_Friction,Dist_to_Settlement_m,Geology_Class,Soil_Class
loc_00360,The ruiniform limestones with ammonite of the Ben Cherrou formation,32.10639722222222,-6.819066666666666,Beni Mellal-Khénifra,PL,740.1966552734375,16.528015026187692,10.23479736328125,1117.7453195643056,0.15,50607.11991108413,71.0,5.0
loc_00361,Panoramic view of the Cretaceous cuestas,32.09368333333334,-6.766983333333333,Beni Mellal-Khénifra,,737.8165893554688,5.53826227231752,2.9121728515625,1289.423780271283,0.15,47218.61992990546,13.0,5.0
loc_00362,The bad land of Ait Ouabit,32.47123611111111,-5.9957972222222224,Beni Mellal-Khénifra,,1044.3590087890625,5.34869557288783,3.1626611328125,209.85382572709486,0.15,36863.45144305271,18.0,9.0
loc_00363,Gorges of Ait Ouabit,32.43338055555555,-5.988777777777778,Beni Mellal-Khénifra,,1197.94921875,11.133116793766643,5.9595703125,244.38201726140585,0.2,35965.41216304425,13.0,9.0
loc_00364,Conglomerate terraces of Oued El Abid,32.415638888888886,-5.989605555555555,Beni Mellal-Khénifra,,1180.78515625,10.540168371491891,5.635556640625,2.3300793924503234,0.15,35338.365041033045,13.0,9.0
loc_00365,The footprints of sauropod dinosaurs of Ayt Bouiqban,32.26287222222222,-6.001338888888889,Beni Mellal-Khénifra,,1937.0872802734375,17.208661455876744,11.276435546875,2054.1218494893515,0.55,34021.44087081828,71.0,9.0
loc_00366,Lower limit of the basaltic flow B2,32.273491666666665,-6.114119444444444,Beni Mellal-Khénifra,,1035.0133056640625,24.01958926836874,13.3352880859375,354.9649923285038,0.55,23473.960223160157,71.0,9.0
loc_00367,Jurassic-Cretaceous unconformity and volcanic activities,32.18554722222222,-6.103391666666666,Beni Mellal-Khénifra,,1660.468017578125,19.379949645446736,11.8038916015625,5450.825918721107,0.55,28732.430460738844,71.0,9.0
loc_00368,Bioclastic limestone with ammonite of the Bine El Ouidane BIII formation,32.185313888888885,-6.085536111111111,Beni Mellal-Khénifra,,1458.165283203125,17.31352723915975,10.041884765625,6403.1626557450345,0.15,30135.53238264129,71.0,9.0
loc_00369,Panoramic view of Oued El Abid from the old Caida of Taounza,32.12229722222222,-6.103816666666666,Beni Mellal-Khénifra,,2245.608642578125,20.508110719896187,13.19982421875,12065.123601042771,0.1,33256.839709704625,71.0,9.0
loc_00370,Caves of cats and the spring of Tisqui,32.17446944444444,-6.5258416666666665,Beni Mellal-Khénifra,,1295.7171630859375,7.5312781686518075,4.0674755859375,35.02999809023571,0.55,24053.731380813384,71.0,5.0
loc_00371,Bioclastic marly limestone of Ait Tafelt formation,32.16252222222222,-6.528505555555555,Beni Mellal-Khénifra,,1368.0391845703125,27.798837250327,17.143349609375,131.03408386342812,0.55,25214.299242434354,71.0,5.0
loc_00372,Eroded sandstone of Jbel Ilaghmane,32.15674444444444,-6.377458333333333,Beni Mellal-Khénifra,,937.4408569335938,8.986261778223607,5.13181884765625,281.2337385336416,0.2,19861.375920168095,69.0,5.0
loc_00373,Panoramic view of the red formations separated by the BI and BII magmatic events,32.161541666666665,-6.290386111111111,Beni Mellal-Khénifra,,1393.6270751953125,25.010386513797602,16.35951171875,3020.8504658707075,0.35,20089.95889460803,32.0,9.0
loc_00374,Ruiniform reliefs of Jbel Al Maqçoura,32.159838888888885,-6.258836111111111,Beni Mellal-Khénifra,,1211.480224609375,26.89003709986181,15.912841796875,4779.874020646553,0.55,21327.124684986924,69.0,9.0
loc_00375,Zenaga Inlier,30.789275,-6.530641666666667,,GH,1008.9807739257812,15.905799288782601,7.9759033203125,6185.706875852763,0.1,39110.84870610916,49.0,9.0
loc_00376,"Neoproterozoic doleritic dykes (Zenaga, Central AA)",31.3587,-5.882772222222223,,GH,1511.2337646484375,1.7618671315987549,0.7399267578125,1754.5939478592136,0.1,37943.5138220242,8.0,8.0
loc_00377,Tholeiitic dyke swarms (Zenaga inlier),31.25499444444445,-5.814813888888889,,GH,1638.2911376953125,2.510108520841337,1.392744140625,800.9905499565278,0.1,40024.954580202284,33.0,9.0
loc_00378,Well preserved Pre-Pan-African sedimentary features,30.548716666666667,-6.813752777777777,,GH,1254.4859619140625,10.633785911965163,7.66689453125,854.6415986335069,0.1,42337.46962027024,10.0,3.0
loc_00379,"Pan-African ophiolites of Bou Azzer and Siroua inliers, central AA)",30.564877777777777,-7.203411111111111,,GH,1416.59228515625,2.2008678105579267,1.0512744140625,1070.399735904919,0.1,48397.672411174295,66.0,9.0
loc_00380,Major Anti-Atlas Fault (central AA),30.552702777777775,-7.264191666666667,,GH,1462.234375,4.161067144590153,2.319990234375,1397.2056325863864,0.1,53007.2242565542,38.0,9.0
loc_00381,"Pan-African Diamictites (Bou-Azzer and Siroua inliers, central AA)",30.535986111111114,-7.125977777777777,,GH,1519.0615234375,13.19639035998137,6.570791015625,1152.5173924788942,0.1,47409.796541429336,33.0,7.0
loc_00382,Ediacarian Iknioun granodiorites,30.30113055555556,-7.251827777777778,,GH,1540.3707275390625,8.366679791152754,4.6024365234375,2972.0807089406617,0.1,76176.18359192413,38.0,7.0
loc_00383,Late Neoproterozoic stromatolites,30.495266666666662,-7.043958333333333,,GH,1192.5067138671875,28.935295499239164,20.356259765625,3001.300626329484,0.1,48931.50494451229,10.0,3.0
loc_00384,"Contacts Pan-African Groups: Saghro, Mgouna and Ouarzazate Groups",30.638841666666668,-7.145236111111111,,GH,1435.080078125,14.562583753917876,7.6587060546875,2398.9157885226437,0.1,38468.21866276192,56.0,9.0
loc_00385,"Contacts Palaeoproterozoic Zenaga complex, late Neoproterozoic Ouarzazate Supergroup and the Cambrian Tata Group",30.54810555555556,-6.634427777777777,,GH,1441.7098388671875,18.16218387671411,10.5309326171875,3839.796064739597,0.1,49093.70183090295,56.0,3.0
loc_00386,Appalachian type folding in western AA,28.939308333333333,-8.814366666666668,,GH,384.6104736328125,0.46727142973764585,0.430367431640625,6103.298193807833,0.1,121048.5802226409,24.0,7.0
loc_00387,Large Cambrian trilobite Paradoxides,30.500936111111116,-6.6941250000000005,,GH&C,1377.4727783203125,9.717960153727455,4.6026171875,1945.3823164655555,0.1,51018.805281704954,8.0,3.0
loc_00388,Ordovician outcrop of Jbel Kissane,30.70671388888889,-6.322402777777778,,GH,1154.1781005859375,22.513476272160766,13.1609619140625,1572.1692007893653,0.1,61010.08050078523,11.0,9.0
loc_00389,Large Ordovician trilobites (Asaphus) death assemblages,30.472627777777777,-7.000352777777778,,GH&C,1064.208251953125,3.2889421840876736,1.8425618489583333,1912.947138038,0.1,50496.21807764141,38.0,3.0
loc_00390,Silurian and lowermost Devonian Orthoceras-rich limestones and ammonite-rich limestones,30.62295277777778,-7.227963888888889,,GH&C,1460.9215087890625,4.403557791550996,2.4258935546875,1581.2368940787717,0.1,44831.877930487964,33.0,9.0
loc_00391,Early Devonian Kess Kess carbonate mounds,30.724555555555558,-7.226127777777778,,GH,1671.664794921875,9.616688393197952,5.2696337890625,4660.418073242216,0.1,37137.15788502642,49.0,9.0
loc_00392,Middle Devonian coral stromatoporoid biostrome,30.70973055555556,-7.01655,,GH,1297.3358154296875,21.71695112126489,13.471083984375,5267.238965478812,0.1,25483.702150823177,49.0,3.0
loc_00393,Green eyes and red Devonian phacopid trilobite,30.741841666666662,-6.674591666666667,,GH,1509.55712890625,3.9296497149740692,1.933603515625,305.03963002030815,0.1,30041.39548475273,56.0,9.0
loc_00394,Frasnian plants from the Drâa Valley,30.454708333333333,-5.942752777777778,,GH,760.6423950195312,1.9099872461245393,0.88184326171875,1040.5298848335776,0.2,17369.562419512167,14.0,3.0
loc_00395,Well preserved shallow-water sedimentary features in Cambrian rocks,30.646455555555555,-6.418683333333334,,GH,1381.05078125,19.041523485684696,10.8366943359375,2947.0798950303833,0.1,56014.54918681854,10.0,9.0
loc_00396,Foum-Zguid Jurassic dyke,30.154627777777776,-6.843063888888889,,GH,757.9932250976562,23.9803158007441,14.798916015625,800.2192095299052,0.1,85374.68294146411,8.0,3.0
loc_00398,Alluvial terraces of Aït Mallal,31.536694444444446,-6.645352777777777,Béni Mellal-Khénifra,G,2076.941650390625,28.85465404474149,19.057001953125,8226.069798987763,0.15,73054.58112393178,61.0,9.0
loc_00399,Aït Mallal valley,31.523663888888887,-6.705125,Béni Mellal-Khénifra,G,2607.196533203125,25.28948543505169,14.698955078125,11172.162746026095,0.15,69898.15063245513,61.0,9.0
loc_00400,Badlands of Igoulouane,31.608958333333334,-6.574558333333333,Béni Mellal-Khénifra,G,1768.4754638671875,16.98909679076762,8.5692529296875,954.289163255781,0.15,82992.09566503752,71.0,9.0
loc_00401,Arouss valley,31.569902777777777,-6.747588888888889,Béni Mellal-Khénifra,G,2663.9169921875,33.93490070119855,22.5611328125,10539.911014983187,0.1,73894.25241457726,71.0,9.0
loc_00402,Canyon of Rougoult valley,31.55171388888889,-6.590441666666666,Béni Mellal-Khénifra,G,1997.6109619140625,36.710335934962856,25.0095263671875,5830.178251796286,0.15,76547.52434494498,71.0,9.0
loc_00403,Rat syncline,31.541644444444447,-6.748036111111111,Béni Mellal-Khénifra,G,3258.045166015625,28.003454101543706,19.4740234375,12923.740163526212,0.1,70816.50272685605,71.0,9.0
loc_00404,The unconf Paleozoic basement-Mesozoic sedimentary cover of Aït Mallal,31.547347222222225,-6.611577777777778,Béni Mellal-Khénifra,G,2210.846435546875,31.067692719468184,17.47189453125,6170.42353143535,0.15,75320.53934621863,71.0,9.0
loc_00405,Rougoult waterfall,31.56250555555556,-6.611708333333333,Béni Mellal-Khénifra,G,1836.1435546875,17.619813619065614,11.525546875,4500.128834532433,0.55,76878.29996865828,71.0,9.0
loc_00406,Springs of Oued Lakhdar (green river),31.658188888888887,-6.402627777777778,Béni Mellal-Khénifra,G,1892.76171875,16.66052546677213,10.1069189453125,81.46924539247091,0.15,75311.81738909788,71.0,9.0
loc_00407,Springs and waterfall of Ikiss,31.625469444444445,-6.747558333333333,Béni Mellal-Khénifra,G,1925.57666015625,29.88588629122194,19.4858984375,7257.237331002256,0.1,79945.24641179747,71.0,9.0
loc_00408,Sinkholes of the Rat mountain,31.521475,-6.742991666666667,Béni Mellal-Khénifra,G,3774.6728515625,32.476090384755814,22.826982421875,13734.08469631764,0.1,68740.02634281575,61.0,9.0
loc_00409,Glacial cirques and U-shaped valleys of Rat mountain,31.604041666666667,-6.4819,Béni Mellal-Khénifra,G,1991.3419189453125,24.633252460823964,13.8168017578125,3640.4993096837707,0.15,82089.87683364669,71.0,7.0
loc_00410,Scree and talus deposits of Rat mountain,31.55313611111111,-6.730897222222223,Béni Mellal-Khénifra,G,3212.982421875,20.666148110018487,11.333330078125,10933.525333709393,0.15,72431.37749399571,71.0,9.0
loc_00411,Scree and talus deposits of Tarkeddid mountain,31.505033333333333,-6.654311111111111,Béni Mellal-Khénifra,G,3011.2578125,35.406593398527896,23.767646484375,6716.58231899926,0.15,69459.30107473231,61.0,9.0
loc_00412,Troglodyte caves of Igoulouane,31.60035,-6.6081916666666665,Béni Mellal-Khénifra,G,1674.5667724609375,13.951855932014455,8.6736376953125,343.4679424365587,0.55,80918.98369982133,71.0,9.0
loc_00415,Hercynian folds in Devonian series of Tazoult,29.46580833333333,-8.003161111111112,Souss-Massa,S,455.28790283203125,2.9731416976892575,1.246805419921875,4777.751391332578,0.1,31367.687194133683,8.0,7.0
loc_00416,Lower Cambrian series crescent or boomerang around the Tagragra of Tata inlier 1,29.877294444444445,-8.013680555555556,Souss-Massa,S,1024.2845458984375,31.720927858687705,22.32740234375,4620.743051916555,0.1,15164.129332839735,33.0,9.0
loc_00417,Lower Cambrian series crescent or boomerang around the Tagragra of Tata inlier 2,29.84852777777777,-7.936316666666666,Souss-Massa,S,1311.9073486328125,44.32765771006042,32.1346875,6318.2016228295315,0.1,11802.487405861859,33.0,9.0
loc_00418,Lower Cambrian series crescent or boomerang around the Tagragra of Tata inlier3,29.820794444444445,-7.822294444444444,Souss-Massa,S,1322.3258056640625,33.69594412607938,21.7844873046875,7916.658242826887,0.1,16448.531937832,49.0,9.0
loc_00419,Interference folds as a mushroom pattern in the lower Cambrian east of the Issafen syncline,29.86016111111111,-8.523236111111112,Souss-Massa,S,1237.8048095703125,22.341491023812008,13.3921044921875,349.5509982178539,0.1,54896.1668618183,56.0,7.0
loc_00420,Interference folds as a mushroom pattern in the lower Cambriansouth of Agouliz’s inlier,29.758008333333333,-8.207316666666665,Souss-Massa,S,1146.4254150390625,5.803137218400454,3.697587890625,8121.818856630485,0.1,22984.32493023419,49.0,7.0
loc_00421,Ordovician Trilobites of Zagora Area Site 1,30.02298888888889,-6.433980555555555,Souss-Massa,,882.0789184570312,8.583912350566049,5.49369873046875,6784.482487762847,0.1,66653.78214123509,8.0,3.0
loc_00422,Messinian/Tortonian in GSP / Stratotype of Oued Akerch,33.93694444444444,-6.8125,Rabat-Sale-Kenitra,,147.20892333984375,2.166884743705797,0.83474365234375,298.5673495550843,0.05,9796.844130194897,14.0,3.0
loc_00423,Upper Devonian Oued Akerch,33.942791666666665,-6.788352777777778,Rabat-Sale-Kenitra,,2.305894136428833,5.216587082813663,2.6996610355377197,138.95430933123086,0.9,10036.87937437165,14.0,3.0
loc_00424,Lower Ordovician Amphibolite of Rabat,33.93553333333333,-6.766963888888889,Rabat-Sale-Kenitra,,8.136090278625488,13.833401348517134,8.233625059127808,666.4050398203227,0.15,11772.025132847019,8.0,3.0
loc_00425,Lower Ordovician Flow lava,33.94070555555555,-6.789577777777778,Rabat-Sale-Kenitra,,12.632110595703125,18.357736015253746,11.216535634994507,28.037685376178846,0.15,10187.729387865393,14.0,3.0
loc_00426,Siluro-Lockhovian-T? (Tunisia),33.93931388888888,-6.790733333333333,Rabat-Sale-Kenitra,,12.225193977355957,24.922563804548027,17.45458752632141,8.692907427003913,0.55,10276.65111084138,14.0,3.0
loc_00427,Pragian Nodular limestone,33.938624999999995,-6.792391666666666,Rabat-Sale-Kenitra,,12.609514236450195,11.713067958406288,6.578931980133056,2.9615766170267075,0.15,10277.670714617916,14.0,3.0
loc_00428,Ed?ian Granite of Tiflet,33.835322222222224,-6.423994444444444,Rabat-Sale-Kenitra,,315.10589599609375,12.785828481379726,5.963809814453125,694.6223849027485,0.15,11860.484753543396,26.0,5.0
loc_00429,Strunian Limestone Conglomerate of Tiflet,33.88125,-6.209594444444445,Rabat-Sale-Kenitra,,391.27008056640625,1.9608306859230495,1.189324951171875,1134.0466029229704,0.35,9990.561021454183,14.0,10.0
loc_00430,Lower Visean red conglomerate,33.94484444444444,-6.771775,Rabat-Sale-Kenitra,,126.89506530761719,19.1270376157562,11.383720397949219,924.9542402164018,0.2,10673.48302147997,14.0,3.0
loc_00431,Lower Ordovician–Upper Silurian unconformity,33.939586111111105,-6.790580555555556,Rabat-Sale-Kenitra,,7.675570487976074,22.14084799344683,13.721547708511352,10.37201468154207,0.15,10255.990102000122,14.0,3.0
loc_00432,Miocene/Lower Devonian unconformity,33.94251388888888,-6.788677777777778,Rabat-Sale-Kenitra,,1.0,4.691261993549143,2.186179542541504,145.1822924780916,0.9,10049.555344428154,14.0,3.0
loc_00433,Miocene/Lower Visean unconformity,33.94284722222222,-6.788352777777778,Rabat-Sale-Kenitra,,2.305894136428833,5.216589703830453,2.6996610355377197,141.2232806059106,0.9,10031.468756410837,14.0,3.0
loc_00434,Pliocene–Quaternary unconformity,33.94291111111111,-6.788686111111111,Rabat-Sale-Kenitra,,1.0,4.266070858495795,1.702927713394165,133.42771370604333,0.9,10010.43221344416,14.0,3.0
loc_00435,Panoramic view of overturned bar of Iferghas,32.200747213512344,-6.588045484218163,Béni Mellal-Khénifra,S,705.9083862304688,19.017781888028594,11.52777587890625,1021.8197642436811,0.15,26592.861510801766,71.0,5.0
loc_00436,Karst cliff of Ighir-n-Oumejjad,32.18225109028007,-6.620698952332202,Béni Mellal-Khénifra,Kar02,995.3154907226562,10.08440305717125,5.56124755859375,4308.526377121475,0.55,30290.35324039475,69.0,5.0
loc_00437,Panoramic view of the Ait Attab syncline,32.159680934736734,-6.649538278384349,Béni Mellal-Khénifra,Stra03,1166.15087890625,30.47479396557249,20.3050244140625,3570.037568805987,0.35,33948.610941215426,71.0,5.0
loc_00438,The tectonic deformations of Jbel Hassan,32.152467784397246,-6.649245897042148,Béni Mellal-Khénifra,Stru04,990.7535400390625,18.042389796216977,12.104228515625,2796.7027018775507,0.15,34392.000404968065,71.0,5.0
loc_00439,The ruiniform limestones with ammonite of the Ben Cherrou Formation,32.264766660813265,-6.699960717896586,Béni Mellal-Khénifra,Pal05,418.5491638183594,0.2810325322461819,0.1528466796875,248.8829005158651,0.2,33481.26052424003,24.0,5.0
loc_00440,The bad land of Ait Ouabit,32.07759081656388,-6.679095748009553,Béni Mellal-Khénifra,Flu07,650.0738525390625,5.475841848458446,3.08670166015625,59.05699784067,0.15,41875.043673731896,69.0,3.0
loc_00441,Gorges of Ait Ouabit,32.06070740501096,-6.678895097216187,Béni Mellal-Khénifra,Geom08,644.2612915039062,28.34189246378802,17.6987109375,28.830482317867826,0.15,43164.717444846996,71.0,3.0
loc_00442,Conglomerate terraces of Oued El Abid,32.07440426435131,-6.658424108341601,Béni Mellal-Khénifra,Stra9,704.6821899414062,16.43438344525448,9.60177734375,1215.7249825742576,0.15,40724.13197272013,69.0,3.0
loc_00443,The footprints of sauropod dinosaurs of Ayt Bouiqban,32.072222204330075,-6.645988410516982,Béni Mellal-Khénifra,Pal10,786.95458984375,10.137801705190174,5.34351318359375,2265.6799400708123,0.15,40084.240082610835,69.0,3.0
loc_00444,Lower limit of the basaltic flow B2,32.090625326292034,-6.699626929850719,Béni Mellal-Khénifra,Stra11,746.9512329101562,6.492984087948003,3.1025537109375,176.1499811259343,0.15,42366.27843485234,13.0,3.0
loc_00445,Jurassic-Cretaceous unconformity and volcanic activities,32.12088142376265,-6.546541712327494,Béni Mellal-Khénifra,Stra12,841.0686645507812,11.866460757432854,5.5239453125,140.596559578398,0.35,29881.164962567527,71.0,3.0
loc_00446,Bioclastic limestone with ammonite of the Bine El Ouadane BIII Formation,32.11674844820348,-6.5525083161211,Béni Mellal-Khénifra,Pal13,833.5631103515625,14.652775951885252,8.12884521484375,105.2953030627627,0.15,30588.018710407352,71.0,3.0
loc_00447,Panoramic view of Oued El Abid from the old Caïda of Taounza,32.09175972251299,-6.594322697286596,Béni Mellal-Khénifra,Flu14,673.7738037109375,11.37418378954981,7.36493896484375,1972.3926463363077,0.55,35223.72328362923,69.0,3.0
loc_00448,Caves of cats and the spring of Tisgui,32.10495452985012,-6.762286699631312,Béni Mellal-Khénifra,Spe15,721.2763061523438,7.174165188130306,3.8475244140625,184.32920572564615,0.15,46149.28749153339,13.0,5.0
loc_00449,Bioclastic marly limestone of Ait Taifelt Formation,32.1223439150025,-6.713658338118903,Béni Mellal-Khénifra,Pal16,782.7816772460938,10.301872416213175,5.6586328125,43.98406914444037,0.35,41275.32046380763,14.0,5.0
loc_00450,Eroded sandstone of Jbel Taghmane,32.126827436234024,-6.723678000505694,Béni Mellal-Khénifra,Geom17,806.3731079101562,18.627715293732287,12.81400146484375,239.70141366993983,0.15,41774.73123972603,14.0,5.0
loc_00451,Panoramic view of the red formations separated by the BI and BII magmatic events,32.12787953957747,-6.728983116670538,Béni Mellal-Khénifra,Stra18,745.1170654296875,4.984930843717404,3.09482421875,86.99374547544765,0.15,42127.741288854464,14.0,5.0
loc_00452,Ruiniform of Jbel Al Maqourra,32.160183007937235,-6.777852623363809,Béni Mellal-Khénifra,Kar19,810.796630859375,10.793044504216812,6.5976611328125,86.46847369160803,0.15,44364.82568709585,71.0,5.0
loc_00453,Triassic/Ordovician unconformity of Azrou,33.464333333333336,-5.172,Fés-Meknés,,1493.72705078125,5.150191985221662,2.4010107421875,751.9444950993701,0.15,6073.5668248979955,71.0,3.0
loc_00454,Triassic/upper Devonian unconformity of Tigrigra,33.48683333333334,-5.261666666666667,Fés-Meknés,,1270.099853515625,4.587592933549374,2.4873486328125,30.63376268450379,0.2,6695.853778139041,56.0,3.0
loc_00455,Triassic clays and basalts Concordance of Azrou,33.46333333333333,-5.169333333333333,Fés-Meknés,,1516.031005859375,11.81783322059877,5.7908544921875,536.209123390965,0.2,6222.824706924505,71.0,3.0
loc_00456,Triassic pillow lava of Azrou,33.46183333333333,-5.165166666666667,Fés-Meknés,,1548.709228515625,15.291274138044857,8.3387353515625,143.415268272212,0.15,6475.230236042858,71.0,3.0
loc_00457,Lower Liassic dolomite of Akchmir,33.43516666666667,-5.223833333333333,Fés-Meknés,,1261.8927001953125,11.378084288024226,3.8923095703125,48.628261446768775,0.15,278.3231437766595,71.0,3.0
loc_00458,Quaternary basalts balls of Sidi-Addi,33.389,-5.345833333333333,Fés-Meknés,,1082.5826416015625,4.0311290299084215,2.101259765625,87.16140610648004,0.2,12154.852034898408,71.0,3.0
loc_00459,Quaternary/Triassic unconformity of Azrou,33.461666666666666,-5.165,Fés-Meknés,,1547.169189453125,14.036936101547997,7.547412109375,120.32618274378771,0.15,6480.095400134483,71.0,3.0
loc_00460,Chtifat (C 1),33.31166666666666,-5.135000000000001,Fés-Meknés,,2029.344482421875,9.09520508139445,5.1188818359375,1407.9985313499458,0.15,16062.19523185307,58.0,7.0
loc_00461,Chtifat (C 2),33.295833333333334,-5.128888888888889,Fés-Meknés,,1923.0408935546875,5.363505067373108,2.7578515625,2129.080938687455,0.15,17862.275738147815,58.0,7.0
loc_00462,Lachmine Lakbir (LA 1),33.19499999999999,-5.111666666666666,Fés-Meknés,,2076.794189453125,8.438795143212026,4.20892578125,1430.4542787346404,0.15,28661.87028739091,58.0,7.0
loc_00463,Ait Quassou,33.19222222222222,-5.068055555555556,Fés-Meknés,,1848.323486328125,12.450555291843205,6.8542333984375,487.2265847444278,0.15,30675.988885017257,71.0,9.0
loc_00467,Boutjatiout,33.362500000000004,-5.116111111111111,Fés-Meknés,,1919.538818359375,14.867182431389178,9.269736328125,2195.2238823726275,0.15,12991.112240981825,58.0,3.0
loc_00469,Tichout Tazouggaght,33.34583333333334,-5.160833333333334,Fés-Meknés,,1987.0936279296875,15.619910787562835,9.376318359375,1002.7733267844892,0.15,11568.513929362198,58.0,3.0
loc_00470,Tamarakoit,33.06166666666666,-5.066111111111111,Fés-Meknés,,2346.903076171875,15.290332943734441,9.452216796875,2279.3831029818607,0.15,44030.29250033014,58.0,9.0
loc_00471,Tamahrart,33.51138888888889,-5.2525,Fés-Meknés,,1503.3763427734375,11.904170883625659,6.469697265625,1676.8952062150654,0.2,8912.865198585157,56.0,3.0
loc_00472,Tizi Idguel,33.39305555555556,-5.159166666666667,Fés-Meknés,,1957.9990234375,15.17764482685055,6.212587890625,705.3209822269085,0.55,7752.746764196756,71.0,3.0
loc_00473,Selrhert (S 1),33.17611111111111,-4.993055555555555,Fés-Meknés,,2036.12548828125,10.388016051414928,6.1897607421875,3298.510085130199,0.15,32180.361936545225,71.0,9.0
loc_00474,Selrhert (S 2),33.18055555555555,-4.998888888888889,Fés-Meknés,,2065.328857421875,15.801174591795755,9.35072265625,3904.9067293938233,0.15,32280.392162066724,71.0,9.0
loc_00477,Sidi Boundouh,33.23638888888889,-5.076944444444444,Fés-Meknés,,1826.5723876953125,0.7616786195884064,0.350283203125,533.1305259071898,0.2,26021.119815012782,58.0,9.0
loc_00479,H1,33.37555555555556,-5.14638888888889,Fés-Meknés,,1941.1005859375,4.345183038693372,2.3110400390625,871.5570989863817,0.15,9897.506320575993,58.0,3.0
loc_00480,H2,33.36388888888889,-5.153611111111111,Fés-Meknés,,1952.604736328125,3.1011045015132153,1.6527490234375,334.0411719052418,0.15,10345.766503793604,58.0,3.0
loc_00481,Ich Ouaharrouq (IO 1),33.401944444444446,-5.151666666666667,Fés-Meknés,,2010.581298828125,12.897895234544462,6.8272265625,1576.2211437857268,0.55,7825.063888206664,71.0,3.0
loc_00482,Ich Ouaharrouq (IO 2),33.39833333333333,-5.135000000000001,Fés-Meknés,,1958.5789794921875,5.845839747212622,3.8768798828125,752.8354190658232,0.15,9390.675747051831,58.0,3.0
loc_00483,Chtifat (C 3),33.2975,-5.122777777777777,Fés-Meknés,,1928.453125,11.763431663045887,6.757236328125,1605.96841897257,0.15,18000.350745779113,58.0,7.0
loc_00484,Sud Izyar,33.245,-5.096388888888889,Fés-Meknés,,1819.27587890625,1.5135222618231372,0.8851953125,2288.859432072123,0.2,24267.54586757056,58.0,7.0
loc_00485,Azougouash,32.972500000000004,-5.14138888888889,Fés-Meknés,,1928.2957763671875,7.103603819112758,4.06361328125,155.51633861745321,0.2,49625.60869632949,71.0,9.0
loc_00486,Houirt,33.653055555555554,-4.614999999999999,Fés-Meknés,,1192.65087890625,10.353690100272408,6.1728662109375,2362.947166995452,0.15,27797.599407803762,71.0,9.0
loc_00487,Bekrit,33.0625,-5.240277777777778,Fés-Meknés,,1917.0062255859375,7.086904934290033,3.9183984375,969.7869623846137,0.15,41350.72074705836,66.0,7.0
loc_00488,Outgui,33.63388888888889,-5.248055555555555,Fés-Meknés,,1339.5501708984375,5.5903445152622,3.456767578125,1129.3092995061845,0.2,17590.641497492936,8.0,3.0
loc_00489,Si Mghid,33.19583333333333,-5.260555555555555,Fés-Meknés,,2079.29736328125,17.068717557967805,10.763115234375,387.40472877957876,0.55,26692.302039584996,71.0,7.0
loc_00490,Ariana,33.51638888888889,-5.2427777777777775,Fés-Meknés,,1603.113525390625,10.372376860080907,6.5896044921875,2638.7467709046914,0.55,9261.348385117786,58.0,3.0
loc_00492,Sidi abdel aziz,33.261944444444445,-5.053888888888888,Fés-Meknés,,1852.9017333984375,15.874370789808246,9.127412109375,1703.9898187873266,0.1,24984.688440039477,58.0,9.0
loc_00493,Louugnina,33.01083333333333,-4.832222222222222,Drâa-Tafilalet,,1628.653076171875,5.121376210558277,2.7853955078125,552.7113472490112,0.1,37746.97032553076,14.0,7.0
loc_00494,Talsast,33.228611111111114,-5.281666666666666,Fés-Meknés,,1946.3839111328125,10.798890570340161,5.58935546875,278.6860444708955,0.55,23425.890025247794,71.0,7.0
loc_00496,Lachmine Lakbir (LA2),33.191111111111105,-5.1025,Fés-Meknés,,2044.37646484375,10.567132201127947,6.3309619140625,1869.29331458042,0.15,29387.380638073908,58.0,7.0
loc_00497,Ali ou ahmed (A 1),33.22361111111111,-4.970277777777778,Fés-Meknés,,2150.30224609375,15.303549194756634,9.501279296875,5368.522192094301,0.55,27266.887542410932,66.0,9.0
loc_00498,Ich Ouaharrouq (IO 2),33.405,-5.139722222222223,Fés-Meknés,,1917.4117431640625,6.755443788224153,4.1852294921875,1557.3137810968396,0.15,8692.305369245276,71.0,3.0
loc_00501,Regada,33.52027777777778,-4.966666666666667,Fés-Meknés,,1860.0400390625,11.187598702235638,5.5301708984375,3202.3389353308066,0.15,13071.885777287755,71.0,3.0
loc_00502,Dayat Yfrah,33.57333333333334,-4.935555555555556,Fés-Meknés,,1726.837158203125,5.998128511119543,3.343232421875,252.50381388939746,0.15,16717.568960055083,71.0,3.0
loc_00504,Chmil Assou,33.280277777777776,-5.122777777777777,Fés-Meknés,,1923.6832275390625,10.77586429415998,5.6814013671875,3111.8848228550078,0.15,19644.75411564792,58.0,7.0
loc_00508,Tabourit,33.18083333333333,-5.251666666666667,Fés-Meknés,,2105.020751953125,4.04116056885681,1.780556640625,392.7606084054139,0.15,28269.22571967101,71.0,7.0
loc_00510,Rabouba,33.23916666666667,-5.132222222222222,Fés-Meknés,,2017.5955810546875,18.25360324038873,11.6609912109375,3941.9782847609877,0.15,23391.952016364605,58.0,7.0
