Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Observation_Count,Member_Observation_IDs,Source_Files,Correction_Applied,Ground_Truth_Note
loc_00327,Imlil landscape,31.13441111111111,-7.9208944444444445,Marrakech-Safi,S&SG,Meseta,1,obs2_00348,geoheritage_expanded_20260809,,
loc_00328,Aerial courses and B tree climbing in Terre d’Amanar tourist site (Tahannaout),31.345327777777776,-7.9461,Marrakech-Safi,,Meseta,1,obs2_00350,geoheritage_expanded_20260809,,
loc_00329,Typical coastal cliff of the Dakhla peninsula,23.75555555555556,-15.925,Dakhla-Oued Eddahab,S,Middle Atlas,1,obs2_00351,geoheritage_expanded_20260809,,
loc_00330,Dewatering fold,23.59083333333333,-15.698055555555555,Dakhla-Oued Eddahab,S,Middle Atlas,1,obs2_00352,geoheritage_expanded_20260809,,
loc_00331,Neptunian dyke in the Izik deposits,23.59083333333333,-15.698055555555555,Dakhla-Oued Eddahab,S,Middle Atlas,1,obs2_00353,geoheritage_expanded_20260809,,
loc_00332,Shark tooth,23.59083333333333,-15.698055555555555,Dakhla-Oued Eddahab,PL,Middle Atlas,1,obs2_00354,geoheritage_expanded_20260809,,
loc_00333,Miocene-Pliocene succession,23.59083333333333,-15.698055555555555,Dakhla-Oued Eddahab,S,Middle Atlas,1,obs2_00355,geoheritage_expanded_20260809,,
loc_00334,Neolithic engravings on Lower Cretaceous sandstones,23.326666666666668,-15.23277777777778,Dakhla-Oued Eddahab,"S,SG&C",Middle Atlas,1,obs2_00356,geoheritage_expanded_20260809,,
loc_00335,Rounded hills of nepheline syenite,22.55027777777778,-14.317222222222222,Dakhla-Oued Eddahab,Me&Mg,Middle Atlas,1,obs2_00357,geoheritage_expanded_20260809,,
loc_00336,Magmatic lineation,22.55027777777778,-14.317222222222222,Dakhla-Oued Eddahab,Me&Mg,Middle Atlas,1,obs2_00358,geoheritage_expanded_20260809,,
loc_00337,Dliyat N’sour migmatite with large basic blocks crosscut by granite veins,22.59777777777777,-14.4025,Dakhla-Oued Eddahab,"Me,Pt&SG",Middle Atlas,1,obs2_00359,geoheritage_expanded_20260809,,
loc_00338,Awsard panorama,22.627222222222223,-14.408055555555556,Dakhla-Oued Eddahab,SG,Middle Atlas,1,obs2_00360,geoheritage_expanded_20260809,,
loc_00339,Laglat mica-schists showing superimposed structures,22.612222222222226,-14.4825,Dakhla-Oued Eddahab,SG,Middle Atlas,1,obs2_00375,geoheritage_expanded_20260809,,
loc_00340,Accident of Izelfane,33.357055555555554,-4.04425,,SG,Middle Atlas,1,obs2_00376,geoheritage_expanded_20260809,,
loc_00341,Fossils of Ighzer Izelfane,33.35788888888889,-4.029638888888889,,PL,Middle Atlas,1,obs2_00377,geoheritage_expanded_20260809,,
loc_00342,Diapir of Tittaouine,33.36786111111111,-4.016694444444444,,SG,Middle Atlas,1,obs2_00378,geoheritage_expanded_20260809,,
loc_00343,Salt mine of Tittaouine,33.373,-4.017944444444445,,GM,Middle Atlas,1,obs2_00379,geoheritage_expanded_20260809,,
loc_00344,Tittaouine Spring,33.374611111111115,-4.021222222222222,,H,Middle Atlas,1,obs2_00380,geoheritage_expanded_20260809,,
loc_00345,Jbel Aghanja’s fold,33.378861111111114,-4.010527777777778,,SG,Middle Atlas,1,obs2_00381,geoheritage_expanded_20260809,,
loc_00346,Kardoud and Abdel Ali springs,33.32016666666667,-3.916833333333333,,H,Middle Atlas,1,obs2_00382,geoheritage_expanded_20260809,,
loc_00347,Calcite quarry,33.47083333333334,-3.963638888888889,,GM,Middle Atlas,1,obs2_00383,geoheritage_expanded_20260809,,
loc_00348,Sauropod footprints,33.480222222222224,-4.02375,,PL,Middle Atlas,1,obs2_00384,geoheritage_expanded_20260809,,
loc_00349,Jbel Bou Naceur,33.570750000000004,-3.888,,SG,Middle Atlas,1,obs2_00385,geoheritage_expanded_20260809,,
loc_00350,Ain Jdid,33.48630555555555,-3.8171388888888886,,H,Middle Atlas,1,obs2_00386,geoheritage_expanded_20260809,,
loc_00351,Late Precambrian rhyolites of Sidi Daoui,33.233333333333334,-8.5,Doukkala-Abda,Pt,Meseta,1,obs2_00387,geoheritage_expanded_20260809,,
loc_00352,Jbel Irhoud,31.913833333333333,-8.838466666666667,Doukkala-Abda,"PL,St&T",Meseta,1,obs2_00388,geoheritage_expanded_20260809,,
loc_00353,Consolidated and unconsolidated dunes,32.718491666666665,-9.061522222222225,Doukkala-Abda,G,Meseta,1,obs2_00390,geoheritage_expanded_20260809,,
loc_00354,Oualidia caves,32.75201388888889,-9.012411111111112,Doukkala-Abda,GM,Meseta,1,obs2_00392,geoheritage_expanded_20260809,,
loc_00355,Oualidia Lagoon,32.73180555555555,-8.961111111111112,Doukkala-Abda,E,Meseta,1,obs2_00393,geoheritage_expanded_20260809,,
loc_00356,Sidi Moussa Lagoon,32.86666666666667,-8.851388888888888,Doukkala-Abda,E,Meseta,1,obs2_00394,geoheritage_expanded_20260809,,
loc_00357,Zima Lake,32.080000000000005,-8.66,Doukkala-Abda,E,Meseta,1,obs2_00395,geoheritage_expanded_20260809,,
loc_00358,Boulemane,33.364444444444445,-4.7225,,G&SG,Middle Atlas,1,obs2_00397,geoheritage_expanded_20260809,,
loc_00359,Guigou valley,33.40472222222222,-4.721111111111111,,G&St,Middle Atlas,1,obs2_00398,geoheritage_expanded_20260809,,
loc_00360,Guigou valley,33.46083333333333,-4.6725,,Pt,Middle Atlas,1,obs2_00399,geoheritage_expanded_20260809,,
loc_00361,Taferdoust,33.47361111111111,-4.654444444444445,Fés-Meknés,G&I,Middle Atlas,2,obs2_00400;obs2_01050,geoheritage_expanded_20260809,,
loc_00362,Taghrout,33.48305555555556,-4.6075,,"G,St&SG",Middle Atlas,1,obs2_00401,geoheritage_expanded_20260809,,
loc_00363,Anchrif,33.48222222222223,-4.61888888888889,,PL,Middle Atlas,1,obs2_00402,geoheritage_expanded_20260809,,
loc_00364,Skoura,33.51611111111111,-4.539722222222222,,"H,S&G",Middle Atlas,1,obs2_00403,geoheritage_expanded_20260809,,
loc_00365,Tadaout,33.51916666666666,-4.055555555555555,,St,Middle Atlas,1,obs2_00404,geoheritage_expanded_20260809,,
loc_00366,El Mers,33.44444444444444,-4.45,,PL&I,Middle Atlas,1,obs2_00406,geoheritage_expanded_20260809,,
loc_00367,The flute casts of Punta Cires,35.90525555555556,-5.481886111111111, Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00407,geoheritage_expanded_20260809,,Report-documented reclassification (geosite_phase2_report_fr.tex:290): national model predicted Moderee/Difficile (regional Rif roughness R=263.5); field route-time check found 8min/2.7km piste drive Belyounech->Jbel Moussa forest (vs 1h05/4.1km on foot) -> reclassified Facile. Old category (source CSV): Difficile (Difficult). New category: Facile.
loc_00368,Talaat Lakraa mixed flysch,35.82940000000001,-5.715833333333333, Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00408,geoheritage_expanded_20260809,,
loc_00369,Beni Ider of Sidi Kankouch,35.83153055555556,-5.704813888888889, Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00409,geoheritage_expanded_20260809,,
loc_00370,The Upper Cretaceous of the Beni Ider nappe and the Italian Castle,35.79333055555556,-5.8261416666666666, Tanger-Tétouan-Al Hoceïma,S&SG,Rif,1,obs2_00410,geoheritage_expanded_20260809,,
loc_00371,Phoenician Necropolises and the Numidian,35.78498611111111,-5.929822222222223, Tanger-Tétouan-Al Hoceïma,GeC,Rif,1,obs2_00411,geoheritage_expanded_20260809,,
loc_00372,The Numidian of Cap Spartel,35.79096111111111,-5.923911111111112, Tanger-Tétouan-Al Hoceïma,S,Rif,1,obs2_00412,geoheritage_expanded_20260809,,
loc_00373,Achakar calcarenites,35.77959722222222,-5.930925, Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00413,geoheritage_expanded_20260809,,
loc_00374,Grotte Hercule,35.75993611111111,-5.939444444444445, Tanger-Tétouan-Al Hoceïma,G,Rif,1,obs2_00414,geoheritage_expanded_20260809,,
loc_00375,"Ain Asserdoune,  Béni Mellal city",32.3241,-6.3375,Béni Mellal-Khénifra,"H,G,K, C&Ec",Middle Atlas,1,obs2_00415,geoheritage_expanded_20260809,,
loc_00376,"Taghbaloute-n- Ouhlima, El Ksiba city",32.55341501,-6.01361989,Béni Mellal-Khénifra,"H,K,C&E",Middle Atlas,1,obs2_00416,geoheritage_expanded_20260809,,
loc_00377,"Ain Tamda,  Zaouit Cheikh city",32.64057778,-5.91269444,Béni Mellal-Khénifra,"K,H,C&A",Middle Atlas,1,obs2_00417,geoheritage_expanded_20260809,,
loc_00378,"Sources d’Ouchrah, Tagzirte",32.42897599,-6.170837578,Béni Mellal-Khénifra,"G,K,H,E,C&R",Middle Atlas,1,obs2_00418,geoheritage_expanded_20260809,,
loc_00379,"Jbel Taçmit, Foum El Ancer",32.29302956,-6.214958909,Béni Mellal-Khénifra,"H,K&C",Middle Atlas,1,obs2_00419,geoheritage_expanded_20260809,,
loc_00380,"Canyon Moudj, Foum El Ancer",32.280556,-6.2975,Béni Mellal-Khénifra,"H,K&E",Middle Atlas,1,obs2_00420,geoheritage_expanded_20260809,,
loc_00381,Bine El Ouidane dam anchored in massive oncolithic limestones of the Fm BI,32.10894444444445,-6.4633416666666665,Béni Mellal-Khénifra,H,Central High Atlas,1,obs2_00421,geoheritage_expanded_20260809,,
loc_00382,"Panoramic view on the Tadla plain and the Afourer
 pumped storage power station (PSPS)",32.10894444444445,-6.4633416666666665,Béni Mellal-Khénifra,H,Central High Atlas,1,obs2_00422,geoheritage_expanded_20260809,,
loc_00383,"Rhynchonella-type brachiopods and big gasteropds ( marl-limestones of Fm
 BII)",32.10691388888889,-6.458327777777778,Béni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00423,geoheritage_expanded_20260809,,
loc_00384,"Overfold affecting the marl-limestones of Fm
 BII",32.10691388888889,-6.458327777777778,Béni Mellal-Khénifra,SG,Central High Atlas,1,obs2_00424,geoheritage_expanded_20260809,,
loc_00385,"Large lamellibranchs, gasteropods, and polypiers  (marl-limestones of Fm BII)",32.10691388888889,-6.458327777777778,Béni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00425,geoheritage_expanded_20260809,,
loc_00386,Massive oncolitic limestones of Fm BIII ( beginning of Middle-Upper regression),32.106411111111115,-6.451858333333334,Béni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00426,geoheritage_expanded_20260809,,
loc_00387,"Black limestone beds of Fm BII with large ammonites  lamellibranchs, gasteropods, and polypiers",32.10691388888889,-6.458327777777778,Béni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00427,geoheritage_expanded_20260809,,
loc_00388,Passage of the marine carbonate deposits from FmBIII to the red layers (Middle and Upper Jurassic regression),32.106902777777776,-6.447197222222222,Béni Mellal-Khénifra,S,Central High Atlas,1,obs2_00428,geoheritage_expanded_20260809,,
loc_00389,Footprints of Theropod & Sauropod dinosaurs ( Saurischia dinosaurs) in silt beds of Bathonian-age (165 Ma),32.106902777777776,-6.447197222222222,Béni Mellal-Khénifra,PL,Central High Atlas,1,obs2_00429,geoheritage_expanded_20260809,,
loc_00390,YellowishTilouguite Fm of Upper Bajocian-Lower Bathonian age,32.106902777777776,-6.447197222222222,Béni Mellal-Khénifra,S,Central High Atlas,1,obs2_00430,geoheritage_expanded_20260809,,
loc_00391,The first basalt flow (the major effusive event of Middle Jurassic),32.11295555555556,-6.4165833333333335,Béni Mellal-Khénifra,St,Central High Atlas,1,obs2_00431,geoheritage_expanded_20260809,,
loc_00392,Panoramic view of the Ouaouizaght syncline (Cretaceous formation),32.13167777777778,-6.397130555555556,Béni Mellal-Khénifra,S&St,Central High Atlas,1,obs2_00432,geoheritage_expanded_20260809,,
loc_00393,Gypsum of the Iouaridene Fm of Lower Barremian (sabkha environment),32.13381666666667,-6.311780555555555,Béni Mellal-Khénifra,S,Central High Atlas,1,obs2_00433,geoheritage_expanded_20260809,,
loc_00394,Euphorbia resinifiera (in Arabic Zakoum) couvering  the Iouardene Fm,32.13381666666667,-6.311780555555555,Béni Mellal-Khénifra,S,Central High Atlas,1,obs2_00434,geoheritage_expanded_20260809,,
loc_00395,The basaltic flow B2  (The Major effusive Upper Barremian event),32.13381666666667,-6.311780555555555,Béni Mellal-Khénifra,Mg,Central High Atlas,1,obs2_00435,geoheritage_expanded_20260809,,
loc_00396,Mio-Pliocene alluvial terraces,32.13302222222222,-6.300258333333333,Béni Mellal-Khénifra,H,Central High Atlas,1,obs2_00436,geoheritage_expanded_20260809,,
loc_00397,The acted conglomerates deposited by the ancient Oued El Abid River,32.13302222222222,-6.300258333333333,Béni Mellal-Khénifra,H,Central High Atlas,1,obs2_00437,geoheritage_expanded_20260809,,
loc_00398,The spectacular land scapes overlooking the entire Bine El Ouidane dam are panoramic,32.09181944444445,-6.331558333333333,Béni Mellal-Khénifra,H,Central High Atlas,1,obs2_00438,geoheritage_expanded_20260809,,
loc_00399,"Red layers, layers of gypsum, interstratified basalt flow B2",32.13644722222222,-6.303011111111111,Béni Mellal-Khénifra,S&Mg,Central High Atlas,1,obs2_00439,geoheritage_expanded_20260809,,
loc_00400,Houses and the granaries cover the sum mits of the red brick hills surrounding the lake,32.13279722222222,-6.330252777777778,Béni Mellal-Khénifra,C&Ar,Central High Atlas,1,obs2_00440,geoheritage_expanded_20260809,,
loc_00401,Silty and sandstone strata tracks of footprints of theropod and sauropod dinosaurs,32.112341666666666,-6.340222222222222,Béni Mellal-Khénifra,St&PL,Central High Atlas,1,obs2_00441,geoheritage_expanded_20260809,,
loc_00402,Cross-stratification and current ripples) of Guettioua and Jbel Sidal Fms,32.083733333333335,-6.307263888888889,Béni Mellal-Khénifra,S,Central High Atlas,1,obs2_00442,geoheritage_expanded_20260809,,
loc_00403,"Beautiful views of the lake, the outlet and the meanders of Ahansal river",32.069947222222225,-6.424030555555556,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00443,geoheritage_expanded_20260809,,
loc_00404,Panoramic view of the meanders,32.069947222222225,-6.424030555555556,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00444,geoheritage_expanded_20260809,,
loc_00405,Continental Guettioua Fm on the marine Fm BIII with a gap in the Tilougite Fm,32.069947222222225,-6.424030555555556,Béni Mellal-Khénifra,St,Central High Atlas,1,obs2_00445,geoheritage_expanded_20260809,,
loc_00406,Coffee built on the massive limestone of BIII,32.069947222222225,-6.424030555555556,Béni Mellal-Khénifra,Ar,Central High Atlas,1,obs2_00446,geoheritage_expanded_20260809,,
loc_00407,"Hotels, chalets and guest houses, coffee shop, and restaurants",32.10832777777778,-6.472758333333333,Béni Mellal-Khénifra,Ar,Central High Atlas,1,obs2_00447,geoheritage_expanded_20260809,,
loc_00408,Cavities and caves  on the left bank of the Assif Assemsil,32.10832777777778,-6.472758333333333,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00448,geoheritage_expanded_20260809,,
loc_00409,Deep gorges in Fm BIII limestones from the Assif Assemssil river,32.08027777777778,-6.46,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00449,geoheritage_expanded_20260809,,
loc_00410,Troglodyte construction of the Ait Aloui and Ait Izza douars,32.08524444444445,-6.443269444444445,Béni Mellal-Khénifra,C&Ar,Central High Atlas,1,obs2_00450,geoheritage_expanded_20260809,,
loc_00411,Spring of Ain Asserdoune,32.325138888888894,-6.335702777777778,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00451,geoheritage_expanded_20260809,,
loc_00412,Spring of Ain El Ghazi,32.32443055555556,-6.316886111111111,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00452,geoheritage_expanded_20260809,,
loc_00413,Karren Moudj,32.27661944444444,-6.287808333333333,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00453,geoheritage_expanded_20260809,,
loc_00414,Canyon of Hansala,32.37435833333333,-6.143083333333334,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00454,geoheritage_expanded_20260809,,
loc_00415,Canyon of Moudj,32.28550833333333,-6.316947222222222,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00455,geoheritage_expanded_20260809,,
loc_00416,Timskar Waterfalls,32.28123611111111,-6.265222222222223,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00456,geoheritage_expanded_20260809,,
loc_00417,Tazerkount ruiniformes landscapes,32.190777777777775,-6.517761111111111,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00457,geoheritage_expanded_20260809,,
loc_00418,Ruiniformes Landscapes of Oribaa,32.30911666666666,-6.353455555555556,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00458,geoheritage_expanded_20260809,,
loc_00419,Caves of Orbiaa,32.306713888888886,-6.336480555555555,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00459,geoheritage_expanded_20260809,,
loc_00420,Caves of Ain El ghazi,32.33271388888889,-6.310772222222222,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00460,geoheritage_expanded_20260809,,
loc_00421,Ain Orbiaa,32.30702222222222,-6.350052777777777,Béni Mellal-Khénifra,,Central High Atlas,1,obs2_00461,geoheritage_expanded_20260809,,
loc_00422,Ruiniformes Landscapes of Tassemit,32.29003055555555,-6.271786111111111,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00462,geoheritage_expanded_20260809,,
loc_00423,Travertines of El Ksiba,32.56476388888888,-6.017641666666667,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00463,geoheritage_expanded_20260809,,
loc_00424,Panoramic view of rurate,32.18103055555555,-6.519197222222222,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00464,geoheritage_expanded_20260809,,
loc_00425,Spring of Tamoudjout,32.49888055555556,-6.146663888888889,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00465,geoheritage_expanded_20260809,,
loc_00426,Spring of Ouchrah,32.429205555555555,-6.170663888888889,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,1,obs2_00466,geoheritage_expanded_20260809,,
loc_00427,Panoramic view of   Beni Mellal city,32.32462777777778,-6.337727777777777,Béni Mellal-Khénifra,G,Central High Atlas,1,obs2_00467,geoheritage_expanded_20260809,,
loc_00428,Caves of the cliffs of Timoulilte,32.20083611111112,-6.4307138888888895,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00468,geoheritage_expanded_20260809,,
loc_00429,Cave of the cliffs of Tanougha,32.49078888888889,-6.135119444444445,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00469,geoheritage_expanded_20260809,,
loc_00430,Cave of Foum El Ancer,32.370697222222226,-6.248286111111111,Béni Mellal-Khénifra,K,Central High Atlas,1,obs2_00470,geoheritage_expanded_20260809,,
loc_00431,Sebkha Talaklekt,21.578180555555555,-15.657905555555557,,,Sahara and Meseta,1,obs2_00471,geoheritage_expanded_20260809,,
loc_00432,Sebkhet Dkhayla,21.753644444444443,-16.876597222222223,,,Sahara and Meseta,1,obs2_00472,geoheritage_expanded_20260809,,
loc_00433,Sebkhat Fares,22.41135833333333,-16.41094722222222,,,Sahara and Meseta,1,obs2_00473,geoheritage_expanded_20260809,,
loc_00434,Sebkha of Imili,23.11620555555556,-16.093491666666665,,,Sahara and Meseta,1,obs2_00474,geoheritage_expanded_20260809,,
loc_00435,Sebkhat Ad-Dam,23.863325,-15.676680555555556,,,Sahara and Meseta,1,obs2_00475,geoheritage_expanded_20260809,,
loc_00436,Sebkha of Skaymate,24.54140555555556,-14.960672222222222,,,Sahara and Meseta,1,obs2_00476,geoheritage_expanded_20260809,,
loc_00437,Sebkhat Aridal,26.268966666666667,-14.195486111111112,,,Sahara and Meseta,1,obs2_00477,geoheritage_expanded_20260809,,
loc_00438,Sebkha Oum Dba,27.8315,-12.93711388888889,,,Sahara and Meseta,1,obs2_00478,geoheritage_expanded_20260809,,
loc_00439,Sebkha Tizfourine,27.873752777777774,-12.786202777777778,,,Sahara and Meseta,1,obs2_00479,geoheritage_expanded_20260809,,
loc_00440,Sebkha Tah,27.7551,-12.71916388888889,,,Sahara and Meseta,1,obs2_00480,geoheritage_expanded_20260809,,
loc_00441,Sebkha Tazgha,27.994019444444444,-12.268030555555557,,,Sahara and Meseta,1,obs2_00481,geoheritage_expanded_20260809,,
loc_00442,Sebkha Lahmira,28.138022222222222,-11.808975,,,Sahara and Meseta,1,obs2_00482,geoheritage_expanded_20260809,,
loc_00443,Sebkha Zima,31.91809444444445,-9.11181388888889,,,Sahara and Meseta,1,obs2_00483,geoheritage_expanded_20260809,,
loc_00444,Sebkha Lamhaguen,27.85493055555556,-12.649913888888888,,,Sahara and Meseta,1,obs2_00484,geoheritage_expanded_20260809,,
loc_00445,Akchour Dam,35.23816699846036,-5.176274938018656,Tanger-Al Hoceima,,Rif,1,obs2_00496,geoheritage_expanded_20260809,,
loc_00446,Sidi Abdel Hamid Ecomuseum,35.17232940013272,-5.268751286983315,Tanger-Al Hoceima,,Rif,1,obs2_00497,geoheritage_expanded_20260809,,
loc_00447,Sidi Abdel Hamid Lookout,35.17314093736768,-5.269189069131,Tanger-Al Hoceima,,Rif,1,obs2_00498,geoheritage_expanded_20260809,,
loc_00448,Bab Taza Phtanites,35.064510140672404,-5.181156471058046,Tanger-Al Hoceima,,Rif,1,obs2_00500,geoheritage_expanded_20260809,,
loc_00449,Ametrasse fallen blocks,35.07907970516082,-5.08136111904997,Tanger-Al Hoceima,,Rif,1,obs2_00505,geoheritage_expanded_20260809,,
loc_00450,Jbel Chrafate Panorama,35.0790706925359,-5.081361152532858,Tanger-Al Hoceima,,Rif,1,obs2_00506,geoheritage_expanded_20260809,,
loc_00451,Ametrasse Tertiary Fm Succession,35.10315343199355,-4.987769151671308,Tanger-Al Hoceima,,Rif,1,obs2_00507,geoheritage_expanded_20260809,,
loc_00452,Koudiat Sbaâ Panorama,35.06633352933115,-5.040103522290227,Tanger-Al Hoceima,,Rif,1,obs2_00508,geoheritage_expanded_20260809,,
loc_00453,Raghdat Southern entry of TNP,35.09006160553466,-5.156661160915913,Tanger-Al Hoceima,,Rif,1,obs2_00509,geoheritage_expanded_20260809,,
loc_00454,Jbel Bou Slimane Panorama,35.12139744629058,-5.133855304695491,Tanger-Al Hoceima,,Rif,1,obs2_00510,geoheritage_expanded_20260809,,
loc_00455,Jbel Kelti Panorama,35.0841271788377,-5.0815068304971005,Tanger-Al Hoceima,,Rif,1,obs2_00513,geoheritage_expanded_20260809,,
loc_00456,Oued El Kelaa Gorge and waterfall,35.20843181074154,-5.131553454074437,Tanger-Al Hoceima,,Rif,1,obs2_00516,geoheritage_expanded_20260809,,
loc_00457,Jbel Tissouka Panorama,35.160710459075226,-5.216027758962821,Tanger-Al Hoceima,,Rif,1,obs2_00518,geoheritage_expanded_20260809,,
loc_00458,Ammonites from Alma,30.510416666666668,-9.590416666666668,Souss-Massa,,Western High Atlas,1,obs2_00519,geoheritage_expanded_20260809,,
loc_00459,The anticlinal fold of the Paradis Valley,30.587777777777777,-9.528083333333337,Souss-Massa,,Western High Atlas,1,obs2_00520,geoheritage_expanded_20260809,,
loc_00460,The gorges of the Paradise Valley,30.58908333333333,-9.524611111111112,Souss-Massa,,Western High Atlas,1,obs2_00521,geoheritage_expanded_20260809,,
loc_00461,Imouzzer Ida-Outanane faults and fold,30.691222222222223,-9.6215,Souss-Massa,,Western High Atlas,1,obs2_00522,geoheritage_expanded_20260809,,
loc_00462,Imouzzer Ida-Outanane waterfalls,30.67741666666667,-9.48011111111111,Souss-Massa,,Western High Atlas,1,obs2_00523,geoheritage_expanded_20260809,,
loc_00463,The Moulay Abd Allah dam,30.77252777777778,-9.675916666666666,Souss-Massa,,Western High Atlas,1,obs2_00524,geoheritage_expanded_20260809,,
loc_00464,Imi Ouggoug cave,30.614722222222223,-9.468666666666667,Souss-Massa,,Western High Atlas,1,obs2_00525,geoheritage_expanded_20260809,,
loc_00465,Assif n’El Had cave,30.746972222222222,-9.476666666666668,Souss-Massa,,Western High Atlas,1,obs2_00526,geoheritage_expanded_20260809,,
loc_00466,The Birfichou chasm,30.694777777777777,-9.402555555555557,Souss-Massa,,Western High Atlas,1,obs2_00527,geoheritage_expanded_20260809,,
loc_00467,The Win Timdwin cave,30.680444444444447,-9.344833333333334,Souss-Massa,,Western High Atlas,1,obs2_00528,geoheritage_expanded_20260809,,
loc_00468,Beni Moussa spring,35.318922,-5.342704,Tanger-Al Houceima,,Rif,1,obs2_00529,geoheritage_expanded_20260809,,
loc_00469,Boujmil spring,35.761002,-5.441038,Tanger-Al Houceima,,Rif,1,obs2_00530,geoheritage_expanded_20260809,,
loc_00470,Zarjoun spring,35.745521,-5.432185,Tanger-Al Houceima,,Rif,1,obs2_00531,geoheritage_expanded_20260809,,
loc_00471,Al Kouf spring,35.714694,-5.430446,Tanger-Al Houceima,,Rif,1,obs2_00532,geoheritage_expanded_20260809,,
loc_00472,Polje of Fahs Lamhar,35.664804,-5.441151,Tanger-Al Houceima,,Rif,1,obs2_00533,geoheritage_expanded_20260809,,
loc_00473,Onsar spring,35.648108,-5.431448,Tanger-Al Houceima,,Rif,1,obs2_00534,geoheritage_expanded_20260809,,
loc_00474,Azeroual spring,35.611045,-5.389665,Tanger-Al Houceima,,Rif,1,obs2_00535,geoheritage_expanded_20260809,,
loc_00475,Al Mashar cave,35.664627,-5.426957,Tanger-Al Houceima,,Rif,1,obs2_00536,geoheritage_expanded_20260809,,
loc_00476,Alouiya spring,35.641148,-5.443133,Tanger-Al Houceima,,Rif,1,obs2_00537,geoheritage_expanded_20260809,,
loc_00477,Al Keddane spring,35.654769,-5.456236,Tanger-Al Houceima,,Rif,1,obs2_00538,geoheritage_expanded_20260809,,
loc_00478,Limestone pavement of Bhar Nazef,35.60087,-5.390362,Tanger-Al Houceima,,Rif,1,obs2_00539,geoheritage_expanded_20260809,,
loc_00479,Doline of Dersa Mountain,35.594108,-5.379917,Tanger-Al Houceima,,Rif,1,obs2_00540,geoheritage_expanded_20260809,,
loc_00480,Torreta spring,35.548847,-5.355334,Tanger-Al Houceima,,Rif,1,obs2_00541,geoheritage_expanded_20260809,,
loc_00481,Zarka spring,35.312201,-5.203304,Tanger-Al Houceima,,Rif,1,obs2_00542,geoheritage_expanded_20260809,,
loc_00482,Taht Lghar cave,35.304508,-5.195604,Tanger-Al Houceima,,Rif,1,obs2_00543,geoheritage_expanded_20260809,,
loc_00483,Uvala of Dar Akhanous,35.501247,-5.34851,Tanger-Al Houceima,,Rif,1,obs2_00544,geoheritage_expanded_20260809,,
loc_00484,Al Hamma cave,35.27706,-5.18095,Tanger-Al Houceima,,Rif,1,obs2_00545,geoheritage_expanded_20260809,,
loc_00485,Moukdassen spring,35.536092,-5.334538,Tanger-Al Houceima,,Rif,1,obs2_00546,geoheritage_expanded_20260809,,
loc_00486,Limestone pavement of Jebala,35.373907,-5.265274,Tanger-Al Houceima,,Rif,1,obs2_00547,geoheritage_expanded_20260809,,
loc_00487,Spring of Mountain Moussa,35.543071,-5.24645,Tanger-Al Houceima,,Rif,1,obs2_00548,geoheritage_expanded_20260809,,
loc_00488,Knadel cave,35.2448045,-5.314465,Tanger-Al Houceima,,Rif,1,obs2_00549,geoheritage_expanded_20260809,,
loc_00489,Complex of cavities of Mountain Kelti,35.373904,-5.265272,Tanger-Al Houceima,,Rif,1,obs2_00550,geoheritage_expanded_20260809,,
loc_00490,Achakrade spring,35.305593,-5.334694,Tanger-Al Houceima,,Rif,1,obs2_00551,geoheritage_expanded_20260809,,
loc_00491,Kelti spring,35.348393,-5.269338,Tanger-Al Houceima,,Rif,1,obs2_00552,geoheritage_expanded_20260809,,
