Locality_ID,Dist_to_Highway_m,LeastCost_Hours,LeastCost_Effective_m
loc_01005,364.7110197217106,0.07312267779438092,368.30007151162613
loc_01006,306.5782639011256,0.05850075211970211,294.65320252297823
loc_01007,3496.412580140214,0.9331826037818514,4700.200130426188
loc_01008,1561.0319550073518,0.3883170104023837,1955.852643998342
loc_01009,841.8457386454497,0.20436339823521754,1029.325736620841
loc_01010,585.7818652264184,0.13311370107569506,670.4593855713949
loc_01011,43.43631577125084,0.0,0.0
loc_01012,146.41469508728142,0.035300451271821257,177.7992699387099
loc_01013,20.375713825096696,0.0,0.0
loc_01014,5662.054002783906,2.258785348776608,11376.919316646878
loc_01015,4979.751078635928,1.3411358693420747,6754.9555279477145
loc_01016,2922.137164222336,0.7363215231205967,3708.661632762367
loc_01017,1404.382234842958,0.345213997938382,1738.7538854230886
loc_01036,1370.1809196254435,0.3369043622942725,1696.9003935341982
loc_01018,1073.6771317753876,0.26037387919330723,1311.4360854824115
loc_01019,408.8777707954455,0.1059328579045902,533.5564877889306
loc_00946,9.376101949575483,0.0,0.0
loc_01041,604.7621041415312,0.14272358033802351,718.8618692644311
loc_00955,101.2444084762555,0.012100150423940411,60.945337354441676
loc_01042,573.9566005156105,0.13874303801479917,698.8129040662332
loc_00994,215.88109522735343,0.04031249768417196,203.04365523432338
loc_01039,898.2371130761987,0.22193436214399426,1117.8261507102707
loc_01040,729.5267480539356,0.18514363971056066,932.5207692347686
loc_01119,293.0975577848772,0.07312267779438103,368.3000715116267
loc_01043,357.461359322429,0.07312267779438106,368.3000715116268
loc_01044,1597.8680471674,0.40753676892704066,2052.6576113844144
loc_01045,2517.198857595766,0.648118152579051,3264.404000822717
loc_01046,1530.7606049471096,0.40355622660381646,2032.6086461862176
loc_01048,1560.1247888539233,0.39161459963414363,1972.461750591625
loc_01049,6307.602076356907,1.9740572917982406,9942.817518004085
loc_01050,1629.8400879797966,0.4065052648379138,2047.4621912869968
loc_01052,847.8290312555272,0.21232448288166567,1069.4236670172338
loc_01053,2132.103859787564,0.5563484532766538,2802.1836905830587
loc_01054,2336.200385608937,0.6315786927594005,3181.0990068307015
loc_00842,5762.430153832189,1.4675898900482491,7391.871820865472
loc_01056,4020.330414690216,1.0611707999307836,5344.843669423033
loc_01057,1093.7648087051523,0.27396430077885997,1379.887534373645
loc_01058,5382.707414022185,1.4682803041416486,7395.349258613124
loc_01059,961.3760041737992,0.24513466299187525,1234.6800832945396
loc_01060,4369.351595958757,1.199937674231535,6043.776630714818
loc_01061,4555.24162675195,1.5121342890205136,7616.230471584744
loc_01062,4934.746563885342,1.478451366747341,7446.578278091314
loc_01063,1212.3733615937776,0.31075502321229287,1565.1929158491434
loc_01064,432.6347267425035,0.09632297864226186,485.15400409589483
loc_01067,3265.5592394347373,0.8387326057744482,4224.479846792475
loc_01068,1018.3197510476814,0.27396430077885975,1379.8875343736438
loc_01069,1116.2331208954652,0.2875547223644123,1448.338983264877
loc_01070,816.6938161534465,0.19873406129611343,1000.9722181260025
loc_01072,243.1227454087801,0.040312497684171854,203.0436552343229
loc_01073,2646.352996470855,0.6637059197781437,3342.915564503083
loc_01074,2884.5914110974986,1.0229691063745656,5152.431590256788
loc_01075,1289.8371257024069,0.31240381782817306,1573.4974691457862
loc_01076,247.44868896248497,0.040312497684171875,203.04365523432296
loc_01077,3102.492993645127,0.890079591317849,4483.101371850931
loc_01079,3448.9754491073163,0.8837673012872778,4451.307994751164
loc_01080,1063.0092294104666,0.24678345760775489,1242.9846365911794
loc_01081,6828.644887727975,2.0477120481912734,10313.797532207149
loc_01082,744.93932635634,0.17155321812500815,864.069320343536
loc_01083,239.5981115898456,0.040312497684171875,203.04365523432296
loc_01084,897.7836991515328,0.22090285805486756,1112.6307306128535
loc_01085,3043.594053241282,1.1539269383824524,5812.032419279198
loc_01086,748.4672220091036,0.17155321812500812,864.0693203435359
loc_01087,60.61259998822535,0.012100150423940423,60.94533735444174
loc_01088,734.7845178281192,0.17155321812500826,864.0693203435366
loc_01089,877.0482818059364,0.22090285805486784,1112.630730612855
loc_01090,414.9190187307126,0.10593285790459016,533.5564877889303
loc_01091,3228.8258595042016,0.8685280850858474,4374.551992563302
loc_01092,435.2560879242902,0.09632297864226183,485.1540040958947
loc_01093,1386.436975468324,0.6196370657897273,3120.952111236107
loc_01094,1862.9725635630352,0.4761061673815572,2398.0239890398057
loc_01095,127.36837143654849,0.012100150423940411,60.945337354441676
loc_01096,225.3935145290324,0.04031249768417189,203.04365523432304
loc_01097,3423.822376416992,0.9149286867816094,4608.259857731839
loc_01098,775.224336264136,0.18116309738733632,912.4718040365708
loc_01099,3635.766389219537,0.9261873606598174,4664.966894721514
loc_01100,756.2620363196532,0.18912418203378523,952.5697344329676
loc_01101,626.2492165642425,0.66194333886268,3334.0378989581236
loc_01102,60.61259998822535,0.012100150423940423,60.94533735444174
loc_01103,4993.429485188908,1.3586519468760698,6843.179493521215
loc_01104,249.9216572624576,0.040312497684171916,203.04365523432318
loc_01105,945.7714477335091,0.22756369908309798,1146.179669205107
loc_01106,528.0790406008733,0.11952327949014276,602.0079366801633
loc_01107,770.371669361277,0.17951430277145686,904.1672507399319
