Locality_ID,Favorability_Score
loc_00139,0.09390173639390828
loc_00096,0.14985138358582964
loc_00097,0.14985138358582964
loc_00135,0.07480279229029631
loc_00103,0.0801940763572554
loc_00088,0.09209426214502138
loc_00089,0.09209426214502138
loc_00090,0.24777515412499734
loc_00137,0.19694539967192035
loc_00102,0.1812801959555145
loc_00125,0.15684884853791262
loc_00126,0.21250405539099768
loc_00117,0.39954076946288536
loc_00138,0.1235181952959789
loc_00093,0.1318387041823216
loc_00091,0.061078778302286
loc_00132,0.07959971137163128
loc_00100,0.08301388986454299
loc_00111,0.07837195604398214
loc_00134,0.08671448058126546
loc_00099,0.04370371601408396
loc_00123,0.13728065859829267
loc_00121,0.045904755156839935
loc_00263,0.048157368601586724
loc_00264,0.048157368601586724
loc_00265,0.07739338922156375
loc_00267,0.07866886849158282
loc_00266,0.059787247003255134
loc_00261,0.05232375151994913
loc_00262,0.05232375151994913
loc_00260,0.12201619930346197
loc_00256,0.2910423909856761
loc_00257,0.2910423909856761
loc_00258,0.2910423909856761
loc_00259,0.2910423909856761
loc_00251,0.5692780227724902
loc_00252,0.390651975798723
loc_00253,0.390651975798723
loc_00254,0.390651975798723
loc_00255,0.390651975798723
loc_00155,0.05939727842639895
loc_00154,0.07099868591990818
loc_00150,0.11805930899991
loc_00153,0.12061014989392473
loc_00152,0.18241087921549493
loc_00163,0.05868678269807223
loc_00160,0.12972574648957896
loc_00159,0.08326230654019307
loc_00158,0.08326230654019307
loc_00161,0.16184540229296618
loc_00005,0.07690330193881975
loc_00077,0.19282578369911646
loc_00065,0.3490611337806204
loc_00275,0.2448843977055426
loc_00066,0.2858077947048495
loc_00067,0.4894171966833371
loc_00058,0.4312443448474006
loc_00069,0.4312443448474006
loc_00059,0.49399443108281477
loc_00061,0.40185991853106023
loc_00060,0.4196316276920698
loc_00062,0.412541578167929
loc_00270,0.5368191167181591
loc_00064,0.1395591845757334
loc_00273,0.16524715350478486
loc_00269,0.05648216364396172
loc_00272,0.4527435801692916
loc_00271,0.4803081191791865
loc_00268,0.5518861915457641
loc_01184,0.9288929039529512
loc_01185,0.950168175491613
loc_01186,0.9306289144102903
loc_01187,0.9353750155911572
loc_01188,0.9099076493578534
loc_01189,0.9025676341538411
loc_01192,0.8861677686348738
loc_01193,0.884268269985375
loc_00402,0.9392705962238068
loc_00403,0.9598806454858504
loc_00404,0.9360639649688236
loc_00405,0.9351750760799348
loc_00413,0.9174286916597784
loc_00414,0.9165764189325057
loc_00418,0.9384674263879889
loc_00420,0.9223763136432698
loc_00423,0.9320245488160257
loc_00424,0.9244628796939666
loc_00179,0.43672832002642037
loc_00173,0.46631006570268996
loc_00176,0.5082831280321468
loc_00166,0.44587373639318023
loc_00193,0.18861129567483503
loc_00340,0.9530315516904022
loc_00180,0.42326720070643215
loc_00182,0.22808477045655767
loc_00202,0.30749552715809947
loc_00181,0.4102876292342588
loc_00203,0.38716779743826485
loc_00183,0.2716005912314796
loc_00178,0.39957830497846314
loc_00328,0.44662447103092345
loc_00192,0.17612570474935674
loc_00171,0.20957063660283995
loc_00198,0.3253787363511499
loc_00200,0.38378309678686695
loc_00168,0.3419166530422623
loc_00191,0.2251040529457285
loc_00164,0.35608738534520096
loc_00165,0.39913230077976297
loc_00196,0.20435234069818314
loc_00185,0.20435234069818314
loc_00184,0.1601344380279811
loc_00201,0.35135958256410127
loc_00194,0.3131294550101551
loc_00189,0.20381662641246887
loc_00188,0.20381662641246887
loc_00197,0.2985510711453608
loc_00195,0.35125123761894383
loc_00187,0.1912713665801394
loc_00169,0.3427861426754246
loc_00170,0.4293969240716574
loc_00186,0.22459025794722023
loc_00199,0.3163717270540531
loc_00543,0.9481058169868029
loc_00544,0.9479947058756917
loc_00545,0.9509499197149996
loc_00546,0.9585358256219583
loc_00552,0.9604879744447474
loc_00553,0.9437752455070186
loc_00555,0.9335762948668137
loc_00556,0.9464170968704896
loc_00561,0.9356907400836197
loc_00562,0.9505482463396423
loc_00568,0.9477924775484634
loc_00570,0.9351228964635315
loc_00571,0.9472230331040189
loc_00440,0.9331238097532258
loc_00441,0.9188249492327893
loc_00442,0.93825922884264
