Excel_Row_Index,Geosite_Name,Geosite_Type,Geological_Domain,Administrative_Region,Latitude_WGS84,Longitude_WGS84,Elevation_m,Slope_deg,Ruggedness,Dist_to_Dam_m,Dist_to_River_m,LULC_Class,Soil_Class,Geology_Class,Domain_Geosite_Count,Region_Geosite_Count,Dist_to_Highway_m,Dist_to_Piste_m,Accessibility,Accessibility_v1,Fuzzy_Accessibility_Score,Fuzzy_Accessibility_Category
362,Chrafate Alluvial Fan ,S,Rif,Tanger-Tétouan-Al Hoceïma,35.340635355491365,-5.440158153083255,862.94384765625,10.818002700805664,263.554443359375,16797.39453125,4256.6865234375,7.0,9.0,24.0,40.0,40.0,6034.343,0.0,Difficult,Difficult,0.4786343660399332,Moderate
363,Beni Derkoul Radiolarites,PL,Rif,Tanger-Tétouan-Al Hoceïma,35.3618211825068,-5.435482141506588,1027.55615234375,12.386090278625488,332.0784912109375,14426.86328125,4256.6865234375,13.0,,70.0,40.0,40.0,4733.728,0.0,Difficult,Difficult,0.42578499869445013,Moderate
364,Jbel Chrafate,S,Rif,Tanger-Tétouan-Al Hoceïma,35.361319189135315,-5.424339137879596,1171.591796875,14.022329330444336,299.1166076660156,13483.7861328125,5199.76318359375,15.0,,70.0,40.0,40.0,3550.296,0.0,Difficult,Difficult,0.41095701968115267,Moderate
365,Ametrasse rocks fall ,G,Rif,Tanger-Tétouan-Al Hoceïma,35.36131919122874,-5.424328138081956,1171.591796875,14.022329330444336,299.1166076660156,13483.7861328125,5199.76318359375,15.0,,70.0,40.0,40.0,3550.296,0.0,Difficult,Difficult,0.41095701968115267,Moderate
366,AmetrasseTertiary Fm Succession ,S,Rif,Tanger-Tétouan-Al Hoceïma,35.43814464119641,-5.394612761384898,780.6377563476562,9.757123947143556,334.9364624023437,8284.0244140625,4256.6865234375,15.0,,,40.0,40.0,0.0,0.0,Easy,Difficult,0.610870595576873,Easy
367,Kodiat Sbaâ,G,Rif,Tanger-Tétouan-Al Hoceïma,35.3952673598756,-5.43976561160645,862.94384765625,6.142615795135498,295.22100830078125,13716.8056640625,1183.4320068359375,11.0,,,40.0,40.0,1673.6256,0.0,Difficult,Difficult,0.4860312141609364,Moderate
368,Raghdat Southern,G,Rif,Tanger-Tétouan-Al Hoceïma,35.299406646993035,-5.411120390022425,574.8724365234375,10.226445198059082,259.1453552246094,17026.744140625,0.0,13.0,,,40.0,40.0,1673.6256,0.0,Difficult,Difficult,0.4883223097222415,Moderate
369,Jbel Bou Sliman,G,Rif,Tanger-Tétouan-Al Hoceïma,35.31806624622103,-5.372840869212867,924.6734619140624,9.938739776611328,314.5191650390625,14656.2119140625,1656.8048095703125,13.0,,,40.0,40.0,0.0,1183.432,Easy,Difficult,0.6161390171410749,Easy
370,Jbel Lakraa,S,Rif,Tanger-Tétouan-Al Hoceïma,35.21666666666667,-5.25,1315.6275634765625,12.178386688232422,287.11016845703125,24600.708984375,2599.881591796875,15.0,8.0,,40.0,40.0,4266.925,0.0,Difficult,Difficult,0.44561867243073405,Moderate
371,Oued Tassikisste Gorge ,G,Rif,Tanger-Tétouan-Al Hoceïma,35.25584836067911,-5.048941605258649,1315.6275634765625,10.62480926513672,248.6056060791016,29338.1015625,1656.8048095703125,13.0,9.0,24.0,40.0,40.0,5917.16,1183.432,Difficult,Difficult,0.16376914941634974,Difficult
373,Khzanat Spring,H,Rif,Tanger-Tétouan-Al Hoceïma,35.21636688344947,-5.05173898180192,883.5203857421875,13.657771110534668,355.3737487792969,32422.361328125,3313.609619140625,15.0,9.0,,40.0,40.0,5917.16,1673.6256,Difficult,Difficult,0.02594662667411907,Difficult
374,Jbel Tellouja karst ,G,Rif,Tanger-Tétouan-Al Hoceïma,35.23181859593759,-5.279753047641164,1171.591796875,12.493728637695312,346.1594543457031,22951.2421875,1183.4320068359375,13.0,,32.0,40.0,40.0,2366.864,1183.432,Difficult,Difficult,0.1634763736791042,Difficult
375,Raghdat Arimlal ,G,Rif,Tanger-Tétouan-Al Hoceïma,35.16939288330852,-5.084877527601663,595.448974609375,6.734619617462158,192.32882690429688,27917.98828125,1183.4320068359375,15.0,,,40.0,40.0,8284.024,2366.864,Difficult,Difficult,0.0025823405650107507,Difficult
376,Pont de Dieu and Farda River,G,Rif,Tanger-Tétouan-Al Hoceïma,35.28091801260875,-5.266496643168397,965.8265380859376,7.813151836395264,233.3141632080078,17267.099609375,2366.864013671875,13.0,8.0,,40.0,40.0,2366.864,1183.432,Difficult,Difficult,0.2074656734089719,Difficult
377,Oued ElKelaa Gorge and waterfall,G,Rif,Tanger-Tétouan-Al Hoceïma,35.3196662940637,-5.266656014410412,595.448974609375,4.309171676635742,150.64476013183594,12533.373046875,1183.4320068359375,11.0,3.0,,40.0,40.0,4266.925,1183.432,Difficult,Difficult,0.22101318375161141,Difficult
378,Tissimlane cherty limestone,S,Rif,Tanger-Tétouan-Al Hoceïma,35.23326080094855,-5.301047739972288,657.1785888671875,5.3606157302856445,274.7101745605469,22485.208984375,2366.864013671875,15.0,9.0,32.0,40.0,40.0,0.0,0.0,Easy,Difficult,0.6759670186694016,Easy
379,Jbel Tissouka,S,Rif,Tanger-Tétouan-Al Hoceïma,35.25047137989931,-5.325119157861406,513.1428833007812,4.652425289154053,142.3348846435547,20584.37890625,0.0,6.0,9.0,32.0,40.0,40.0,0.0,0.0,Easy,Difficult,0.9131758553437772,Easy
380,Upper Ordovician Quartzite slump balls,S&SG,Central Massif,Rabat-Salé-Kénitra,33.599044444444445,-6.110261111111111,986.403076171875,7.043712615966797,187.8599853515625,36202.01171875,1183.4320068359375,15.0,9.0,30.0,41.0,34.0,0.0,0.0,Easy,Difficult,0.8213013916597767,Easy
381,Givetian reefal lime stones Stromatoporas,S&PL,Central Massif,Rabat-Salé-Kénitra,33.54575277777778,-6.007341666666667,945.25,5.958290100097656,137.2962188720703,31708.634765625,0.0,8.0,9.0,56.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.9145807072063216,Easy
382,Givetian reefal lime stones Algal laminitis,S&PL,Central Massif,Rabat-Salé-Kénitra,33.556780555555555,-6.039383333333333,842.3673706054688,4.394039154052734,118.7210464477539,34792.89453125,0.0,6.0,9.0,56.0,41.0,34.0,0.0,1183.432,Easy,Moderate,0.9402271365718247,Easy
383,Givetian reefal lime stones Slump balls,S,Central Massif,Rabat-Salé-Kénitra,33.54856111111111,-6.030172222222222,883.5203857421875,3.360659599304199,120.40374755859376,34079.16796875,1183.4320068359375,15.0,9.0,56.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.941571737785147,Easy
384,Famenno-Tournai sian calcareous (Mid Devonian reef limestones) rocks falls of Tiliouine,S,Central Massif,Rabat-Salé-Kénitra,33.545833333333334,-6.0075,945.25,5.958290100097656,137.2962188720703,31708.634765625,0.0,8.0,9.0,56.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.9145807072063216,Easy
386,Middle Devonian reefal limestone olistoliths within the Tournisian turbid ites West of Tiliouine,SG,Central Massif,Rabat-Salé-Kénitra,33.55333333333333,-6.070277777777777,883.5203857421875,4.968565464019775,132.75047302246094,36679.046875,0.0,8.0,9.0,,41.0,34.0,0.0,0.0,Easy,Moderate,0.9240268564896491,Easy
387,Tournaisian reefal limestones Olistoliths of Tiddas,SG,Central Massif,Rabat-Salé-Kénitra,33.52833333333333,-6.251666666666667,595.448974609375,1.375174641609192,142.049072265625,25085.08984375,4256.6865234375,15.0,9.0,30.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.9211085161969359,Easy
388,Westphalian red conglomerates,SG,Central Massif,Rabat-Salé-Kénitra,33.52388888888889,-6.256388888888889,780.6377563476562,5.955723762512207,135.62794494628906,23668.640625,5913.49072265625,15.0,9.0,30.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.916634497751615,Easy
389,Granite of Zaer,SG,Central Massif,Rabat-Salé-Kénitra,33.39418611111111,-6.580788888888889,883.5203857421875,4.149006843566895,88.4395980834961,11116.9228515625,13483.787109375,4.0,8.0,61.0,41.0,34.0,0.0,1183.432,Easy,Moderate,0.9611251743555863,Easy
390,Variscan synoro genic Granite of Oulmes,SG,Central Massif,Rabat-Salé-Kénitra,33.441111111111105,-6.0525,1027.55615234375,4.149003982543945,95.6523666381836,28598.693359375,10650.8876953125,8.0,3.0,,41.0,34.0,0.0,0.0,Easy,Moderate,0.9574190725985993,Easy
392,The El Karit mine: fillonien complex with the Tin and tungsten,SG,Central Massif,Rabat-Salé-Kénitra,33.418055555555554,-6.1025,1151.0152587890625,2.0528604984283447,83.73470306396484,32633.369140625,15133.2548828125,8.0,3.0,56.0,41.0,34.0,2366.864,0.0,Moderate,Easy,0.7178215455333072,Easy
393,The El Karit mine: giant andalusite,SG,Central Massif,Rabat-Salé-Kénitra,33.4225,-6.101944444444444,1130.438720703125,2.141432046890259,91.67401123046876,32866.38671875,13949.822265625,15.0,3.0,56.0,41.0,34.0,3347.2512,0.0,Moderate,Moderate,0.7149537347909525,Easy
394,Autunian fluviatile channels volcano-detritic Red serie of Souk Sebt,S,Central Massif,Rabat-Salé-Kénitra,33.644644444444445,-6.143858333333334,986.403076171875,4.642501831054688,174.40362548828125,29585.80078125,1656.8048095703125,6.0,9.0,30.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.859678817384977,Easy
395,Autunian Trachy andesite of Tiddas,SG,Central Massif,Rabat-Salé-Kénitra,33.57888888888889,-6.270833333333333,1109.8623046875,3.0270352363586426,99.53956604003906,23883.310546875,4733.72802734375,8.0,9.0,46.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.9580727779050161,Easy
396,Permian Rhyolite of Souk Sebt,SG,Central Massif,Rabat-Salé-Kénitra,33.64218611111111,-6.135827777777778,1130.438720703125,5.794360637664795,176.2466278076172,29818.81640625,2599.881591796875,8.0,9.0,30.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.8516225466623064,Easy
397,Triassic Basalts of Jbel Merzaga-Maaziz,SG,Central Massif,Rabat-Salé-Kénitra,33.686030555555554,-6.443472222222223,616.0255126953125,5.685068607330322,150.92774963378906,16083.6669921875,2599.881591796875,15.0,3.0,46.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.8969475416027638,Easy
398,Upper Trias sic evaporate (gypsum) of Khemisset,SG,Central Massif,Rabat-Salé-Kénitra,33.621944444444445,-6.416666666666667,616.0255126953125,6.9960784912109375,126.71942138671876,15140.5908203125,1183.4320068359375,13.0,9.0,46.0,41.0,34.0,0.0,0.0,Easy,Moderate,0.921253589733595,Easy
399,Visean-Miocene uncon,SG,Central Massif,Rabat-Salé-Kénitra,33.565216666666664,-6.749641666666666,780.6377563476562,1.7339211702346802,79.77311706542969,14434.201171875,1183.4320068359375,15.0,9.0,67.0,41.0,34.0,0.0,1183.432,Easy,Easy,0.9702661536084658,Easy
400,Triassic-Miocene uncon of Maaziz,SG,Central Massif,Rabat-Salé-Kénitra,33.61027777777778,-6.405,430.8367309570313,2.9019460678100586,122.31261444091795,14911.2412109375,0.0,11.0,9.0,67.0,41.0,34.0,1183.432,0.0,Moderate,Moderate,0.8383316464055866,Easy
401,Quaternary Basal tic flow of El Harcha,SG,Central Massif,Rabat-Salé-Kénitra,33.48583333333333,-6.158333333333334,1151.0152587890625,3.804174423217773,95.86448669433594,33602.12890625,7100.591796875,6.0,3.0,56.0,41.0,34.0,0.0,1183.432,Easy,Moderate,0.9582788771149188,Easy
402,Quaternary Basal tic flow of Oued Boulahmayl lavas,SG,Central Massif,Rabat-Salé-Kénitra,33.329013888888895,-6.996697222222222,780.6377563476562,1.1136581897735596,88.974365234375,9227.1005859375,0.0,15.0,3.0,28.0,41.0,34.0,2646.2344,1183.432,Moderate,Easy,0.23689334641497892,Difficult
412,Gabroic Intrusion of Idemrane ,PT,Central High Atlas,Béni Mellal-Khénifra,32.20277777777778,-6.119999999999999,1686.005126953125,9.430209159851074,405.3455200195313,3783.313720703125,0.0,8.0,9.0,,119.0,109.0,2366.864,0.0,Difficult,Difficult,0.4484278365565001,Moderate
413,Sills of Idemrane,PT,Central High Atlas,Béni Mellal-Khénifra,32.275,-6.2588888888888885,1932.9234619140625,2.6919376850128174,138.70382690429688,5199.76318359375,0.0,13.0,9.0,71.0,119.0,109.0,1183.432,0.0,Moderate,Moderate,0.8225493803832247,Easy
414,Folded marly limstones of the Bine El OuidaneII  Fm,SG,Central High Atlas,Béni Mellal-Khénifra,32.26083333333333,-6.262777777777778,1912.346923828125,5.451322078704834,187.44532775878903,3313.609619140625,1183.4320068359375,13.0,9.0,,119.0,109.0,0.0,0.0,Easy,Difficult,0.8299743303819507,Easy
415,Fossil wood of the Azilal Fm,PL,Central High Atlas,Béni Mellal-Khénifra,32.27,-6.263888888888889,1932.9234619140625,3.1715686321258545,138.94873046875,4256.6865234375,0.0,13.0,9.0,,119.0,109.0,0.0,0.0,Easy,Moderate,0.9217646683465865,Easy
416,Chaos alteration of gabbros,S,Central High Atlas,Béni Mellal-Khénifra,32.26972222222222,-6.258611111111111,1932.9234619140625,3.1715686321258545,138.94873046875,4256.6865234375,0.0,13.0,9.0,,119.0,109.0,0.0,0.0,Easy,Moderate,0.9217646683465865,Easy
417,Red facies of the Guettioua Fm,S,Central High Atlas,Béni Mellal-Khénifra,32.21472222222223,-6.222777777777778,1686.005126953125,8.146401405334473,250.7518768310547,1183.4320068359375,0.0,13.0,9.0,,119.0,109.0,0.0,1183.432,Easy,Difficult,0.6902417724461243,Easy
418,Dinosaur bone deposi tat Agard-n-Sgat,PL,Central High Atlas,Béni Mellal-Khénifra,32.23861111111111,-6.2283333333333335,1521.392822265625,4.04373025894165,161.92359924316406,0.0,0.0,13.0,9.0,,119.0,109.0,1183.432,0.0,Moderate,Moderate,0.7883454041016883,Easy
419,Dinosaur footprints of Ait wissadane,PL,Central High Atlas,Béni Mellal-Khénifra,32.22777777777778,-6.248611111111111,1521.392822265625,9.080755233764648,218.60867309570312,0.0,0.0,8.0,9.0,69.0,119.0,109.0,0.0,1183.432,Easy,Difficult,0.740220515817903,Easy
420,Basaltic flow B1,PT,Central High Atlas,Béni Mellal-Khénifra,32.20722222222223,-6.256666666666667,1974.0765380859373,11.257736206054688,459.73089599609375,1183.4320068359375,1183.4320068359375,11.0,9.0,59.0,119.0,109.0,1673.6256,0.0,Difficult,Difficult,0.4307434615169186,Moderate
422, Karstic landscapes Taghia-n-Ait Boulmane,G,Central High Atlas,Béni Mellal-Khénifra,32.236644444444444,-6.119233333333333,2138.688720703125,59.75673294067383,568.4850463867188,1656.8048095703125,0.0,13.0,,71.0,119.0,109.0,0.0,0.0,Moderate,Difficult,6.584921612939384e-05,Difficult
424,Dyke of Taguelft,Mg,Central High Atlas,Béni Mellal-Khénifra,32.20916666666667,-6.118888888888889,1686.005126953125,9.430209159851074,405.3455200195313,3783.313720703125,0.0,8.0,9.0,,119.0,109.0,2366.864,0.0,Difficult,Difficult,0.4484278365565001,Moderate
425,Fault-fold associated with the magmatic intrusion of Ait Boulmane ,SG,Central High Atlas,Béni Mellal-Khénifra,32.193888888888885,-6.101944444444444,1830.040771484375,58.62212371826172,712.0,5199.76318359375,1183.4320068359375,13.0,9.0,71.0,119.0,109.0,3742.3406,0.0,Difficult,Difficult,3.138214664780376e-05,Difficult
432,"Watercourse, river, lake, dam",H,Central High Atlas,Béni Mellal-Khénifra,32.10894444444445,-6.4633416666666665,2138.688720703125,1.837981343269348,47.18050384521485,13483.7861328125,1656.8048095703125,10.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Easy,0.9790358177838991,Easy
433,Dinosaur footprints,PL,Central High Atlas,Béni Mellal-Khénifra,32.10691388888889,-6.458327777777778,2138.688720703125,1.837981343269348,47.18050384521485,13483.7861328125,1656.8048095703125,10.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Easy,0.9790358177838991,Easy
434,Panoramic view of the Ouaouizaght Syncline,SG&S,Central High Atlas,Béni Mellal-Khénifra,32.13167777777778,-6.397130555555556,1809.4642333984373,3.87244725227356,167.3984832763672,8750.0595703125,0.0,13.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Moderate,0.8753848998270567,Easy
436,Assif Assemssil Bridge,H,Central High Atlas,Béni Mellal-Khénifra,32.10832777777778,-6.472758333333333,2097.53564453125,2.393913507461548,54.43344497680664,14197.513671875,1183.4320068359375,13.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Easy,0.9765875898905351,Easy
437,Oued Ahençal river,H,Central High Atlas,Béni Mellal-Khénifra,32.069947222222225,-6.424030555555556,2303.301025390625,61.204837799072266,838.85546875,16316.6865234375,0.0,10.0,9.0,71.0,119.0,109.0,4733.728,1183.432,Difficult,Difficult,5.321784981044925e-06,Difficult
438,Oued el Abid Bridge,S,Central High Atlas,Béni Mellal-Khénifra,32.13381666666667,-6.311780555555555,965.8265380859376,2.7823052406311035,91.82048034667967,8284.0244140625,0.0,4.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,,0.9629002611915101,Easy
439,Panoramic view of badlands and cuesta,G,Central High Atlas,Béni Mellal-Khénifra,32.09181944444445,-6.331558333333333,2262.14794921875,61.25389099121094,1089.597412109375,13017.751953125,0.0,11.0,9.0,71.0,119.0,109.0,0.0,0.0,Moderate,Difficult,2.142396004799698e-05,Difficult
440,Ain Asserdoune-Tamgnounte,"H,K&C",Central High Atlas,Béni Mellal-Khénifra,32.3241,-6.3375,1480.23974609375,15.832953453063965,414.4013671875,1183.4320068359375,1656.8048095703125,4.0,9.0,69.0,119.0,109.0,0.0,0.0,Easy,Difficult,0.4788842184717054,Moderate
442,Moudj Canyon,"H,K&E",Central High Atlas,Béni Mellal-Khénifra,32.280556,-6.2975,2159.265380859375,5.165424823760986,159.3941650390625,6150.177734375,1656.8048095703125,10.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Moderate,0.8853925504043312,Easy
452,Taghbaloute- n- Ouhlima,"H,K,C&E",Central High Atlas,Béni Mellal-Khénifra,32.55341501,-6.01361989,1850.6173095703125,10.631772994995115,188.0398864746093,2366.864013671875,1656.8048095703125,6.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Difficult,0.7886511751133557,Easy
519,Jurassic tabular structures,G,Central High Atlas,Draâ-Tafilalet,32.36833333333334,-4.987777777777778,965.8265380859376,2.7823052406311035,91.82048034667967,45625.4375,2366.864013671875,10.0,9.0,,119.0,105.0,5917.16,2366.864,Difficult,,0.0030566331726003793,Difficult
574,Typical coastal cliff of the Dakhla peninsula,S,Middle Atlas,Dakhla-Oued Eddahab,23.75555555555556,-15.925,60.45918273925781,56.35649871826172,24.183670043945312,12056.3310546875,4256.6865234375,5.0,6.0,40.0,34.0,10.0,0.0,1673.6256,Moderate,Difficult,0.34349466848883087,Moderate
575,North border of the Dakhla lagoon north of the artesian well,S&Ar,Middle Atlas,Dakhla-Oued Eddahab,23.91027777777778,-15.71861111111111,101.61224365234376,0.8804652690887451,18.14472198486328,18217.513671875,12300.3544921875,5.0,6.0,40.0,34.0,10.0,1183.432,13017.752,Moderate,Moderate,0.8770363566264292,Easy
579,Dewatering fold,S,Middle Atlas,Dakhla-Oued Eddahab,23.59083333333333,-15.698055555555555,163.3418426513672,0.0,0.0,24833.724609375,17256.09375,5.0,6.0,23.0,34.0,10.0,0.0,9541.134,Easy,Moderate,0.9866590924049252,Easy
583,Neolithic engravings on Lower Cretaceous sandstones,"S,SG&C",Middle Atlas,Dakhla-Oued Eddahab,23.326666666666668,-15.23277777777778,266.2244873046875,0.0,15.309821128845217,14911.2412109375,16083.6669921875,5.0,7.0,29.0,34.0,10.0,0.0,5917.16,Easy,Moderate,0.9855846999059702,Easy
584,Metabasite,Me&SG,Middle Atlas,Dakhla-Oued Eddahab,23.2075,-15.088333333333331,266.2244873046875,0.1761064380407333,11.640110969543455,26268.521484375,18683.548828125,5.0,7.0,29.0,34.0,10.0,0.0,1183.432,Easy,Moderate,0.9856870477101087,Easy
586,Rounded hills of nepheline syenite,Me&Mg,Middle Atlas,Dakhla-Oued Eddahab,22.55027777777778,-14.317222222222222,327.9540710449219,0.5283060073852539,10.280062675476074,17256.09375,12540.7099609375,5.0,7.0,8.0,34.0,10.0,0.0,1183.432,Easy,Moderate,0.9853776299734897,Easy
588,Dliyat N’sour migmatite with large basic blocks crosscut by granite veins,"Me,Pt&SG",Middle Atlas,Dakhla-Oued Eddahab,22.59777777777777,-14.4025,327.9540710449219,0.1761064380407333,7.544140815734863,24134.673828125,17267.1015625,5.0,7.0,8.0,34.0,10.0,0.0,7484.681,Easy,Moderate,0.9859868910820676,Easy
589,Awsard panorama,SG,Middle Atlas,Dakhla-Oued Eddahab,22.627222222222223,-14.408055555555556,327.9540710449219,0.0,6.68720817565918,23901.65625,16568.048828125,5.0,7.0,8.0,34.0,10.0,1673.6256,6900.535,Moderate,Moderate,0.688439122884948,Easy
590,Oued Chebeika estuary,SG&Me,Middle Atlas,Dakhla-Oued Eddahab,28.29555555555556,-11.525,163.3418426513672,0.5568816065788269,24.47140312194824,11582.958984375,8983.0771484375,5.0,7.0,14.0,34.0,10.0,0.0,0.0,Easy,Moderate,0.9840794634188895,Easy
592,Lower Cretaceous f luvial sandstones (“Tan-Tan sands”) beneath the Hamada Plateau,"S,G&PG",Middle Atlas,Dakhla-Oued Eddahab,28.479166666666664,-11.204166666666666,183.9183654785156,0.9482784271240234,41.28459548950195,16568.048828125,1656.8048095703125,5.0,,,34.0,10.0,0.0,0.0,Easy,Moderate,0.9813863165306373,Easy
594,Transgression of the Lower Cretaceous redbeds on the Bas Draa Precambrian Massif,"SG,Mo&PG",Middle Atlas,Dakhla-Oued Eddahab,28.39,-11.016944444444444,533.7193603515625,3.856492280960083,73.38639068603516,32626.03125,3783.313720703125,5.0,7.0,,34.0,10.0,0.0,1183.432,Easy,Moderate,0.9680194758289425,Easy
595,Upper Precambrian  metaconglomerates (south-western tip of the Bas Draa inlier),SG,Middle Atlas,Dakhla-Oued Eddahab,28.34611111111111,-10.934166666666666,286.801025390625,0.4980932772159576,52.05503463745117,41394.43359375,9700.47265625,5.0,7.0,14.0,34.0,10.0,0.0,3742.3406,Easy,Moderate,0.9800180101343882,Easy
596,Vertical Cambrian quartzites (“Barre de Goulimine”) crossed by directional fault,St&SG,Middle Atlas,Dakhla-Oued Eddahab,28.27777777777778,-10.901944444444444,307.3775634765625,0.6349360942840576,18.477394104003903,48506.02734375,6856.568359375,5.0,7.0,,34.0,10.0,0.0,0.0,Easy,Moderate,0.984569832922907,Easy
597,Cylindrical folds of Ordovician quartzites,St,Middle Atlas,Dakhla-Oued Eddahab,28.22277777777777,-13.886666666666668,965.8265380859376,2.7823052406311035,91.82048034667967,16782.720703125,1183.4320068359375,,,,34.0,10.0,93723.03,93723.03,Difficult,,2.508899484018138e-100,Difficult
599,Lower Ordovician (Llanvirn) oolithic iron bed section,SG&Ec,Middle Atlas,Dakhla-Oued Eddahab,28.059166666666663,-10.88861111111111,369.1071472167969,0.9961113333702089,25.844486236572266,39733.9609375,1183.4320068359375,5.0,7.0,24.0,34.0,10.0,1183.432,6034.343,Moderate,Moderate,0.8762157366998787,Easy
602,Jbel Tazout cuesta (Tournaisian),SG,Middle Atlas,Dakhla-Oued Eddahab,28.016111111111112,-10.816944444444443,389.6836853027344,0.3937802612781524,78.51512908935547,45669.46875,1183.4320068359375,5.0,7.0,,34.0,10.0,1183.432,0.0,Moderate,Moderate,0.8666513941180881,Easy
604,Laglat mica-schists showing superimposed structures,SG,Middle Atlas,Dakhla-Oued Eddahab,22.612222222222226,-14.4825,327.9540710449219,0.0,5.581778526306152,31952.6640625,11597.6328125,5.0,7.0,8.0,34.0,10.0,5020.877,0.0,Moderate,Moderate,0.7313246150804107,Easy
605,Accident of Izelfane,SG,Middle Atlas,Dakhla-Oued Eddahab,33.357055555555554,-4.04425,1212.744873046875,1.2450695037841797,34.976776123046875,38794.55078125,7333.60986328125,5.0,3.0,24.0,34.0,10.0,0.0,3347.2512,Easy,Moderate,0.9818955587845382,Easy
606,Fossils of Ighzer Izelfane,PL,Middle Atlas,Dakhla-Oued Eddahab,33.35788888888889,-4.029638888888889,1171.591796875,1.2818647623062134,35.87478256225586,37851.47265625,7566.62744140625,5.0,3.0,,34.0,10.0,0.0,2646.2344,Easy,Moderate,0.9817182344712703,Easy
607,Diapir of Tittaouine,SG,Middle Atlas,Dakhla-Oued Eddahab,33.36786111111111,-4.016694444444444,1171.591796875,1.2450695037841797,34.274627685546875,36194.66796875,8983.0771484375,5.0,3.0,14.0,34.0,10.0,1183.432,2646.2344,Moderate,Moderate,0.8749939353168115,Easy
608,Salt mine of Tittaouine,GM,Middle Atlas,Dakhla-Oued Eddahab,33.373,-4.017944444444445,1192.1683349609375,1.1136581897735596,33.93375778198242,35480.94140625,10166.509765625,5.0,3.0,14.0,34.0,10.0,0.0,3742.3406,Easy,Moderate,0.9822241184971602,Easy
609,Tittaouine Spring,H,Middle Atlas,Dakhla-Oued Eddahab,33.374611111111115,-4.021222222222222,1192.1683349609375,1.1136581897735596,33.93375778198242,35480.94140625,10166.509765625,5.0,3.0,14.0,34.0,10.0,0.0,3742.3406,Easy,Moderate,0.9822241184971602,Easy
610,Jbel Aghanja’s fold,SG,Middle Atlas,Dakhla-Oued Eddahab,33.378861111111114,-4.010527777777778,1171.591796875,1.340946078300476,31.34086799621582,34537.86328125,9940.828125,5.0,,14.0,34.0,10.0,1183.432,3347.2512,Moderate,Moderate,0.875205243084942,Easy
611,Kardoud and Abdel Ali springs,H,Middle Atlas,Dakhla-Oued Eddahab,33.32016666666667,-3.916833333333333,1048.1326904296875,0.7260685563087463,13.171939849853516,33110.41015625,0.0,5.0,3.0,24.0,34.0,10.0,1183.432,0.0,Moderate,Moderate,0.8775927992326807,Easy
612,Calcite quarry,GM,Middle Atlas,Dakhla-Oued Eddahab,33.47083333333334,-3.963638888888889,1212.744873046875,1.795358180999756,58.91731643676758,25765.796875,7570.2958984375,5.0,3.0,14.0,34.0,10.0,0.0,0.0,Easy,Moderate,0.9766372727894881,Easy
613,Sauropod footprints,PL,Middle Atlas,Dakhla-Oued Eddahab,33.480222222222224,-4.02375,1500.8162841796875,5.641826152801514,148.20509338378906,31449.939453125,4256.6865234375,10.0,3.0,8.0,34.0,10.0,1183.432,0.0,Moderate,Moderate,0.8030088512525232,Easy
614,Jbel Bou Naceur,SG,Middle Atlas,Dakhla-Oued Eddahab,33.570750000000004,-3.888,1253.89794921875,3.286340951919556,69.32351684570312,16568.048828125,1656.8048095703125,5.0,3.0,14.0,34.0,10.0,8284.024,2366.864,Difficult,Moderate,0.003081697309853973,Difficult
615,Ain Jdid,H,Middle Atlas,Dakhla-Oued Eddahab,33.48630555555555,-3.8171388888888886,1006.9796142578124,0.94827800989151,26.973365783691406,12540.7099609375,1656.8048095703125,5.0,3.0,14.0,34.0,10.0,1183.432,0.0,Moderate,Moderate,0.8761627571776455,Easy
616,Late Precambrian rhyolites of Sidi Daoui,Pt,Meseta,Doukkala-Abda,33.233333333333334,-8.5,122.18877410888672,1.1811940670013428,24.08067512512207,10399.5263671875,7100.591796875,4.0,3.0,8.0,41.0,41.0,0.0,0.0,Easy,Easy,0.9832898160629918,Easy
618,Sidi Saïd Mâachou Basin,"PL,St&Pt",Meseta,Doukkala-Abda,33.009166666666665,-8.002222222222223,204.49490356445312,1.670223832130432,47.238258361816406,0.0,0.0,15.0,8.0,10.0,41.0,41.0,0.0,0.0,Easy,Easy,0.9793023515899153,Easy
619,Lalla Fatna escarpment,PL&St,Meseta,Doukkala-Abda,32.398375,-9.262372222222222,101.61224365234376,2.78230619430542,60.31248474121094,16782.720703125,13716.8056640625,13.0,3.0,,41.0,41.0,0.0,0.0,Easy,Easy,0.9744333519553388,Easy
